sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,56532_mask.png,1,2017.0,164.8528137423857,1.0225873092305833,51.26402247190519,0.9326593187766185
2,56532_mask.png,2,1364.0,134.81118318204307,1.0471544458911055,42.63801121065568,0.943131811439584
3,56532_mask.png,3,2270.0,174.8528137423857,1.0310158133692489,54.42425929675111,0.9330189626498866
4,56532_mask.png,4,2184.0,172.8528137423857,1.0110846615223552,53.25410782277739,0.9185643603083548
5,56532_mask.png,5,1605.0,148.12489168102786,1.0350126024322768,45.803929962395145,0.9192397780800726
6,56532_mask.png,6,1406.0,137.0538238691624,1.036177148649366,42.95346318982906,0.9406171017217532
7,56532_mask.png,7,1803.0,157.19595949289334,1.0150051956712336,48.87739763939975,0.9169018161167822
8,56532_mask.png,8,1746.0,154.71067811865476,1.0448263539033111,48.16637831516918,0.9166710672236528
9,56532_mask.png,9,2126.0,171.4386001800126,1.0640308270843186,53.60037313302959,0.9089832914213118
10,56532_mask.png,10,2733.0,199.8233764908628,1.3805783531440834,68.8839603971781,0.8601157680769477
11,56532_mask.png,11,1470.0,140.71067811865476,1.087657175524959,45.35416188179427,0.9329816170689268
12,56532_mask.png,12,1959.0,164.0243866176395,1.084331795662118,51.47815070493501,0.915013402382345
13,56532_mask.png,13,2090.0,168.0243866176395,1.018465801632184,52.172789842982326,0.9302753487920872
14,56532_mask.png,14,2873.0,198.16652224137044,1.015290146029538,61.07372593840988,0.9193585399005428
15,56532_mask.png,15,1515.0,142.46803743153546,1.1186240518502464,46.647615158762406,0.93796711733629
16,56532_mask.png,16,2170.0,172.2670273047588,1.0165117041699738,53.60037313302959,0.9188937105260804
17,56532_mask.png,17,1454.0,139.88225099390854,1.0350498788664433,43.68065933568311,0.9337896280926044
18,56532_mask.png,18,1758.0,153.78174593052023,1.0614595789915375,48.46648326421054,0.9341554679236718
19,56532_mask.png,19,1783.0,158.61017305526642,1.1300619151778626,49.8196748283246,0.8906337106931453
20,56532_mask.png,20,1632.0,148.36753236814712,1.0258543431187714,46.09772228646444,0.9316488907517224
21,56532_mask.png,21,2763.0,200.02438661763952,1.11846507570299,66.85057965343307,0.8678104076785776
22,56532_mask.png,22,1702.0,152.36753236814712,1.0622952076446237,48.104053883222775,0.921264956501895
23,56532_mask.png,23,1760.0,153.53910524340094,1.1039832824906188,49.4064773081425,0.938176436795906
24,56532_mask.png,24,1956.0,164.36753236814712,1.139445987212398,52.952809179494906,0.9098014907359072
25,56532_mask.png,25,2060.0,167.4386001800126,1.0454286049817716,52.46903848937962,0.9233490682437644
26,56532_mask.png,26,2101.0,170.0243866176395,1.0026565059083556,51.97114584074513,0.9133000531453036
27,56532_mask.png,27,1841.0,159.19595949289334,1.0679750292542518,50.566787519082126,0.9128503172958622
28,56532_mask.png,28,1669.0,150.36753236814712,1.0742453103660587,47.53945729601885,0.927594265810467
29,56532_mask.png,29,1322.0,133.29646455628165,1.0467909783811558,41.78516483155236,0.9349837389257504
30,56532_mask.png,30,1433.0,139.0538238691624,1.1704252841972946,46.61544808322666,0.9313012421056616
31,56532_mask.png,31,1338.0,133.9827560572969,1.0996859521327969,43.60045871318328,0.936630214106604
32,56532_mask.png,32,1921.0,160.61017305526642,1.0549133000490178,50.69516742254631,0.9358174277195525
33,56532_mask.png,33,1920.0,163.92388155425118,1.3546065181249023,56.43580423808985,0.8978972353849253
34,56532_mask.png,34,2228.0,174.2670273047588,1.0331319976208968,53.85164807134504,0.9219229040715248
35,56532_mask.png,35,1731.0,152.95331880577402,1.0437068835768195,48.104053883222775,0.929799101705801
36,56532_mask.png,36,2740.0,192.99494936611663,1.0244945302454131,59.481089431852205,0.9244183106811448
37,56532_mask.png,37,1614.0,147.53910524340094,1.0435357528334366,46.647615158762406,0.9317493613322442
38,56532_mask.png,38,2307.0,176.8528137423857,1.0152348510728746,54.62600113499065,0.9269013417143144
