sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
21460,R-20-1-10_masks.tif,1,11898,703.5979797,243.421443,67.75200943,3.592829867,0.96048489,-76.349461,3486.794924,35.64304925,3029,0.254580602,219.7259827,208.8045502,157.1347046
21461,R-20-1-10_masks.tif,2,13800,873.0538239,331.9034095,57.02218859,5.820601027,0.985131228,65.92475665,402.256087,82.81550725,6326,0.458405797,182.1928558,180.0643311,122.0853653
21462,R-20-1-10_masks.tif,3,23164,1332.308658,500.6302941,66.9185597,7.481187525,0.991026085,65.02188188,4031.352271,146.0388966,9994,0.431445346,200.6264801,195.9247589,151.9530792
21463,R-20-1-10_masks.tif,4,16162,1038.852814,387.8254701,60.06454571,6.456811843,0.987934043,65.62513298,4010.757518,187.8572578,6180,0.382378419,202.1291199,201.1778259,140.6852722
21464,R-20-1-10_masks.tif,5,8597,495.1126984,178.1107975,64.36413726,2.767236619,0.932421984,-11.66435321,4950.263115,226.8572758,5744,0.668140049,206.0591888,198.76828,140.9609985
21465,R-20-1-10_masks.tif,6,5030,388.8700577,143.5271614,45.53326581,3.152138526,0.948343634,-19.74377402,5028.872962,241.071173,3235,0.643141153,204.7842407,201.2939758,168.4392548
21466,R-20-1-10_masks.tif,7,13175,919.6396103,357.9420975,51.62525561,6.93346877,0.98954449,20.50898857,4825.417002,370.4877419,4450,0.337760911,199.6087646,205.2415771,141.4638214
21467,R-20-1-10_masks.tif,8,5198,323.2132034,96.72706052,69.04039075,1.401021336,0.700385265,-34.49213382,5099.767218,256.2391304,0,0,,,
21468,R-20-1-10_masks.tif,9,11185,726.9116882,280.8629744,51.58165204,5.445017042,0.982990921,20.48493051,4868.901386,364.8108181,4819,0.430844882,193.4915924,191.7904205,156.0273895
21469,R-20-1-10_masks.tif,10,12961,953.2375901,361.9119437,52.68062072,6.869925577,0.989349134,43.31822925,3925.148522,384.9330299,5862,0.452279917,200.0530548,201.6690521,166.3735962
21470,R-20-1-10_masks.tif,11,11488,911.5807358,344.9837931,47.09971711,7.324540661,0.990636304,42.32338288,3937.099669,451.0289868,4101,0.356981198,209.0721741,207.4611053,158.8339386
21471,R-20-1-10_masks.tif,12,3105,272.1421356,101.7143956,39.36911852,2.583608661,0.92205641,-88.74480014,5078.525282,382.6608696,2764,0.890177134,205.1165009,204.6031189,136.9981842
21472,R-20-1-10_masks.tif,13,4379,333.2132034,114.9846524,49.26341529,2.334077971,0.903572745,-74.75465018,713.8593286,419.369034,3895,0.889472482,199.4302979,197.2711182,144.3263092
21473,R-20-1-10_masks.tif,14,11024,725.3553391,283.7332894,53.83530765,5.27039413,0.981834539,-1.644272513,281.1191038,552.4874819,5945,0.539277939,191.2020111,185.6637573,146.3862
21474,R-20-1-10_masks.tif,15,4071,413.0121933,150.504125,36.02381816,4.177905971,0.97093228,-53.26969997,605.1034144,469.3662491,3380,0.830262835,207.1745605,203.6032562,139.099411
21475,R-20-1-10_masks.tif,16,6952,526.5269119,209.2667215,43.3351287,4.829031959,0.978323835,-15.17477497,4958.917578,521.9874856,6291,0.904919448,206.0247955,203.5407715,161.8927002
21476,R-20-1-10_masks.tif,17,10797,723.1126984,281.780906,51.10275172,5.514006517,0.98341745,-2.255855602,153.5800685,571.4843938,3853,0.356858387,199.2107391,192.8909912,154.6566315
21477,R-20-1-10_masks.tif,18,8070,550.2842712,217.750801,48.49945371,4.489757809,0.974880362,-8.72514309,5005.722924,530.7078067,7300,0.904584882,205.0951996,203.2693176,164.3634186
21478,R-20-1-10_masks.tif,19,4245,342.8700577,121.2662028,46.23565721,2.622785317,0.924462056,-60.87057498,671.8021201,485.0209658,3579,0.843109541,202.0083771,194.1539612,145.114563
21479,R-20-1-10_masks.tif,20,7460,498.1837662,166.4484745,59.19529577,2.811853076,0.934624026,21.44556174,5083.641555,528.0075067,5931,0.795040214,196.6449127,197.3291168,153.0276489
21480,R-20-1-10_masks.tif,21,6405,456.0416306,174.1106916,48.32426475,3.60296618,0.960711455,14.17556201,4835.370023,551.9998439,3655,0.570647931,208.3023224,206.8530731,164.3920593
21481,R-20-1-10_masks.tif,22,5168,397.1126984,138.7528473,48.63553949,2.852910623,0.936555539,-57.26337301,700.8390093,529.193692,4005,0.7749613,207.3870087,202.5223541,148.9008789
21482,R-20-1-10_masks.tif,23,4891,357.5563492,132.8192968,50.99293157,2.604660935,0.923363394,-6.865326715,197.3862196,580.7104887,4384,0.896340217,193.7390442,189.4596252,147.4064789
21483,R-20-1-10_masks.tif,24,14345,886.8528137,316.9675227,59.76264638,5.303773208,0.982064548,32.48216413,5204.275288,650.1946323,7002,0.488114326,191.1985168,198.0547028,147.7223663
21484,R-20-1-10_masks.tif,25,10005,635.0121933,225.9545083,58.26137476,3.87829002,0.966186136,15.31330395,4905.38011,654.1129435,8645,0.864067966,197.8027802,196.2342377,153.4651184
21485,R-20-1-10_masks.tif,26,15195,1009.23759,356.8015008,61.91011438,5.763218246,0.984831374,43.79375674,5141.282659,689.2576505,7515,0.494570582,194.4955444,196.6437836,148.2023926
21486,R-20-1-10_masks.tif,27,4274,401.2132034,162.1105746,38.65103151,4.194210822,0.971161189,-84.75134343,614.91343,607.4057089,3658,0.855872719,192.4614563,194.1287537,147.832428
21487,R-20-1-10_masks.tif,28,5906,500.0832611,180.2490953,43.42602197,4.150716255,0.970544413,-37.86719426,680.9644429,672.3416864,4869,0.824415848,208.2700806,201.3834534,152.6892548
21488,R-20-1-10_masks.tif,29,6347,539.1543289,195.4731713,42.40632765,4.609528391,0.97618451,-43.56240218,719.5296991,694.2177407,5397,0.850322987,205.9151306,197.0007477,152.3186951
21489,R-20-1-10_masks.tif,30,9945,759.5979797,286.6831128,52.4183025,5.469141486,0.983141929,-6.684007947,747.3503268,798.6553042,7622,0.766415284,194.9826813,185.2427216,142.9203644
21490,R-20-1-10_masks.tif,31,4370,334.3847763,119.4291002,48.26851913,2.474264849,0.914688105,-6.074118387,840.1768879,736.9897025,3603,0.824485126,188.7787933,179.9844513,130.6480713
21491,R-20-1-10_masks.tif,32,17570,1256.894444,473.6507109,48.80343258,9.705274523,0.994677549,25.348768,3646.864485,902.2920888,5987,0.340751281,198.4102173,197.7095337,155.0816803
21492,R-20-1-10_masks.tif,33,15051,1273.338095,452.8524151,75.92635469,5.964363981,0.985844458,-20.26027719,3806.093349,915.1038469,6560,0.435851438,204.5443573,200.0150909,157.9699707
21493,R-20-1-10_masks.tif,34,11730,726.9116882,274.181538,56.23765772,4.875408207,0.978738711,19.91064703,349.1985507,826.1491901,6656,0.56743393,184.7657776,179.035614,126.834137
21494,R-20-1-10_masks.tif,35,10151,786.8528137,274.9752777,50.04768623,5.494265537,0.983297059,40.80884483,289.0012807,889.0540833,8427,0.830164516,191.1899872,188.9486237,151.5082397
21495,R-20-1-10_masks.tif,36,10564,861.6812409,270.2493275,53.47126502,5.054103871,0.980230489,43.41506134,258.1966111,924.5537675,5511,0.521677395,184.6272888,182.5703125,144.8345184
21496,R-20-1-10_masks.tif,37,2340,258.8700577,76.85219343,40.56648025,1.894475265,0.849337207,-51.93940748,3575.705983,1226.01453,974,0.416239316,203.8223877,192.064682,173.9620056
21497,R-20-1-10_masks.tif,38,3772,333.1126984,113.405533,43.90774408,2.582813929,0.922006407,-50.93040907,3515.712089,1281.02386,3458,0.916755037,216.254776,207.6017914,151.266922
21498,R-20-1-10_masks.tif,39,5991,454.627417,189.0529884,42.65092216,4.432565085,0.974219321,84.20271604,3609.815891,1339.477049,3003,0.501251878,206.4085846,203.6433563,156.3300018
21499,R-20-1-10_masks.tif,40,6054,454.0416306,175.7015706,45.061268,3.899170582,0.966553572,79.89410078,3571.604063,1381.070697,3650,0.602907169,207.6035614,205.5079498,150.2087708
21500,R-20-1-10_masks.tif,41,4680,463.1126984,164.9513125,41.11283131,4.012161343,0.968441178,-19.04396465,4720.867949,1585.841026,3518,0.751709402,199.0704956,194.5176239,145.8550262
21501,R-20-1-10_masks.tif,42,11909,660.2842712,266.1705309,59.54443096,4.470116292,0.974656251,5.827396931,3937.543539,1653.007893,7174,0.602401545,195.4913635,193.6414795,137.5627289
21502,R-20-1-10_masks.tif,43,5008,368.9705627,136.0386979,48.2158227,2.821453421,0.935083589,-83.7118476,3732.926318,1586.772963,5008,1,208.4031525,204.0944519,160.7336273
21503,R-20-1-10_masks.tif,44,6647,475.7989899,202.5132147,42.58390365,4.755628237,0.977641814,84.59106327,3706.173763,1644.199338,6284,0.945388897,202.0821075,198.5405731,160.7570038
21504,R-20-1-10_masks.tif,45,3356,416.5269119,169.0405004,28.943244,5.840413064,0.985232688,58.28590257,769.5545292,1663.145113,3210,0.956495828,192.0732117,189.1679077,152.1713409
21505,R-20-1-10_masks.tif,46,4255,353.6984848,124.3816965,44.72188616,2.781226535,0.933124435,-29.50766473,4674.272385,1695.176263,3463,0.81386604,211.0655518,210.411499,160.1276398
21506,R-20-1-10_masks.tif,47,7523,575.9827561,198.3613482,49.81375543,3.982059705,0.967954323,42.69904414,3824.551907,1779.595108,6063,0.805928486,193.8815765,192.9493713,149.9198456
21507,R-20-1-10_masks.tif,48,2512,335.7989899,139.0216484,26.14702453,5.31692041,0.982153942,76.36658263,5266.860669,1797.643312,2512,1,183.2042236,188.2515869,124.2101898
21508,R-20-1-10_masks.tif,49,4301,416.7279221,180.3160214,32.9255431,5.476478273,0.983187454,-89.61463814,4974.919089,1798.370844,4235,0.984654731,204.2462769,205.0750885,148.5513611
21509,R-20-1-10_masks.tif,50,7897,517.9411255,189.4474978,54.39501751,3.482809759,0.957893273,16.40824269,3783.178802,1875.307332,5999,0.759655565,194.7097778,189.4590759,150.7911377
21510,R-20-1-10_masks.tif,51,6921,475.4558441,176.8734878,53.28244622,3.319545185,0.95354643,10.19531133,3703.408178,1896.888744,4403,0.636179743,194.383606,189.71315,158.250061
