image,label,area,perimeter,aspect_ratio,max_diameter,circularity
66213_mask.png,1,2733.0,193.3380951166243,1.1104079986709556,61.71709649683789,0.9187865416074211
66213_mask.png,2,2319.0,183.3380951166243,1.2479116456706942,60.0,0.8669722228551382
66213_mask.png,3,2667.0,190.16652224137044,1.0664087285648027,59.81638571495272,0.9267546020378601
66213_mask.png,4,2238.0,174.8528137423857,1.0773980768239402,55.46169849544819,0.9198662724275094
66213_mask.png,5,2755.0,193.92388155425118,1.0569900441457742,60.90155991434045,0.9205955611192322
66213_mask.png,6,1468.0,141.63961030678928,1.082848476799737,45.221676218380054,0.9195312076135578
66213_mask.png,7,2457.0,183.3380951166243,1.102367764620555,58.69412236331676,0.9185643603083546
66213_mask.png,8,2632.0,188.8528137423857,1.0339397657492846,59.033888572581766,0.9273610033187139
66213_mask.png,9,2413.0,182.2670273047588,1.1113142365646547,58.83026432033091,0.9127481575461418
66213_mask.png,10,719.0,106.08326112068522,1.36055239385656,38.01315561749642,0.8028696303808475
66213_mask.png,11,2205.0,173.6812408671319,1.0431411697833646,54.20332093147061,0.9185707905756206
66213_mask.png,12,1957.0,164.0243866176395,1.1673305591537233,53.41348144429457,0.9140792386228939
66213_mask.png,13,1867.0,162.36753236814712,1.2305697886260967,53.71219600798314,0.8899299054433376
66213_mask.png,14,2781.0,196.99494936611666,1.1581645129858853,64.28841264178172,0.9005351510025982
66213_mask.png,15,991.0,121.74011537017762,1.1553597391557,40.607881008493905,0.8402646643321863
66213_mask.png,16,2793.0,196.16652224137044,1.0289508288490812,60.92618484691127,0.9120759711532943
66213_mask.png,17,3569.0,228.06601717798213,1.253804245268458,74.94664769020693,0.8622540745597065
66213_mask.png,18,2722.0,192.16652224137044,1.0235360175255266,59.64059020499378,0.9262805052460533
66213_mask.png,19,1612.0,146.95331880577402,1.0349281003125244,46.17358552246078,0.938028652218143
66213_mask.png,20,2629.0,192.75230867899737,1.1164502757956198,61.40032573203501,0.8892037245848639
66213_mask.png,21,991.0,118.46803743153546,1.2686771592052066,41.30375285612676,0.8873217574727142
66213_mask.png,22,2010.0,169.4386001800126,1.1049304231295665,53.85164807134504,0.8797944373508207
66213_mask.png,23,2372.0,181.6812408671319,1.0480422018493691,56.43580423808985,0.9030345649587723
66213_mask.png,24,848.0,110.08326112068522,1.3219296046320397,37.8549864614954,0.8793527840758079
66213_mask.png,25,2393.0,181.3380951166243,1.1065986747198402,57.97413216254298,0.9144805311187336
66213_mask.png,26,1134.0,123.98275605729688,1.0671908742191991,39.44616584663204,0.9270439973094134
66213_mask.png,27,1907.0,161.19595949289334,1.0176881606919885,50.695167422546305,0.9222576232756776
66213_mask.png,28,1433.0,152.02438661763952,1.8458154134499907,58.66856057549052,0.7791651775108193
66213_mask.png,29,2433.0,182.50966799187808,1.0242978378186378,56.08029957123981,0.9178679866618131
66213_mask.png,30,2597.0,187.92388155425118,1.0757156210693424,59.682493245507096,0.924097648848765
