sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
39338,B-50-1-01_masks.tif,1,3499,301.4558441,99.84244753,46.1500073,2.163432974,0.886760946,-49.45246969,2618.553587,33.23578165,2794,0.798513861,217.8335724,212.0529633,161.6174011
39339,B-50-1-01_masks.tif,2,4694,348.9705627,125.5002927,49.68983855,2.525673184,0.918278951,-0.795742253,3979.331274,61.07349808,3944,0.840221559,198.4771881,192.4746399,141.6559296
39340,B-50-1-01_masks.tif,3,4172,359.2132034,126.8392557,45.45720943,2.790300093,0.933574115,-5.698924716,4028.915868,56.70206136,3734,0.895014382,197.3513641,191.4809875,141.6735382
39341,B-50-1-01_masks.tif,4,2536,258.627417,88.29868738,37.75848317,2.338512567,0.903957528,-40.13480045,4399.37776,36.31388013,1856,0.731861199,213.4892273,206.0167084,142.0614166
39342,B-50-1-01_masks.tif,5,7580,518.627417,214.1451829,47.95545042,4.465502483,0.974603171,3.847419829,4483.642612,107.608971,6644,0.87651715,204.7522583,199.842865,138.5210724
39343,B-50-1-01_masks.tif,6,5084,442.5269119,170.8936116,39.95178721,4.27749604,0.972289128,-23.15541674,4568.970299,73.8815893,4793,0.942761605,209.6768188,204.3263092,143.1203766
39344,B-50-1-01_masks.tif,7,5884,610.2253967,221.1049244,36.91921367,5.988884983,0.985960962,-42.91497104,418.7037729,72.65159755,5677,0.96481985,193.3382111,187.4484711,146.2226563
39345,B-50-1-01_masks.tif,8,3487,293.5563492,98.4984336,49.05402408,2.007958275,0.86716651,-63.84105317,523.4909664,30.37109263,3014,0.864353312,198.1337128,192.1055145,143.2066956
39346,B-50-1-01_masks.tif,9,7316,571.3969696,198.8766716,50.84682981,3.911289501,0.966764072,54.19488348,2392.225123,72.9372608,2533,0.346227447,191.4311066,187.8338013,150.0765839
39347,B-50-1-01_masks.tif,10,5834,498.6690476,182.9884153,42.51028449,4.304568117,0.972641476,-53.93271651,2647.829105,64.79790881,5547,0.950805622,203.5222626,197.6854095,152.2924042
39348,B-50-1-01_masks.tif,11,1708,199.8994949,73.18648644,31.05550478,2.356634901,0.905505809,-68.58812791,3810.600703,22.42622951,1405,0.822599532,200.9957275,199.430603,140.8028412
39349,B-50-1-01_masks.tif,12,3754,344.8700577,117.4063749,45.73149634,2.567297909,0.921020294,38.56427895,4214.005594,42.58710709,2819,0.750932339,204.2915955,199.2273865,166.5619049
39350,B-50-1-01_masks.tif,13,1162,187.3137085,72.13755516,23.36507644,3.087409337,0.94609264,21.29444126,4266.162651,32.77969019,0,0,,,
39351,B-50-1-01_masks.tif,14,5045,427.9411255,162.4115124,41.28340127,3.934063265,0.967154271,-25.70970824,4627.868781,78.74786918,4613,0.914370664,205.5426025,200.7238312,148.782135
39352,B-50-1-01_masks.tif,15,5530,538.0832611,188.2175581,40.15747086,4.686987355,0.976974377,-51.21530283,345.5685353,77.09674503,5324,0.962748644,203.5390625,199.6675415,151.1207733
39353,B-50-1-01_masks.tif,16,5491,461.3553391,176.120689,40.75530344,4.321417684,0.972857377,-21.13373794,4678.101257,89.64742306,5084,0.925878711,195.0774994,187.6030731,144.7736053
39354,B-50-1-01_masks.tif,17,4080,363.3553391,123.5053362,44.24681992,2.791281642,0.933622484,-44.03649196,560.675,64.09264706,3905,0.957107843,186.463501,177.2115173,138.4394379
