sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
1,R-100-1-10_masks.tif,1,15576,958.1248917,373.3002059,59.87823859,6.234321762,0.98705171,22.68159885,300.9316898,172.3700565,3891,0.249807396,174.3024902,172.282196,143.9015656
2,R-100-1-10_masks.tif,2,3949,405.5563492,167.4089687,31.70390876,5.280388924,0.981903875,-83.93623987,1361.090909,16.35376045,1732,0.438592049,210.9133911,208.0121307,156.5640869
3,R-100-1-10_masks.tif,3,7548,463.6984848,171.3163741,58.96880966,2.905203193,0.938892685,19.83155348,1725.339428,69.01232114,5807,0.769342872,184.1196899,181.6111603,134.4542847
4,R-100-1-10_masks.tif,4,10537,694.0832611,277.8952276,50.52691706,5.499944263,0.983331825,-70.33648528,2148.99013,54.24532599,8115,0.770143305,199.9111481,197.8018494,144.0556946
5,R-100-1-10_masks.tif,5,3790,272.1421356,90.5268868,54.36326326,1.665221721,0.799609261,-8.800865097,1577.422427,45.04406332,3005,0.792875989,196.5151367,193.9024963,159.574707
6,R-100-1-10_masks.tif,6,13734,804.3675324,302.6331069,65.4999838,4.62035392,0.976297332,34.10866629,3757.210427,115.1850153,7383,0.537570992,197.1059265,196.6422882,155.828125
7,R-100-1-10_masks.tif,7,9052,624.8111832,228.5747164,53.917219,4.239363984,0.971781113,52.05154061,4107.044962,77.04871852,5050,0.55788776,201.8708954,198.4744568,162.8439636
8,R-100-1-10_masks.tif,8,4269,458.4264069,175.3938887,34.65629617,5.060953076,0.9802845,54.80480144,4153.797611,49.64488171,3534,0.827828531,193.5316925,192.0302734,157.9977417
9,R-100-1-10_masks.tif,9,4435,406.7695526,140.4512293,42.16301324,3.331147811,0.95387728,55.93673418,4197.448253,41.44487035,3836,0.864937993,203.8253326,203.9022369,161.9629822
10,R-100-1-10_masks.tif,10,3065,251.5563492,77.61218308,51.66380619,1.502254456,0.746249639,84.41640114,1645.497879,59.49755302,2663,0.868841762,192.423584,193.05896,155.214798
11,R-100-1-10_masks.tif,11,5058,374.5269119,125.5405317,52.89064645,2.373586638,0.90691978,-46.62009207,2242.548636,80.01779359,4700,0.929221036,202.028717,194.782135,154.6797943
12,R-100-1-10_masks.tif,12,5847,354.0416306,120.0940429,63.07689775,1.903930714,0.850960804,12.01343918,1498.335386,93.06088592,3274,0.559945271,195.9538727,195.8753815,148.0302429
13,R-100-1-10_masks.tif,13,16839,1204.107648,453.7224017,53.31288424,8.510558155,0.993072752,41.03585589,4164.566126,235.4041214,5124,0.304293604,202.4625244,200.6028442,174.5275116
14,R-100-1-10_masks.tif,14,16989,1044.166522,376.7008709,64.14441605,5.872699357,0.985395814,30.49432076,744.7544882,271.3100241,8937,0.526046265,179.6737213,178.9953003,148.3509064
15,R-100-1-10_masks.tif,15,1887,205.5563492,63.96120284,38.49446379,1.661568873,0.798616058,80.28808221,1641.377318,106.1245363,1686,0.893481717,195.401535,194.4377289,141.9282379
16,R-100-1-10_masks.tif,16,12567,1029.23759,355.0790115,55.36049462,6.413942178,0.987771209,45.12901465,4202.599586,209.1777672,9482,0.754515795,195.7525787,198.6456451,176.444519
17,R-100-1-10_masks.tif,17,12529,772.7106781,279.9492803,70.65852072,3.96200313,0.967623616,46.62839916,3619.495411,170.5650092,9940,0.793359406,197.3714294,192.7067413,150.0303802
18,R-100-1-10_masks.tif,18,3097,263.5563492,91.55387478,43.66507681,2.096729961,0.878939578,7.816008379,1577.604779,151.4930578,2341,0.755892799,189.2007751,184.4399872,148.1845398
19,R-100-1-10_masks.tif,19,3571,300.2842712,91.64144197,50.40745412,1.818013696,0.835131157,-44.0260394,2251.25231,140.8412209,3208,0.898347802,202.9242554,198.3254395,149.430481
20,R-100-1-10_masks.tif,20,10227,724.9533188,258.9780886,52.07506478,4.973168822,0.97957502,52.04809417,3565.357192,183.4654346,8021,0.78429647,205.508667,199.976181,162.2403717
21,R-100-1-10_masks.tif,21,4607,360.1421356,149.8647053,40.02401891,3.744369241,0.963677776,4.784850878,2014.432168,181.281094,4607,1,195.3442535,193.3512115,157.3694305
