image,label,area,perimeter,aspect_ratio,max_diameter,circularity
61270_mask.png,1,1817.0,156.61017305526642,1.075101805794844,49.64876634922564,0.9309467763440759
61270_mask.png,2,2019.0,164.95331880577405,1.0792109767945814,53.31041174104736,0.9324468095342417
61270_mask.png,3,1679.0,151.4386001800126,1.0262792866012387,47.16990566028302,0.919999067177947
61270_mask.png,4,1804.0,155.78174593052023,1.0212011566515724,48.27007354458868,0.9341427841620623
61270_mask.png,5,1577.0,146.71067811865476,1.1597638765758556,47.853944456021594,0.9206999263418328
61270_mask.png,6,1671.0,152.61017305526642,1.2682327797314377,52.23983154643591,0.9016112961050062
61270_mask.png,7,2497.0,183.92388155425115,1.0312436264069345,57.14017850864661,0.9275816719427565
61270_mask.png,8,1753.0,153.53910524340094,1.0161151644236666,47.75981574503821,0.9344450532404678
61270_mask.png,9,2358.0,179.6812408671319,1.011127395520828,55.54277630799526,0.9178002856086224
61270_mask.png,10,2224.0,174.0243866176395,1.0946085353944652,55.226805085936306,0.9228357779119869
61270_mask.png,11,1724.0,154.71067811865476,1.2036498720806355,52.20153254455275,0.9051208017718084
61270_mask.png,12,1919.0,162.8528137423857,1.0912481368146258,51.088159097779204,0.9092730213188605
61270_mask.png,13,1887.0,160.61017305526642,1.0369508514386583,50.0,0.9192542874059321
61270_mask.png,14,1705.0,155.78174593052023,1.2394456767179058,52.0,0.882878850884876
61270_mask.png,15,2079.0,168.85281374238568,1.1040359246844387,54.230987451824994,0.9163212310498393
61270_mask.png,16,1783.0,155.78174593052023,1.2541074836701958,53.48831648126533,0.9232686164972046
61270_mask.png,17,2141.0,171.4386001800126,1.0660403727478986,53.823786563191554,0.9153966260268244
61270_mask.png,18,2208.0,174.61017305526642,1.1599106318370755,56.88585061331157,0.9100596256797667
61270_mask.png,19,2003.0,165.19595949289334,1.0672155040127194,52.009614495783374,0.9223419714624695
61270_mask.png,20,1833.0,158.0243866176395,1.069417979467145,49.658836071740545,0.9224102121682725
61270_mask.png,21,1575.0,146.46803743153546,1.2468444663125777,49.24428900898052,0.922581405957313
61270_mask.png,22,1951.0,161.78174593052023,1.1074688501824788,52.392747589718944,0.9367163430162181
61270_mask.png,23,2442.0,181.92388155425115,1.058449376205927,57.201398584300364,0.9272057077194229
61270_mask.png,24,2113.0,168.8528137423857,1.069536216768309,53.75872022286245,0.9313067634479604
61270_mask.png,25,1794.0,158.36753236814712,1.1426161258482845,51.22499389946279,0.8988764519116443
61270_mask.png,26,2055.0,167.78174593052023,1.0767913911722573,53.600373133029585,0.9173440988787845
61270_mask.png,27,1474.0,141.63961030678928,1.097726320634196,45.221676218380054,0.9232895095520328
61270_mask.png,28,2105.0,172.8528137423857,1.0584194043523494,54.48853090330111,0.8853379022202779
61270_mask.png,29,2219.0,173.19595949289334,1.0811797277782815,55.154328932550705,0.9295904513836482
61270_mask.png,30,1903.0,161.29646455628165,1.0719984948450647,51.73973328110612,0.9191765917698014
61270_mask.png,31,1892.0,160.12489168102786,1.0772947538291762,51.22499389946279,0.9272851357355836
61270_mask.png,32,1932.0,164.02438661763952,1.1438605996395619,53.16013544000805,0.902402191629755
61270_mask.png,33,1857.0,158.95331880577405,1.112049167329724,51.264022471905186,0.9235971150750162
61270_mask.png,34,2135.0,169.78174593052023,1.0694242149789646,53.81449618829484,0.9307343722544548
