sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
42888,R-225-1-10_masks.tif,1,15883,664.0832611,222.7996864,95.04339549,2.344189044,0.904446648,-68.27202235,133.9219291,49.21362463,0,0,,,
42889,R-225-1-10_masks.tif,2,15250,895.6396103,343.1040632,63.09013566,5.438315509,0.982948612,20.21471865,675.289377,135.2627541,6045,0.396393443,192.6665039,191.2645111,160.0631866
42890,R-225-1-10_masks.tif,3,13934,889.7401154,364.822616,53.00164633,6.883231773,0.989390494,15.46200841,730.9593799,152.0404048,7981,0.572771638,192.5871429,189.6881409,174.347702
42891,R-225-1-10_masks.tif,4,13901,838.9533188,305.4633256,59.63738472,5.12201075,0.980756327,62.83444839,1372.52471,68.6936911,6522,0.46917488,193.1137695,191.0714569,150.8825531
42892,R-225-1-10_masks.tif,5,12920,838.1248917,308.6972179,66.74362557,4.625119108,0.976346739,29.68812888,1536.507353,117.0570433,8089,0.626083591,201.4428253,202.8380585,178.836319
42893,R-225-1-10_masks.tif,6,9635,721.254834,254.5689838,52.81051631,4.820422173,0.978245472,20.55982663,1575.931707,97.84971458,5281,0.548105864,202.2690735,201.6701355,191.7420959
42894,R-225-1-10_masks.tif,7,10132,659.1126984,271.3832734,51.60932226,5.258415757,0.981750915,12.30483237,1623.71891,106.4699961,36,0.003553099,241.25,246.972229,206.4166718
42895,R-225-1-10_masks.tif,8,8372,607.7401154,214.0243471,58.77239593,3.641579413,0.961556799,-31.65395777,1937.942547,74.01206402,0,0,,,
42896,R-225-1-10_masks.tif,9,15407,914.627417,400.1880166,50.92191752,7.858855991,0.991871319,-89.70146881,2294.553385,21.14902317,4812,0.312325566,202.8657532,200.4773407,168.5033264
42897,R-225-1-10_masks.tif,10,19914,1253.296465,499.4892961,90.42172451,5.523996571,0.983477877,-88.33188993,2316.012705,58.26619464,4935,0.247815607,203.7084045,205.9187469,172.3692017
42898,R-225-1-10_masks.tif,11,5584,419.3553391,135.096124,56.13642217,2.40656812,0.909579711,-31.89779006,2871.453797,50.89452006,1504,0.269340974,199.3617096,196.0372314,158.9867096
42899,R-225-1-10_masks.tif,12,10531,707.8406204,283.2056417,62.48432849,4.532426747,0.975357044,-20.2313763,2979.935714,96.17367771,0,0,,,
42900,R-225-1-10_masks.tif,13,10314,761.0538239,255.6731623,55.85231427,4.577664607,0.975847694,-32.53113472,3031.492341,89.91545472,5558,0.538879193,205.6673279,200.6423187,172.7211151
42901,R-225-1-10_masks.tif,14,14099,844.8528137,317.7421702,58.84888215,5.399289817,0.982699051,-37.3537187,3069.992907,117.4112348,5605,0.397545925,206.9612885,203.4060669,171.600174
42902,R-225-1-10_masks.tif,15,38877,953.3969696,295.7685783,176.0456554,1.680067467,0.803567088,58.61528436,3547.087378,88.71777658,0,0,,,
42903,R-225-1-10_masks.tif,16,15964,737.9827561,230.0445684,100.1518417,2.296957945,0.900257207,-44.47525832,3943.295227,71.07560762,2337,0.146391882,206.1527557,204.0243835,159.0988464
42904,R-225-1-10_masks.tif,17,16343,942.509668,334.1075385,69.5927077,4.80089868,0.978066189,-52.9201664,4023.473536,98.97509637,8049,0.492504436,209.9344025,206.1760406,166.1355438
42905,R-225-1-10_masks.tif,18,19534,1049.722871,396.2443667,66.00856198,6.002923784,0.986027015,-42.82185665,4086.470667,129.6318726,9248,0.473430941,209.1587372,204.7312927,178.0220642
42906,R-225-1-10_masks.tif,19,15972,1067.722871,378.6419323,62.52320161,6.056022765,0.986272668,-43.9360346,4143.739294,141.8227523,7083,0.443463561,210.8349609,208.1862183,177.1562958
42907,R-225-1-10_masks.tif,20,8993,548.1837662,182.52802,69.47412713,2.627280508,0.924730833,-67.72548238,4306.000556,39.77515846,0,0,,,
42908,R-225-1-10_masks.tif,21,6039,495.8406204,166.3327632,49.33197504,3.371702899,0.955006138,-55.70983487,318.0233482,46.91919192,3298,0.546116907,202.2365112,200.5142517,161.9332886
42909,R-225-1-10_masks.tif,22,21768,1266.066017,476.2643678,61.92159254,7.691410189,0.991512005,62.05976091,1318.863607,103.9227306,5470,0.251286292,188.8890381,187.5137177,161.254837
42910,R-225-1-10_masks.tif,23,8531,455.2132034,153.4728359,80.85031089,1.898234332,0.849985955,23.64303501,2684.49115,59.04114406,0,0,,,
42911,R-225-1-10_masks.tif,24,7984,411.2132034,128.5468845,82.64919865,1.555331288,0.765908288,54.1745784,3364.268662,47.81538076,0,0,,,
42912,R-225-1-10_masks.tif,25,4795,345.2132034,109.2068136,62.70539625,1.741585575,0.818722491,56.40190217,5401.73806,35.68321168,0,0,,,
42913,R-225-1-10_masks.tif,26,18735,970.1665222,338.7896546,74.9222157,4.52188515,0.975240552,-51.52368386,4280.502856,128.5393114,5492,0.29314118,211.9836121,207.6804504,160.5180206
42914,R-225-1-10_masks.tif,27,19909,994.5685425,387.9410477,76.16580105,5.093375798,0.980537189,85.41044149,1012.68567,90.07926064,8400,0.421919735,193.956665,193.8091736,162.8266602
42915,R-225-1-10_masks.tif,28,20706,1148.610173,441.7444814,95.90010022,4.606298434,0.976150691,-10.28285627,4864.519704,264.575582,6752,0.326089056,201.8607788,200.1183319,172.8547058
42916,R-225-1-10_masks.tif,29,24195,1134.426407,489.766778,72.14358941,6.78877752,0.989091575,5.319368444,2848.546022,301.567018,12110,0.500516636,198.4720917,194.492569,170.1646576
42917,R-225-1-10_masks.tif,30,20324,1063.112698,465.652153,56.98389466,8.171644913,0.99248401,3.78656863,2799.015401,312.0260775,8812,0.433576068,202.9584656,199.7294617,168.882431
42918,R-225-1-10_masks.tif,31,17636,956.1248917,366.3020345,66.52419195,5.506298142,0.983370596,-20.41715332,4345.428328,250.7345203,7949,0.450725788,209.5713959,206.8323059,186.7485199
42919,R-225-1-10_masks.tif,32,16494,794.1837662,321.8299487,70.34679671,4.574905521,0.975818192,6.242709494,4458.220929,225.246332,10215,0.619316115,201.5751343,201.1127777,178.2568817
42920,R-225-1-10_masks.tif,33,30014,1381.823376,452.5332139,116.2307348,3.893404053,0.966452702,23.44431215,1246.980576,269.6758513,2170,0.072299594,205.1668243,204.0050659,163.5576019
42921,R-225-1-10_masks.tif,34,19292,1023.539105,393.1769277,78.56927397,5.004207216,0.979830205,-17.20172488,4754.595895,262.750311,10233,0.53042712,199.1197052,197.4093628,172.6358795
42922,R-225-1-10_masks.tif,35,18319,1209.379726,450.693283,57.98855587,7.77210738,0.991688085,31.98357787,882.3228888,271.4858344,9080,0.495660243,191.1512146,188.265976,167.6035309
42923,R-225-1-10_masks.tif,36,16275,932.5685425,353.4499392,71.2494883,4.960736528,0.979471442,15.00092204,1318.204977,250.0498925,9027,0.554654378,191.3427429,188.7264862,154.4669342
42924,R-225-1-10_masks.tif,37,19926,1105.4386,429.6702722,64.70076588,6.640883864,0.988597467,-20.959064,4278.436114,280.6977818,6513,0.32685938,205.2594757,201.5406036,172.3185883
42925,R-225-1-10_masks.tif,38,21818,1163.379726,433.6830402,78.87632437,5.498266351,0.983321564,49.62133354,268.3976533,254.0521129,12164,0.557521313,187.0607605,184.1647491,161.2998199
42926,R-225-1-10_masks.tif,39,21068,1177.965512,447.9724717,63.74246293,7.027850056,0.989824865,57.1813933,437.4496393,214.6563034,12188,0.578507689,185.6265106,186.5722809,166.7744446
42927,R-225-1-10_masks.tif,40,11333,669.9827561,241.3904207,65.21428963,3.701495823,0.962815147,-32.3685796,54.74508074,207.6912556,4626,0.408188476,192.6902313,188.5231323,153.2734528
42928,R-225-1-10_masks.tif,41,15480,958.2253967,382.967052,55.4515446,6.90633696,0.989461741,-18.52954467,4809.993023,303.1385659,6367,0.41130491,208.9629364,209.0841827,178.6521149
42929,R-225-1-10_masks.tif,42,19654,1085.823376,391.3172071,69.55393545,5.626097281,0.984076922,32.244982,844.0715376,302.33179,9901,0.503765137,193.83638,191.7849731,172.5849915
