image,label,area,perimeter,aspect_ratio,max_diameter,circularity
+_mask.png,1,1317.0,133.63961030678928,1.047862653319996,41.86884283091664,0.9266702868769593
+_mask.png,2,1211.0,128.46803743153546,1.1265934436256562,41.400483088968905,0.922069863545593
+_mask.png,3,911.0,110.32590180780451,1.0352372090777964,34.52535300326414,0.940531334240532
+_mask.png,4,2029.0,166.02438661763952,1.0262080350400693,51.478150704935004,0.9250136516771885
+_mask.png,5,1430.0,138.46803743153546,1.1400394191395389,45.35416188179427,0.9372313947748082
+_mask.png,6,1407.0,137.05382386916236,1.1551855066358911,45.27692569068709,0.9412861039278146
+_mask.png,7,2228.0,174.50966799187808,1.0377731802440469,54.230987451824994,0.9193609773375357
+_mask.png,8,1929.0,162.8528137423857,1.062425430263731,51.62363799656123,0.914011286151163
+_mask.png,9,1474.0,141.88225099390854,1.2449448718126181,48.02082881417188,0.9201342728900507
+_mask.png,10,1719.0,152.71067811865476,1.1075899295234124,49.040799340956916,0.9262899015641067
+_mask.png,11,1116.0,123.63961030678927,1.0937547447368356,39.6232255123179,0.9174001430108139
+_mask.png,12,1292.0,134.2253967444162,1.1173145334367633,42.44997055358225,0.9011622382537935
+_mask.png,13,1640.0,148.71067811865476,1.0604858660282463,46.52956049652737,0.9319001981065715
+_mask.png,14,1106.0,127.7401153701776,1.4345950848047153,44.384682042344295,0.8517465494812289
+_mask.png,15,1710.0,152.36753236814712,1.0597852001908914,48.507731342539614,0.9255952265677089
+_mask.png,16,1650.0,149.53910524340094,1.029050740451123,46.52956049652737,0.9272231214100679
+_mask.png,17,1856.0,157.78174593052023,1.042990128148048,49.24428900898052,0.936859189456525
+_mask.png,18,2426.0,183.68124086713192,1.0499893364935369,57.4543296888929,0.9035892413153024
+_mask.png,19,1386.0,137.63961030678928,1.1982554762586186,45.880278987817846,0.9193613151998813
+_mask.png,20,1268.0,129.63961030678928,1.0233218870109522,40.311288741492746,0.9480989897199789
+_mask.png,21,1262.0,130.12489168102786,1.008164632740575,41.23105625617661,0.9365877149591986
+_mask.png,22,1410.0,137.63961030678928,1.0474316566989468,43.08131845707603,0.935280991653559
+_mask.png,23,1782.0,155.78174593052023,1.1115336651482015,50.44799302251776,0.9227507989893543
+_mask.png,24,1305.0,133.88225099390854,1.1390053715396165,42.80186911806539,0.914901552203638
+_mask.png,25,1708.0,151.29646455628165,1.0924490894463132,48.104053883222775,0.9376487327022736
+_mask.png,26,1535.0,144.36753236814712,1.0576863973132058,45.35416188179427,0.9255058693512589
+_mask.png,27,926.0,113.9827560572969,1.3303874095960972,40.024992192379,0.8956586881523625
+_mask.png,28,1374.0,136.12489168102786,1.1114418597377407,43.46262762420146,0.9317974173416528
+_mask.png,29,1507.0,142.95331880577405,1.0707781405044898,45.31004303683677,0.9266903307591453
+_mask.png,30,1191.0,127.63961030678928,1.0563270576288004,40.44749683231337,0.9186512838695085
+_mask.png,31,1814.0,158.02438661763952,1.0359931197368277,50.00999900019995,0.9128489497399049
+_mask.png,32,255.0,69.01219330881976,1.6455094815196636,21.633307652783937,0.6728192122396568
+_mask.png,33,1887.0,161.4386001800126,1.1282445280212468,52.80151512977634,0.9098441306676409
+_mask.png,34,1559.0,145.53910524340094,1.0143431786416526,45.221676218380054,0.9249038303225969
+_mask.png,35,1164.0,126.81118318204308,1.028530374720501,39.408120990476064,0.9095943101916873
+_mask.png,36,1497.0,144.36753236814712,1.0944805813224796,45.221676218380054,0.9025943233998923
+_mask.png,37,1919.0,161.4386001800126,1.0677111360105498,50.47771785649585,0.9252733899052481
+_mask.png,38,2093.0,170.8528137423857,1.0612173880364657,52.630789467763066,0.9010208095353129
+_mask.png,39,1291.0,132.46803743153546,1.1094759377610306,42.20189569201838,0.9245148727191529
+_mask.png,40,1035.0,119.63961030678927,1.1715638472762606,39.0,0.9086575391374698
