sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
27631,R-20-1-10_masks.tif,1,9650,613.0121933,226.8898601,55.79444074,4.066531667,0.969292716,72.2052106,339.7129534,40.94725389,2508,0.259896373,203.3448944,201.8245544,142.6435394
27632,R-20-1-10_masks.tif,2,7310,442.8700577,154.225069,65.22998698,2.364327761,0.906151526,-28.07556504,2838.349521,55.37797538,4546,0.621887825,207.5252991,201.3288574,149.3433838
27633,R-20-1-10_masks.tif,3,5718,490.4264069,185.6481102,42.43944663,4.374423441,0.973520071,-34.37108669,2888.832459,65.60090941,4445,0.77736971,210.3718719,204.4503937,159.9714355
27634,R-20-1-10_masks.tif,4,8894,618.0416306,251.9641414,47.18687942,5.339707658,0.982307302,-2.281582494,3189.838655,114.8062739,5346,0.601079379,209.8193054,205.6011963,155.5359192
27635,R-20-1-10_masks.tif,5,8531,570.8700577,224.6655144,51.28339389,4.380862835,0.973598914,-11.34774636,3248.083812,92.23092252,4565,0.535107256,205.5892639,200.543045,152.6994476
27636,R-20-1-10_masks.tif,6,7005,558.1837662,211.3724341,45.77128202,4.618014282,0.976273017,-20.85050581,3377.509779,81.97301927,4989,0.712205567,211.1024323,201.8636932,155.5886993
27637,R-20-1-10_masks.tif,7,6572,481.5979797,176.2770408,48.9445763,3.601564343,0.960680239,-29.22735991,3427.876598,66.63496652,5867,0.892726719,208.0305023,201.3067932,149.9643707
27638,R-20-1-10_masks.tif,8,16760,1137.722871,420.3327838,57.49980809,7.310159768,0.990599252,34.85541098,565.1448687,171.7481504,6309,0.376431981,193.6905975,189.5858307,154.9242401
27639,R-20-1-10_masks.tif,9,16138,1103.722871,410.8263245,51.95729078,7.907000506,0.991970406,34.2714677,607.9519147,157.6774074,7513,0.465547156,189.8252411,185.8915253,148.8822021
27640,R-20-1-10_masks.tif,10,7867,569.3553391,218.3907271,47.63035755,4.585116264,0.975927102,71.54042679,4882.765857,41.69975848,5980,0.760137282,197.6864624,196.4605408,153.0841064
27641,R-20-1-10_masks.tif,11,11173,964.3086579,349.8024394,41.78494206,8.371495139,0.99283986,49.70744105,2360.530386,137.4015036,6562,0.587308691,201.1319733,200.6997833,158.1424866
27642,R-20-1-10_masks.tif,12,16378,1152.450793,409.4141812,54.46944853,7.516400335,0.991110346,51.26343187,2420.652094,133.235682,9694,0.591891562,202.091507,199.8009033,160.1221313
27643,R-20-1-10_masks.tif,13,13114,847.5391052,298.381736,62.92938845,4.741532427,0.97750715,27.04331592,1529.510904,154.7931981,7233,0.551547964,198.0919342,195.3952789,142.3265533
27644,R-20-1-10_masks.tif,14,4676,439.9411255,162.5492026,37.93928616,4.284456009,0.972380364,21.17560111,3587.610351,92.41360137,4283,0.915953807,201.9280853,202.138916,148.023819
27645,R-20-1-10_masks.tif,15,5644,427.3553391,155.2549642,47.73019358,3.25276209,0.951570366,-28.96150639,2908.981042,104.9197378,3853,0.682671864,214.2616119,206.5982361,149.0604706
27646,R-20-1-10_masks.tif,16,9616,800.6101731,286.5713151,48.13484297,5.953510959,0.985792429,40.54391088,514.5951539,188.5517887,5426,0.564267887,198.0123444,194.4697723,148.4957581
27647,R-20-1-10_masks.tif,17,5443,407.3553391,143.1737381,49.55561658,2.889152593,0.93818942,-53.5892609,2963.157082,166.6400882,3936,0.723130626,208,201.1364288,142.2634583
27648,R-20-1-10_masks.tif,18,4129,376.8700577,135.7857416,40.51400002,3.351575789,0.954451185,13.44055585,3633.484621,217.0896101,3558,0.861709857,198.0859985,194.1677856,142.002243
27649,R-20-1-10_masks.tif,19,14842,926.4680374,346.2546393,56.26309952,6.154204839,0.986710103,-70.405262,312.6385258,238.0896106,7619,0.51334052,196.9170532,191.7208252,154.9425049
27650,R-20-1-10_masks.tif,20,6881,462.8700577,181.9019254,49.14530381,3.701308392,0.962811308,-12.43265045,3426.648307,297.853219,5567,0.809039384,208.1785583,203.8079681,157.1535797
27651,R-20-1-10_masks.tif,21,4620,367.7989899,143.6666609,41.75151037,3.440993144,0.956840444,-11.34340309,3669.315801,282.7181818,3193,0.691125541,208.4077606,201.7084198,141.5543365
27652,R-20-1-10_masks.tif,22,9764,766.6690476,307.2832365,41.89545549,7.334524305,0.990661898,-72.7195935,343.0118804,275.0484433,5284,0.541171651,196.0950012,190.1760101,145.1370239
27653,R-20-1-10_masks.tif,23,14830,810.8700577,332.2211332,59.57714281,5.57631866,0.983789017,-86.41083039,2749.075455,271.5284558,5764,0.388671612,193.0144043,187.8610382,126.0215149
27654,R-20-1-10_masks.tif,24,5963,490.0416306,197.8818076,41.65000471,4.751063271,0.977598336,2.15279212,3005.928895,344.9124602,960,0.160992789,208.734375,204.7864532,148.0770874
27655,R-20-1-10_masks.tif,25,6245,424.3847763,176.536733,47.65564153,3.704424647,0.962875055,4.82546289,2969.845957,353.9268215,5442,0.871417134,207.519104,202.3476715,151.9213562
27656,R-20-1-10_masks.tif,26,12609,979.0954544,339.8413477,51.02051986,6.660875833,0.988666203,57.86267318,4942.066302,349.3732255,7661,0.607581886,200.8749542,202.8557587,164.4841461
27657,R-20-1-10_masks.tif,27,7670,615.7401154,200.4712605,50.97195814,3.932971535,0.967135724,-26.65881057,1563.594915,376.6195567,3715,0.484354628,201.4104919,195.5862732,158.1695862
27658,R-20-1-10_masks.tif,28,19497,1089.941125,455.6203076,57.32195551,7.948443202,0.992054254,-88.7775629,996.8801354,318.4664307,7425,0.38082782,194.3733368,189.171051,134.9006042
27659,R-20-1-10_masks.tif,29,6285,591.9827561,207.8734003,42.86314259,4.849700411,0.978510224,54.51864867,4832.633413,365.944471,3858,0.613842482,196.2107239,198.0533905,161.9481659
27660,R-20-1-10_masks.tif,30,10428,689.4974747,249.374839,54.80976025,4.549825393,0.975547512,22.41180725,2928.866609,417.9408324,6463,0.619773686,197.1748352,194.974472,150.4875488
27661,R-20-1-10_masks.tif,31,8111,579.6396103,209.9339647,50.42867646,4.162987796,0.970720429,-49.5476783,3215.455061,396.6115152,5125,0.631857971,212.6692657,206.7855682,159.738739
27662,R-20-1-10_masks.tif,32,6079,457.5979797,170.509048,49.13746745,3.470041434,0.957575957,-31.73981549,3074.215331,407.9945715,4898,0.805724626,206.6876221,200.1574097,157.2362213
27663,R-20-1-10_masks.tif,33,10520,734.1837662,271.3756259,50.90576193,5.330941245,0.982248539,11.0399361,1181.491065,519.1127376,4626,0.43973384,196.4336395,192.2276306,154.0652771
27664,R-20-1-10_masks.tif,34,6932,551.4974747,209.1465276,43.11889372,4.850461354,0.978517041,-56.2567381,3231.989902,442.8364108,2661,0.383871898,208.6351013,199.5734711,153.509964
27665,R-20-1-10_masks.tif,35,20418,1233.137085,461.0877283,58.63239188,7.86404432,0.991882086,29.2727396,774.2179939,589.9639044,5225,0.255901655,189.0265961,186.8053589,125.0840225
27666,R-20-1-10_masks.tif,36,12157,814.0832611,326.7059566,48.54580977,6.729848737,0.988898626,-15.7313184,2727.255902,546.5224151,8641,0.710783911,208.6032867,201.5368652,158.9541779
27667,R-20-1-10_masks.tif,37,5749,490.1837662,165.0215152,47.14974761,3.499944827,0.958313505,64.74307498,4970.268395,442.7743955,5130,0.892329101,202.1602325,201.4541931,168.685379
27668,R-20-1-10_masks.tif,38,18366,1062.284271,453.9641217,52.81253517,8.595764627,0.993209872,-87.70034365,1870.383371,442.8842426,4293,0.233747141,201.7221069,197.3091125,147.6266022
27669,R-20-1-10_masks.tif,39,7447,572.4264069,192.6416648,51.05553434,3.773178899,0.964240575,66.28933762,4920.257016,472.5834564,6033,0.810124883,207.3865356,205.0608368,173.1505127
27670,R-20-1-10_masks.tif,40,10997,657.7401154,241.9128457,59.46477224,4.068170728,0.969317846,22.81758843,1626.351641,537.5547877,6285,0.571519505,196.2633209,192.5748596,142.2275238
27671,R-20-1-10_masks.tif,41,6264,509.254834,186.7565634,44.74107034,4.174163961,0.970879358,-31.87187331,3079.186941,503.8703704,4420,0.705619413,210.4803162,203.1187744,163.1574707
27672,R-20-1-10_masks.tif,42,15849,872.7695526,355.9418537,59.00720645,6.032175985,0.986163155,1.350136292,1502.21484,620.5452079,8365,0.527793552,201.0147095,195.7227783,144.9410706
27673,R-20-1-10_masks.tif,43,9371,654.2253967,235.3284932,52.21593884,4.506832559,0.975072768,-32.18434069,2593.727777,561.1024437,6208,0.66246932,203.6251678,194.9540863,143.3874054
27674,R-20-1-10_masks.tif,44,13479,918.2670273,331.357209,57.16715519,5.796286485,0.98500527,-34.22772832,2518.022628,587.5011499,6378,0.473180503,209.6125793,201.0810547,154.4492035
27675,R-20-1-10_masks.tif,45,5958,449.3553391,169.2654923,46.40642223,3.64745835,0.961683091,65.37022016,4897.753776,511.1243706,4332,0.727089627,199.0110779,197.2015228,161.7617798
27676,R-20-1-10_masks.tif,46,7759,669.7401154,239.7528093,43.59543866,5.499492989,0.983329067,-25.65756736,2761.972677,606.5409202,3718,0.479185462,212.0661621,207.0330811,174.8943024
27677,R-20-1-10_masks.tif,47,7033,465.2132034,185.4843274,50.4499238,3.676602726,0.962300014,1.149007615,1140.833215,582.2114318,5168,0.734821556,193.8506165,187.1884613,155.8167572
27678,R-20-1-10_masks.tif,48,14066,918.8111832,330.9382025,61.76834353,5.357731543,0.982427205,12.31250191,1723.216906,655.7180435,7032,0.499928907,199.9003143,195.2445984,147.9014435
