sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
1,R-100-1-10_masks.tif,1,4922,441.1126984,160.3002691,45.18137867,3.547927793,0.959457111,23.64017151,1445.379724,57.05262089,2548,0.517675742,196.476059,192.3288879,140.9387817
2,R-100-1-10_masks.tif,2,5750,444.3847763,173.9375019,47.65616708,3.649842455,0.961734128,4.383704431,1505.670783,66.6333913,3365,0.585217391,206.9500732,200.6603241,163.2811279
3,R-100-1-10_masks.tif,3,4700,308.1421356,105.2596837,58.21531018,1.808109986,0.83313897,-0.975189915,1555.389574,46.63255319,4172,0.887659574,195.6891174,187.9662018,132.6409454
4,R-100-1-10_masks.tif,4,5866,463.3553391,159.4532421,50.17341744,3.178042283,0.949204739,30.67890369,1703.027105,59.00698943,3746,0.638595295,180.1964722,176.9866486,136.088623
5,R-100-1-10_masks.tif,5,4566,415.0121933,146.6370022,41.5966137,3.525214895,0.958921771,54.99731391,2587.120894,42.81121332,3408,0.746386334,189.6910248,190.6546326,139.6176605
6,R-100-1-10_masks.tif,6,1749,180.4852814,57.02043902,40.16540645,1.419640533,0.709799599,-29.05961235,2734.274443,23.66037736,1551,0.886792453,203.1154022,197.357193,152.9329529
7,R-100-1-10_masks.tif,7,1677,189.3137085,59.99913907,37.54411284,1.598097132,0.780028336,-44.47932614,2774.352415,21.0005963,132,0.078711986,231.6287842,235.5681763,176.2878723
8,R-100-1-10_masks.tif,8,4593,345.4558441,108.6431469,55.70812927,1.950220701,0.858530512,-74.54136522,2839.978445,28.75223166,4230,0.920966688,199.8241119,193.7690277,126.050827
9,R-100-1-10_masks.tif,9,3819,337.7989899,134.142307,37.34646015,3.591834579,0.960462537,75.3122197,3197.708039,23.90233045,3481,0.911495156,198.4162598,194.7087097,146.7319794
10,R-100-1-10_masks.tif,10,4568,324.3847763,113.2771925,53.31374774,2.124727623,0.882320764,0.261782017,3874.942863,50.67556918,3800,0.831873905,200.2547302,193.9247437,154.0710602
11,R-100-1-10_masks.tif,11,3467,297.5563492,104.0171877,45.4379583,2.289213503,0.899543472,2.72443553,3925.558408,47.04932218,3316,0.956446496,192.3305206,188.1794281,145.6052399
