sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
28008,B-20-1-01_masks.tif,1,2692,294.7279221,116.7315026,31.4164661,3.715615316,0.963102622,5.217471562,15.47362556,52.81835067,0,0,,,
28009,B-20-1-01_masks.tif,2,3259,287.5563492,93.3364091,48.97107683,1.905949698,0.851303961,10.4006134,52.51518871,35.80883707,0,0,,,
28010,B-20-1-01_masks.tif,3,11799,766.2253967,288.6193433,60.86256759,4.742148659,0.977513063,61.98526102,569.1905246,53.87024324,4128,0.349860158,192.7923889,189.5261688,151.4801331
28011,B-20-1-01_masks.tif,4,11210,750.0832611,286.4939126,51.70546149,5.540883,0.983579269,72.23364588,3657.763872,46.77546833,6148,0.548438894,195.4837341,195.5444031,137.7470703
28012,B-20-1-01_masks.tif,5,8425,599.8406204,224.117078,53.08417559,4.221918782,0.971544005,63.95985382,3757.027537,42.33554896,1531,0.181721068,186.5774078,191.3781891,127.9771423
28013,B-20-1-01_masks.tif,6,15534,902.7106781,341.849063,59.19547171,5.774919147,0.98489325,66.14425133,503.1024849,75.14716107,9367,0.602999871,192.3897705,184.9739532,136.3424835
28014,B-20-1-01_masks.tif,7,6302,521.254834,189.6068291,46.2282111,4.101539398,0.969822791,-58.15460131,67.64233577,293.9268486,3892,0.61758172,192.1929626,188.8602295,139.2415161
28015,B-20-1-01_masks.tif,8,12034,789.9827561,309.1317492,53.95194395,5.729761091,0.984652327,-65.03657656,111.1954462,351.1939505,5788,0.480970583,194.3754272,191.5715332,147.2330627
28016,B-20-1-01_masks.tif,9,9881,669.6984848,253.2059028,51.58454927,4.908560923,0.979028008,-86.77096173,130.4454003,425.9636676,6402,0.647910131,200.8942566,198.8405151,160.4303284
28017,B-20-1-01_masks.tif,10,12446,972.0832611,389.5720345,43.29154584,8.998801658,0.993806336,-83.56716675,2488.804114,467.5492528,6238,0.501205206,205.7141724,202.887146,161.3130798
