sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
14906,B-160-1-01_masks.tif,1,7322,547.8406204,174.8224399,61.03774671,2.864169294,0.937070062,39.12073418,760.501912,53.92488391,3425,0.467768369,197.0808716,195.1766357,155.9468689
14907,B-160-1-01_masks.tif,2,15893,966.9533188,384.7480798,69.23123024,5.557435256,0.983677749,29.02803173,966.3355565,129.9735104,4989,0.313911785,196.12146,195.1681671,180.7757111
14908,B-160-1-01_masks.tif,3,15959,877.7817459,331.6694808,68.45359444,4.845172609,0.978469599,31.95632832,1028.705182,112.822232,6560,0.411053324,194.5841522,192.9303284,158.0153961
14909,B-160-1-01_masks.tif,4,12854,747.7401154,259.2504436,81.5786714,3.177919413,0.949200706,22.3493325,1090.223432,85.18017738,2161,0.168118874,189.5636292,188.4280396,150.5048523
14910,B-160-1-01_masks.tif,5,7184,483.0121933,171.4111471,56.6004477,3.028441543,0.943909998,55.77936535,1381.379594,43.5857461,0,0,,,
14911,B-160-1-01_masks.tif,6,16761,861.8406204,347.840506,64.24928556,5.413920217,0.982793249,-80.64380878,1839.328918,39.10822743,2756,0.16442933,201.1494904,204.4426727,149.8925934
14912,B-160-1-01_masks.tif,7,4011,396.7695526,147.9149017,38.54679786,3.837281174,0.965446542,-50.94750407,3183.313139,38.25754176,0,0,,,
14913,B-160-1-01_masks.tif,8,6202,500.0832611,172.4095181,49.74567975,3.465818921,0.957470224,-49.55304063,3242.791358,49.37197678,0,0,,,
14914,B-160-1-01_masks.tif,9,12736,789.5391052,264.4500908,67.10357648,3.940923937,0.967270466,54.13738225,702.665358,72.30661118,3478,0.273084171,186.218811,184.4844666,149.1978149
14915,B-160-1-01_masks.tif,10,19273,1093.137085,394.4556859,67.23232601,5.86705398,0.985367487,36.5830448,894.5052664,182.9196804,4309,0.223577025,182.1533966,177.8582001,171.0350494
14916,B-160-1-01_masks.tif,11,21153,1033.580736,352.480331,102.8122928,3.428387027,0.95651524,-56.08226938,3568.781024,88.66080461,5566,0.263130525,204.6728363,202.401001,151.4044189
14917,B-160-1-01_masks.tif,12,8846,657.3969696,243.7966901,47.24713167,5.16003155,0.9810416,29.73628434,949.8218404,174.2995704,2327,0.263056749,206.0915375,203.9716339,183.8706512
14918,B-160-1-01_masks.tif,13,25774,1222.166522,426.474926,86.60042872,4.924628346,0.979166087,67.27198403,740.4336153,179.5609141,11191,0.434197253,192.8463898,190.9027863,154.8018951
14919,B-160-1-01_masks.tif,14,29903,1232.793939,397.8444379,107.9929002,3.683986976,0.962453941,39.74577922,694.281644,277.2526502,292,0.009764907,233.0137024,234.6095886,214.6061707
14920,B-160-1-01_masks.tif,15,21597,1134.551299,436.3446634,72.0190593,6.058738723,0.986285058,38.06346837,618.4020003,292.7150993,4837,0.223966292,202.3460846,197.9276428,178.4676514
14921,B-160-1-01_masks.tif,16,19124,1182.592929,449.0506843,55.8149802,8.04534343,0.992245246,40.56092101,4321.186467,326.6379419,5566,0.291047898,198.5485077,195.7745209,168.1117554
14922,B-160-1-01_masks.tif,17,17536,1178.592929,458.3565228,51.58354681,8.885711649,0.99364717,42.92391794,4290.13937,360.3847514,5555,0.316776916,199.4651642,198.8077393,163.7656097
14923,B-160-1-01_masks.tif,18,18759,812.2842712,352.8774084,69.59897973,5.070152031,0.980356692,1.89313562,4728.070686,382.3778986,8039,0.428540967,202.0461426,203.0439148,168.268692
14924,B-160-1-01_masks.tif,19,15401,813.8406204,324.8175306,64.29619554,5.051893473,0.980213011,8.618598214,536.1594702,376.2499188,7828,0.508278683,187.473053,180.9819946,141.1816559
14925,B-160-1-01_masks.tif,20,6278,556.3259018,192.9562796,44.34329869,4.351419162,0.973235493,36.18841445,600.7225231,340.9810449,4249,0.676807901,201.3494873,201.3607941,164.587204
14926,B-160-1-01_masks.tif,21,17897,914.7695526,388.8722708,60.57985999,6.419167541,0.987791233,-84.62714934,1213.528804,309.2559088,4130,0.230764933,200.6012115,203.8823242,172.8743286
14927,B-160-1-01_masks.tif,22,19363,1236.693434,468.2285174,62.73037965,7.464142892,0.990984867,-34.00005744,2866.064556,528.5342147,7495,0.387078449,207.6520386,204.3179474,167.7657166
14928,B-160-1-01_masks.tif,23,20403,1226.693434,465.0437137,57.03153474,8.154150433,0.992451602,-33.01288169,2906.251483,552.094741,7643,0.374601774,204.7839813,201.8350067,164.5576324
14929,B-160-1-01_masks.tif,24,26638,1312.936075,466.0048962,76.45868641,6.094858779,0.986448248,38.27634082,3413.066446,592.3990915,8250,0.309707936,201.4398804,200.6646118,162.7002411
14930,B-160-1-01_masks.tif,25,35201,1175.296465,417.5680392,114.4793943,3.647538857,0.961684816,-13.03722128,749.1926934,650.4836794,3567,0.101332349,201.1530762,197.564621,119.314827
14931,B-160-1-01_masks.tif,26,20737,1104.852814,438.7602431,62.20831712,7.053080092,0.989897902,-66.25734852,3141.61711,620.408738,5317,0.256401601,202.5674286,198.3396606,161.979126
14932,B-160-1-01_masks.tif,27,18087,864.6101731,300.891619,82.63960357,3.641009952,0.961544532,-37.97179099,510.8871565,676.8668104,3445,0.190468292,204.7529755,201.3018799,151.8853455
