sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
1,R-100-1-10_masks.tif,1,13727,894.7106781,302.2449827,70.06210316,4.313958175,0.972762113,-63.94905977,3188.280251,58.28032345,5422,0.39498798,204.9015198,196.6656189,140.1189575
2,R-100-1-10_masks.tif,2,5897,526.5269119,187.650772,47.01789311,3.991050205,0.968100913,79.47656867,3614.407156,23.73257589,1667,0.282686112,190.7060547,195.230957,159.0887756
3,R-100-1-10_masks.tif,3,19971,988.0832611,396.4161345,75.70624572,5.236240824,0.98159457,-5.835682507,2060.516599,208.6748786,8603,0.430774623,197.5857239,188.848999,141.4833221
4,R-100-1-10_masks.tif,4,19500,1148.894444,419.6350027,78.27913517,5.360751646,0.982447176,-43.48386186,1636.426256,159.2671795,7773,0.398615385,196.4417877,188.9316864,145.9597321
5,R-100-1-10_masks.tif,5,15937,1055.923882,385.223395,60.01541485,6.418740852,0.9877896,-62.30458893,3716.105227,128.1815273,6301,0.395369266,208.4732513,203.7471771,173.1222076
6,R-100-1-10_masks.tif,6,11778,680.5685425,248.3577776,63.57160509,3.906740709,0.966685296,-28.70839021,3581.011462,148.2667686,6237,0.529546612,200.3755035,192.7097931,137.5143433
7,R-100-1-10_masks.tif,7,16099,970.1248917,358.6076667,80.41441405,4.459494867,0.974533803,23.62063215,1971.341139,200.6231443,12173,0.756133921,191.4279938,185.7647247,156.4859924
8,R-100-1-10_masks.tif,8,13143,913.2964646,348.0127328,51.81582046,6.716341258,0.988853676,23.4756699,1934.723883,227.0115651,8185,0.62276497,198.7670135,191.9866791,163.0274963
9,R-100-1-10_masks.tif,9,21250,1030.610173,384.8711055,73.9805043,5.202331468,0.981351564,22.45591185,1894.803953,262.3219765,9190,0.432470588,197.7491913,190.2188263,140.2155609
10,R-100-1-10_masks.tif,10,14663,999.9238816,364.4439297,54.21258748,6.722496501,0.988874193,-62.05648937,3721.8917,174.9164564,4800,0.327354566,210.4974976,205.3237457,162.5935364
11,R-100-1-10_masks.tif,11,14871,818.8111832,299.4276976,67.62052022,4.428059658,0.974166136,-20.04380689,3838.407841,209.8546164,4328,0.291036245,199.5085449,190.7527771,133.0887299
12,R-100-1-10_masks.tif,12,12858,1140.367532,404.0943974,79.38412867,5.090367611,0.980513951,5.135887146,4754.963291,374.1434127,6880,0.535075439,198.3902588,195.7610474,142.7350311
13,R-100-1-10_masks.tif,13,8757,638.3259018,233.731128,57.44079887,4.069078645,0.969331753,64.52117727,3698.373416,281.8890031,4716,0.538540596,192.9022522,185.0926666,143.1047516
14,R-100-1-10_masks.tif,14,16970,1012.166522,377.88827,60.66661866,6.228932456,0.987029148,31.52557456,3460.485445,403.1,4644,0.273659399,188.5745087,185.4041748,150.6061554
15,R-100-1-10_masks.tif,15,19435,1007.23759,360.2776638,71.09158558,5.067796151,0.980338242,53.99359171,1804.817391,360.4873167,6866,0.353280165,198.9545593,197.0715179,162.0473328
16,R-100-1-10_masks.tif,16,9079,684.0832611,250.5785297,48.72802528,5.142390406,0.980910034,72.12685561,3662.910893,312.6454455,4390,0.483533429,198.4822388,193.9747162,136.5883789
17,R-100-1-10_masks.tif,17,18687,1052.409163,376.799181,75.23260824,5.00845564,0.97986476,55.23763598,1776.282496,409.4778188,10700,0.572590571,184.4511261,182.5705566,152.7732697
18,R-100-1-10_masks.tif,18,10267,651.8406204,239.3236645,61.24121569,3.907885594,0.96670515,73.51531786,3653.197136,354.4997565,2872,0.279731178,198.8687286,192.0797424,144.6786194
19,R-100-1-10_masks.tif,19,16790,919.1126984,394.1637071,55.41863192,7.112476319,0.990066766,2.95880857,2190.149256,498.2794521,11591,0.6903514,201.1127625,196.4447479,158.8610992
20,R-100-1-10_masks.tif,20,15330,887.8406204,350.8440204,69.98562085,5.013087205,0.97990233,2.457582642,2141.87619,490.0026093,10621,0.692824527,202.1349182,196.8216705,169.0916138
21,R-100-1-10_masks.tif,21,16593,927.0954544,336.8004871,73.61643912,4.575071698,0.975819971,-40.36996324,2302.510034,495.8014826,8228,0.495871753,203.039505,193.5664825,141.7492676
22,R-100-1-10_masks.tif,22,15748,987.4802307,374.745895,55.82770749,6.71254314,0.988840988,-38.49641355,2321.985522,552.7035814,9418,0.598044196,206.9804688,196.0269623,153.901886
23,R-100-1-10_masks.tif,23,16070,802.9116882,309.3043803,67.53585185,4.579854578,0.975871072,16.66804971,2892.664592,605.6235221,6197,0.385625389,187.9181824,184.2520599,138.5602722
24,R-100-1-10_masks.tif,24,14997,714.2842712,297.8461392,65.20787254,4.567640802,0.975740253,86.59049229,2593.186171,506.0025338,6191,0.412815897,191.8397675,186.4364471,143.8505859
25,R-100-1-10_masks.tif,25,11209,746.6101731,265.5312973,55.7582258,4.762190574,0.977704093,-41.62920577,2360.209653,582.3931662,5747,0.512712998,203.9514465,193.5561218,149.6098785
26,R-100-1-10_masks.tif,26,14356,850.8528137,310.6697342,66.50538828,4.671346822,0.976818098,-48.2279584,1766.26421,579.7506269,4402,0.306631374,199.558609,192.5749664,152.8948212
27,R-100-1-10_masks.tif,27,16517,894.509668,323.0456135,68.67380163,4.704058983,0.977143151,44.38327628,2090.634558,612.7711449,7639,0.462493189,190.6994324,185.0510559,148.6072845
28,R-100-1-10_masks.tif,28,13574,795.7817459,281.8659714,66.55611702,4.235012258,0.971722245,-37.75974423,2385.545823,630.2286725,5666,0.417415648,199.2507935,188.0908966,152.1406708
29,R-100-1-10_masks.tif,29,12222,826.7106781,302.5507961,69.07508093,4.380028109,0.973588714,-37.56240424,2405.274014,682.7521682,7324,0.599247259,212.5252533,202.6618042,158.7012634
30,R-100-1-10_masks.tif,30,16287,884.4680374,337.6356659,69.73321493,4.841819874,0.978439443,-21.87989536,2463.346043,701.7772457,11099,0.681463744,196.6493378,186.4286804,147.3231812
31,R-100-1-10_masks.tif,31,20617,1108.409163,394.052602,70.22769988,5.611070883,0.98399083,59.79142127,3407.897706,663.2919435,6959,0.337536984,198.8946686,195.898407,160.6526794
32,R-100-1-10_masks.tif,32,11182,787.3969696,306.2493429,63.2388771,4.842738469,0.978447712,-66.49976466,1823.712395,677.1287784,5475,0.489626185,201.0723267,193.4078522,146.0922394
33,R-100-1-10_masks.tif,33,16883,1041.195959,395.5750073,99.7954196,3.963859352,0.967654438,58.49820883,3361.474916,736.6866671,6081,0.360184801,199.1996307,196.126297,168.8225555
34,R-100-1-10_masks.tif,34,17180,939.9827561,394.8135092,66.17723297,5.966002075,0.985852286,15.12173244,2622.539639,779.8253201,7968,0.463795111,191.9047394,184.6858673,149.6174774
35,R-100-1-10_masks.tif,35,20990,999.1959595,356.0612291,103.9342333,3.425832066,0.956448877,19.73809524,2686.604478,748.6279657,7526,0.358551691,189.7377167,182.5002594,143.3111877
36,R-100-1-10_masks.tif,36,12039,839.5391052,313.8145427,58.38230475,5.375165369,0.982542022,60.78212555,3399.798904,716.3222859,4367,0.362737769,204.5795746,198.9164124,173.8383331
37,R-100-1-10_masks.tif,37,12416,810.3259018,288.5406447,71.45612109,4.038011584,0.968850423,12.27521099,2542.33787,765.373953,8704,0.701030928,200.0177002,194.2575836,160.4277344
38,R-100-1-10_masks.tif,38,9753,608.6690476,202.5419863,64.15504908,3.157070086,0.948509267,-67.56755983,2219.232134,734.0492156,5734,0.587921665,205.7089233,202.7111969,155.9686127
39,R-100-1-10_masks.tif,39,13360,757.7817459,270.7572731,70.19516881,3.857206667,0.965808915,47.82346206,2535.253219,877.0193862,8834,0.661227545,195.9034424,193.0047607,157.694809
40,R-100-1-10_masks.tif,40,13808,767.7401154,294.324799,60.67901224,4.850520602,0.978517571,-69.90563196,2240.366309,851.5454085,4808,0.34820394,203.3165588,200.8042908,153.0769501
41,R-100-1-10_masks.tif,41,3546,282.7279221,93.81008791,52.26365987,1.794939125,0.830430686,-78.12655694,41.82882121,846.5846024,3045,0.858714044,183.8111725,180.2945862,137.4906464
42,R-100-1-10_masks.tif,42,17830,1012.752309,373.1536613,75.087526,4.969582582,0.979545223,33.99146231,421.0021312,1047.372686,10451,0.586146943,190.2520294,185.4284821,150.943924
43,R-100-1-10_masks.tif,43,4764,383.3553391,131.5236581,49.30415461,2.667597875,0.927077754,-45.4665733,40.3900084,978.7483207,3943,0.827665827,191.2518463,185.7958374,157.2716217
44,R-100-1-10_masks.tif,44,13723,829.9238816,305.520419,57.87200271,5.27924393,0.981895952,-42.05941339,600.6169934,1043.950885,8005,0.583327261,197.6994324,191.6403503,149.0557098
45,R-100-1-10_masks.tif,45,11935,861.6812409,305.8970755,52.58662308,5.817013103,0.985112741,36.14182396,382.5493088,1070.781064,10218,0.856137411,200.3484955,196.8494873,177.0498199
46,R-100-1-10_masks.tif,46,6629,510.6690476,182.5973546,49.70127124,3.673897066,0.962243376,-33.41259361,51.40941318,1029.410922,3801,0.573389652,200.7747955,191.6561432,154.5982666
47,R-100-1-10_masks.tif,47,14705,933.5391052,358.5502722,54.0453361,6.634250022,0.98857452,23.72937505,335.5959878,1101.275009,9140,0.621557293,199.2689209,194.1833649,180.8676147
48,R-100-1-10_masks.tif,48,8918,552.6690476,198.7820916,60.22741608,3.300524986,0.952996246,-61.29276804,138.8036555,1023.771025,6834,0.766315317,197.1492462,192.4031372,157.6931458
49,R-100-1-10_masks.tif,49,13953,664.0832611,246.4779564,74.02671236,3.32958129,0.953832819,21.47674369,274.1632624,1103.700853,9549,0.684368953,195.7986145,189.5504303,164.8679504
50,R-100-1-10_masks.tif,50,10412,732.2842712,278.3071067,51.80930247,5.371759383,0.98251968,-85.77022167,5216.672397,1015.439493,7409,0.711582789,202.6856537,199.2152863,155.5447388
51,R-100-1-10_masks.tif,51,6448,431.6984848,159.3691337,53.80806094,2.961807783,0.941278322,-68.08814449,131.1871898,1091.966346,3608,0.55955335,195.9243317,190.776886,149.459259
52,R-100-1-10_masks.tif,52,17746,1017.781746,386.6344015,80.04516893,4.83020283,0.978334458,21.39537872,3166.287107,1258.830384,9609,0.541474135,192.6152496,187.4302216,156.085968
53,R-100-1-10_masks.tif,53,17749,1214.267027,447.1491816,102.2857811,4.371567355,0.973484988,-64.47475796,1891.205476,1153.523297,5587,0.314778297,204.8881378,200.2441406,151.974411
54,R-100-1-10_masks.tif,54,16510,865.1959595,316.1101822,73.31033979,4.311945398,0.972736321,57.79346517,1250.255784,1215.421442,7416,0.449182314,190.2749481,188.397522,149.8678589
55,R-100-1-10_masks.tif,55,17345,1090.852814,422.8065849,57.48303728,7.355327848,0.990714894,66.16435278,1543.145344,1194.541712,6970,0.401844912,197.632431,196.4358673,157.3566742
56,R-100-1-10_masks.tif,56,2142,284.9705627,96.41097337,32.31945009,2.983063546,0.942137799,-14.69836612,17.97805789,1170.407096,1188,0.554621849,189.4006805,181.4991608,145.6885529
57,R-100-1-10_masks.tif,57,11999,884.2253967,335.9637267,47.86301589,7.019276166,0.989799864,-69.44272134,1921.487624,1175.949912,66,0.005500458,216.4545441,185.3636322,160.3636322
58,R-100-1-10_masks.tif,58,13954,787.6984848,336.7610964,56.12015837,6.00071536,0.986016655,-4.580782267,609.1145191,1289.787659,6352,0.455209976,201.5979156,193.6868744,161.6316071
59,R-100-1-10_masks.tif,59,13308,766.2842712,336.386173,52.70707711,6.38218227,0.987648434,-4.839636166,653.5354674,1286.861362,5663,0.425533514,198.9450836,191.9397888,149.6081543
60,R-100-1-10_masks.tif,60,19090,850.2253967,306.7195119,87.42736838,3.508277987,0.958515585,-70.50572224,1932.205291,1228.416763,971,0.050864327,197.3285217,192.9989777,156.9618988
61,R-100-1-10_masks.tif,61,16906,1005.4386,373.4706476,90.37523294,4.132444647,0.970279364,-60.77312484,221.3532474,1352.787472,9611,0.568496392,199.3750916,196.1216278,161.764328
62,R-100-1-10_masks.tif,62,13775,1002.509668,377.7892789,61.37989833,6.154934909,0.986713277,-29.60112213,2807.241162,1375.24392,3721,0.270127042,201.8196716,195.3832245,156.3652191
63,R-100-1-10_masks.tif,63,18609,1057.63961,427.4166737,61.89252317,6.905788483,0.989460058,16.51222937,1595.636842,1434.070127,6164,0.331237573,197.5207672,194.3708649,149.5317993
64,R-100-1-10_masks.tif,64,9695,853.4386002,310.2137002,40.94964971,7.575490934,0.991249098,-29.80162971,2840.643321,1386.889531,3189,0.328932439,203.0928192,197.1338959,162.3047943
65,R-100-1-10_masks.tif,65,15192,930.5685425,382.7406119,62.15704806,6.157638174,0.986725019,12.05720883,1291.865982,1426.613349,4604,0.303054239,208.0462646,203.0193329,149.3108215
66,R-100-1-10_masks.tif,66,15110,883.9827561,333.5261391,79.95643785,4.17134815,0.970839439,9.447054034,1074.25546,1484.200662,5941,0.393183322,201.3349609,192.8840332,159.180603
67,R-100-1-10_masks.tif,67,13408,694.0416306,301.0050985,61.93163102,4.860280499,0.978604704,2.365047152,4057.91341,1573.733144,4969,0.370599642,198.0692291,192.4081268,148.1161194
68,R-100-1-10_masks.tif,68,10961,665.9411255,273.8862525,55.88190129,4.901162025,0.97896396,-81.78366785,5169.110665,1537.788158,4555,0.415564273,193.1367798,188.8019714,138.6599274
69,R-100-1-10_masks.tif,69,14671,955.5807358,355.0192879,57.15102305,6.211949829,0.98695766,-35.61743821,614.4658851,1691.641401,5615,0.38272783,202.6117554,194.8576965,161.5951843
70,R-100-1-10_masks.tif,70,11034,882.509668,328.9400588,45.53974466,7.223142361,0.990370277,-35.07229985,648.3250861,1713.546221,6022,0.545767627,199.671875,191.3908997,153.5974731
71,R-100-1-10_masks.tif,71,12556,877.1543289,331.9969376,60.44270487,5.492754474,0.98328779,-74.35451678,3321.47547,1619.563635,8030,0.639534884,202.0835571,198.7105865,158.9559174
72,R-100-1-10_masks.tif,72,12147,927.3969696,337.9252627,60.27103793,5.6067603,0.983966003,12.16919758,4637.627974,1796.344283,9026,0.743064131,193.5843048,190.0695801,152.1412659
73,R-100-1-10_masks.tif,73,12956,919.6396103,340.0639032,77.22904295,4.403316294,0.97387108,-73.57733922,3364.546311,1735.329268,5250,0.40521766,202.6540985,195.1590424,147.2028503
74,R-100-1-10_masks.tif,74,13593,850.0832611,337.4591024,54.89447914,6.147414233,0.986680528,12.10863737,4600.14993,1840.942765,8158,0.600161848,204.5810242,200.7613373,166.3017883
75,R-100-1-10_masks.tif,75,19996,1165.338095,450.3579196,72.22223533,6.23572391,0.987057571,25.88548157,4033.661732,1857.614623,9102,0.455191038,186.8413544,179.146347,141.9342957
76,R-100-1-10_masks.tif,76,17173,1148.994949,433.5456897,53.29565369,8.134728815,0.992415378,25.06231639,4001.934723,1896.933034,1584,0.092237815,201.5025177,197.2796783,148.8970947
77,R-100-1-10_masks.tif,77,13388,899.7817459,321.0886482,74.0205836,4.33782919,0.973065205,-53.60896911,1779.495518,1857.393188,4358,0.325515387,198.6360779,194.031662,151.4922028
78,R-100-1-10_masks.tif,78,12046,804.3675324,292.2673609,66.2303956,4.412888648,0.973985827,-46.08430697,1902.12859,1878.355803,5995,0.497675577,204.9180908,197.1726379,170.1978302
79,R-100-1-10_masks.tif,79,15550,845.4974747,331.6840632,67.89103044,4.885535852,0.978827721,11.71291234,4322.818006,1977.701736,7081,0.455369775,190.9223328,186.9593353,146.6942596
80,R-100-1-10_masks.tif,80,11454,843.9827561,317.2629138,69.18103243,4.585981195,0.975936293,16.94712089,2997.282085,1982.182207,3687,0.321896281,200.1803589,193.7754211,165.2761078
81,R-100-1-10_masks.tif,81,8952,677.5979797,273.6427918,43.12880662,6.344780049,0.987501457,14.93869671,3025.814455,1955.839701,4960,0.55406613,203.0161285,201.6282196,183.8413239
82,R-100-1-10_masks.tif,82,17417,1110.752309,413.5474883,80.41496411,5.142668319,0.980912117,-27.29296281,2056.555836,2044.882299,9497,0.545271861,203.0478058,195.152359,154.8545837
83,R-100-1-10_masks.tif,83,17104,1067.580736,413.1472711,67.49874526,6.120814091,0.986563718,-30.51016144,1970.960126,2020.770872,6640,0.388213283,199.2141571,186.3635559,133.3840332
84,R-100-1-10_masks.tif,84,14645,918.2670273,334.2372591,56.50716127,5.914953992,0.985605243,-30.1666306,2013.196381,2035.635166,8253,0.563537043,204.0334473,196.7107697,161.2916565
85,R-100-1-10_masks.tif,85,18738,977.7817459,373.0983295,65.49146595,5.696899955,0.984473358,22.3581429,1542.529886,2060.448073,7389,0.394332373,187.6040039,181.4409332,151.6953583
86,R-100-1-10_masks.tif,86,17107,1064.409163,392.9293034,61.05791103,6.435354514,0.987852951,56.6074948,1663.637341,2005.741919,7046,0.411878179,195.5133362,191.4611053,150.1197815
87,R-100-1-10_masks.tif,87,8396,588.4264069,220.1161096,53.60170514,4.106513198,0.969896982,-18.69230826,1861.753811,2024.830991,3669,0.436993807,214.4456329,206.4919586,157.3507843
88,R-100-1-10_masks.tif,88,13699,813.4974747,310.0786404,79.07707672,3.921220325,0.966935079,-9.022303582,2625.349807,2089.284327,5047,0.368421053,200.3130646,193.5682526,166.5625153
89,R-100-1-10_masks.tif,89,18158,901.254834,374.0959913,78.58980739,4.760108259,0.977684359,2.079744371,2748.452252,2127.259775,10144,0.558651834,201.9431152,196.4762421,153.3199005
90,R-100-1-10_masks.tif,90,11366,704.627417,305.775214,48.05295569,6.363296691,0.987574547,-88.4604276,2356.85527,2000.170597,3660,0.322013021,193.3562775,186.9316864,150.2013702
91,R-100-1-10_masks.tif,91,12016,791.0121933,311.0498524,60.99988411,5.099187596,0.980581969,-88.00038611,2377.065496,2040.098702,3499,0.291195073,191.710495,183.2869415,138.1088867
92,R-100-1-10_masks.tif,92,16791,927.9238816,340.5710849,67.74844137,5.026995131,0.980014515,52.8122694,1728.900602,2124.090525,7679,0.457328331,189.8357849,185.1760712,150.7106323
93,R-100-1-10_masks.tif,93,16756,1006.894444,365.3739713,60.95700759,5.99396174,0.985984902,49.16458499,2296.000955,2125.711387,5025,0.299892576,194.7667694,186.6203003,156.5944214
94,R-100-1-10_masks.tif,94,8928,620.1837662,231.8570069,52.14933248,4.446020608,0.974377179,75.35262352,2374.463374,2098.797603,3608,0.404121864,205.946228,200.8298187,157.075943
