sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
10663,R-160-1-10_masks.tif,1,7947,565.4974747,207.8871071,53.48599362,3.886757878,0.966335876,-34.20125302,2019.56902,69.87907386,1920,0.241600604,193.0390625,191.0510406,145.0619812
10664,R-160-1-10_masks.tif,2,20365,1083.154329,430.6667393,75.29666323,5.71959926,0.984597316,6.839187011,1871.715492,296.9240854,9412,0.46216548,196.1034851,193.736084,160.2455444
10665,R-160-1-10_masks.tif,3,14039,786.8111832,298.6462812,64.38349747,4.638553247,0.976485197,21.3049359,2074.048436,339.9605385,12543,0.893439704,199.5704346,200.1435089,179.66539
10666,R-160-1-10_masks.tif,4,26300,1432.994949,555.6132543,64.05306488,8.674264929,0.993332625,69.39662225,2998.399087,319.0724335,5334,0.202813688,209.6156769,207.352829,160.8852692
10667,R-160-1-10_masks.tif,5,17892,980.0243866,369.1330991,68.65288295,5.37680405,0.982552756,61.4207422,2215.597138,292.595797,6306,0.352448021,195.3688507,197.4272156,151.8412628
10668,R-160-1-10_masks.tif,6,11606,735.1543289,276.7161749,55.54340322,4.981980917,0.979647962,21.09371794,2031.801999,364.069533,10140,0.873686024,205.292511,204.4112396,184.015686
10669,R-160-1-10_masks.tif,7,12494,847.882251,315.3714836,74.17136389,4.25193049,0.971950071,25.49364075,1999.736033,395.3533696,6570,0.525852409,190.4586029,192.2522125,168.3424683
10670,R-160-1-10_masks.tif,8,21927,1056.752309,401.9354276,74.29252905,5.410172904,0.982769196,-29.96073758,1309.620285,424.2331372,7008,0.319605965,200.923233,195.5458069,141.1424103
10671,R-160-1-10_masks.tif,9,19404,1023.539105,404.688987,68.5207657,5.906078002,0.985561627,-21.37025814,2697.185735,421.3662132,11225,0.578488971,206.2335815,200.9860077,164.138092
10672,R-160-1-10_masks.tif,10,18469,885.0121933,358.7050166,69.73761924,5.143637258,0.980919378,3.277791516,1164.100872,442.1317343,9485,0.513563268,184.4421692,184.105957,157.2307892
10673,R-160-1-10_masks.tif,11,15800,948.4680374,379.9839327,53.90350544,7.049336209,0.989887114,-19.41910391,2746.601329,436.0913924,6157,0.389683544,206.7505341,202.4515228,159.1856384
10674,R-160-1-10_masks.tif,12,12962,699.9411255,282.6323549,63.40398949,4.457643079,0.974512364,9.551689922,1946.951936,455.8396852,5044,0.389137479,202.4173279,201.5017853,168.1883392
10675,R-160-1-10_masks.tif,13,17067,979.882251,371.6532429,74.94814569,4.958805044,0.97945528,17.5704504,1847.609187,549.0164059,8403,0.492353665,202.3634491,200.9569244,159.3867645
10676,R-160-1-10_masks.tif,14,13788,903.3969696,335.8490909,53.22581073,6.309891504,0.987361974,18.11630454,1893.810923,543.0793444,13183,0.956121265,196.4763641,195.003418,171.5813599
10677,R-160-1-10_masks.tif,15,11360,729.254834,280.4925715,68.30843508,4.106265517,0.969893294,-85.88160047,2262.380458,415.2137324,4796,0.422183099,201.0662994,200.5062561,161.1882782
10678,R-160-1-10_masks.tif,16,20985,1135.053824,456.3902617,88.48103093,5.158057686,0.981026947,6.48846754,1100.84975,621.9475816,10372,0.494257803,187.7561646,187.0712433,159.7528992
10679,R-160-1-10_masks.tif,17,15203,938.2670273,336.7677939,72.6095836,4.638062597,0.976480162,54.0150863,2953.493389,570.1760179,7867,0.517463658,200.8327179,199.2792664,177.8868713
10680,R-160-1-10_masks.tif,18,20330,1068.509668,403.611436,69.17933832,5.834277196,0.985201377,-66.01689685,3273.415199,563.3770782,6243,0.307083128,207.763092,201.147522,146.2702179
10681,R-160-1-10_masks.tif,19,16282,1020.994949,378.9282634,62.03517008,6.108281204,0.986508147,-33.4085532,2678.570262,683.4531384,5692,0.349588503,207.0765991,199.9207611,163.5505981
10682,R-160-1-10_masks.tif,20,17469,910.3675324,349.1898965,65.11692393,5.362506019,0.982458762,63.68845935,200.6413647,642.9440151,8046,0.460587326,196.8124542,195.5397644,160.8819275
10683,R-160-1-10_masks.tif,21,19823,1000.124892,394.210046,68.09131519,5.789432102,0.984969472,68.34015244,1383.330424,657.6125713,14909,0.752106139,197.8380127,197.2956543,172.3171844
10684,R-160-1-10_masks.tif,22,15718,877.4386002,298.975365,74.45872668,4.015316651,0.968491564,-41.80422328,2745.837956,687.0142512,5354,0.340628579,211.2577515,210.125885,173.3156586
10685,R-160-1-10_masks.tif,23,21682,1115.154329,474.8824864,69.4359331,6.839146033,0.989252528,-85.94912969,3299.11023,642.6480491,8855,0.408403284,204.552002,199.6418915,160.0607605
10686,R-160-1-10_masks.tif,24,16661,837.5391052,300.873415,81.4625828,3.693394006,0.962648663,50.37150017,3034.08895,700.6719885,10306,0.618570314,200.1379852,198.8130188,160.9173279
10687,R-160-1-10_masks.tif,25,20894,1056.225397,418.3434773,66.90274718,6.253008956,0.987129491,15.49629022,1223.580741,819.870872,11370,0.544175361,197.9846039,196.8491669,166.0739594
10688,R-160-1-10_masks.tif,26,11294,829.6396103,311.8111965,49.37900636,6.314651094,0.98738114,66.90573746,1347.372499,693.4305826,6879,0.60908447,200.6762543,205.6028442,182.0498657
10689,R-160-1-10_masks.tif,27,11049,709.0538239,247.5091968,72.5538268,3.411387211,0.956070789,-42.25109679,2839.552358,749.7876731,1933,0.174947959,209.6766663,205.4573212,156.2581482
10690,R-160-1-10_masks.tif,28,14053,781.7817459,282.2406327,68.26070793,4.134745175,0.970312933,45.12986539,2989.953391,758.5959582,6727,0.478687825,192.6787567,192.0411835,153.9411316
10691,R-160-1-10_masks.tif,29,18945,1009.497475,406.7045241,61.46023509,6.617360372,0.988515783,10.76545647,1992.551913,866.0690947,10037,0.52979678,202.3321686,201.5876312,163.0791016
10692,R-160-1-10_masks.tif,30,9213,542.8700577,211.8361513,57.45609066,3.686922462,0.962514869,-81.91894277,3243.071204,693.8145012,3122,0.338868989,211.4071045,207.7876434,174.431778
