sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
47495,R-50-1-10_masks.tif,1,2442,265.3137085,108.6094047,30.16631331,3.600353932,0.960653255,87.51181662,1150.243243,16.90540541,0,0,,,
47496,R-50-1-10_masks.tif,2,6917,531.7401154,196.7996585,47.53879,4.139770039,0.970386057,-43.11126095,5149.150788,59.68758132,3550,0.513228278,211.5030975,208.2892914,149.7918243
47497,R-50-1-10_masks.tif,3,2722,266.4852814,106.7496505,33.63942898,3.173349064,0.949050345,88.96351179,1253.562087,22.70977223,1653,0.607274063,193.2758636,196.7749481,134.0296478
47498,R-50-1-10_masks.tif,4,17956,985.1543289,395.2450709,81.88741485,4.826688834,0.978302551,79.58195058,291.3360994,75.86890176,7487,0.416963689,190.522644,185.9838409,136.745697
47499,R-50-1-10_masks.tif,5,16499,975.7817459,384.7512805,63.20611954,6.087247299,0.986414103,23.2161313,1075.441542,219.9883629,7293,0.44202679,192.3538971,192.6300507,142.3053589
47500,R-50-1-10_masks.tif,6,16847,1076.994949,411.2462556,54.99100722,7.478427407,0.991019429,-30.27782717,2640.103935,279.6367899,6513,0.38659702,204.1799469,196.3387146,142.5092926
47501,R-50-1-10_masks.tif,7,10916,643.2132034,268.4061683,54.20157879,4.951999079,0.979398174,2.045390666,2089.760627,253.9192012,4665,0.427354342,188.9845734,190.38414,141.2632294
47502,R-50-1-10_masks.tif,8,10344,634.1837662,250.4217474,56.01035116,4.470990491,0.97466629,73.19889351,163.2303751,183.9522428,4983,0.481728538,202.020874,198.0567932,151.3915253
47503,R-50-1-10_masks.tif,9,15302,1006.066017,367.9310779,59.56624115,6.176838942,0.986807972,39.15810386,2458.772644,279.8268854,9137,0.597111489,204.5684509,201.7192688,165.5348511
47504,R-50-1-10_masks.tif,10,12008,736.627417,329.6325676,49.821894,6.616219119,0.988511798,-0.787380915,24.39623584,328.4923384,5737,0.477764823,190.4308929,182.598053,146.2525635
47505,R-50-1-10_masks.tif,11,13952,763.6984848,322.182621,57.88705748,5.5657108,0.983726652,-0.064011393,67.66972477,323.5241542,11018,0.789707569,195.9971924,192.3933563,156.19487
47506,R-50-1-10_masks.tif,12,16867,1041.480231,379.2717893,65.33308777,5.805202269,0.985051642,37.50807374,2385.686251,334.1635738,8184,0.485207802,193.8790283,194.3592377,146.1407623
47507,R-50-1-10_masks.tif,13,15431,1026.551299,388.4742611,51.24002226,7.5814616,0.991262936,37.95009398,2427.7645,313.4194155,9065,0.587453827,203.5579681,201.6237183,164.6604462
47508,R-50-1-10_masks.tif,14,4524,326.1421356,118.9380582,49.91669942,2.38273082,0.907669118,-85.01945668,319.2738727,212.3472591,3784,0.83642794,194.6643829,191.5541687,143.4984131
47509,R-50-1-10_masks.tif,15,15936,1002.509668,372.4069696,60.74176575,6.130986892,0.986608571,58.28378318,258.3600025,286.0679593,6378,0.400225904,190.2243652,184.9035797,138.0644379
47510,R-50-1-10_masks.tif,16,4657,355.6984848,119.7173317,50.70776856,2.360926839,0.905866897,53.34121835,1243.601675,244.1200344,3598,0.772600387,194.7587585,196.5428009,137.609787
47511,R-50-1-10_masks.tif,17,13652,877.7817459,323.3746575,58.10183976,5.565652634,0.98372631,60.54824571,220.7495605,316.8858043,4969,0.363975974,191.9301605,189.5924683,134.1483154
47512,R-50-1-10_masks.tif,18,11553,792.3675324,282.4482431,54.4713542,5.185262001,0.981227407,32.70388708,2285.816758,339.2268675,7804,0.675495542,199.3039398,198.5142212,158.2242432
47513,R-50-1-10_masks.tif,19,8920,649.1543289,244.8553879,47.74452399,5.128449663,0.980805091,28.08371963,2242.311659,353.7089686,5442,0.610089686,204.5834198,204.8292847,158.3779907
47514,R-50-1-10_masks.tif,20,14517,863.0954544,302.819167,62.01413729,4.883066673,0.978806072,-40.61420742,766.6114211,457.668251,7382,0.508507267,207.3461151,202.5461884,147.9085541
47515,R-50-1-10_masks.tif,21,6622,463.4558441,184.6115534,48.1800688,3.831699663,0.965343995,89.73420321,1936.392631,365.9146783,5492,0.82935669,201.2913361,200.6223602,154.2667542
47516,R-50-1-10_masks.tif,22,8129,573.1543289,216.2815696,51.59740047,4.191714459,0.971126318,53.65733781,2193.791856,411.1836634,7007,0.861975643,197.2937012,197.2939911,155.4566803
47517,R-50-1-10_masks.tif,23,13117,738.1837662,288.5111577,59.04551368,4.886250279,0.978833979,79.66093386,1639.540596,406.0468095,8840,0.673934589,199.6335907,195.1858673,149.3995514
47518,R-50-1-10_masks.tif,24,4537,368.627417,141.4189213,41.55158489,3.403454324,0.955861034,-72.576319,1198.271986,413.1668503,3801,0.837778268,208.54039,199.7887421,171.6316833
47519,R-50-1-10_masks.tif,25,13214,810.0243866,297.5579046,57.49371952,5.175485376,0.981155735,-37.68165889,5110.805434,505.7220372,3861,0.292190101,211.0935059,209.8414917,156.1328735
47520,R-50-1-10_masks.tif,26,4866,375.1126984,128.2648933,50.27325205,2.551354608,0.919987095,-63.69838795,1274.296547,426.6259762,4210,0.865187012,202.0593872,197.0099792,144.9097443
47521,R-50-1-10_masks.tif,27,12781,812.9116882,326.5475703,55.52917901,5.880648266,0.98543556,76.2646191,1640.437603,454.8378844,7396,0.578671465,195.7395935,194.7662201,145.5813904
47522,R-50-1-10_masks.tif,28,12016,874.8528137,324.5172059,55.61113909,5.835471296,0.985207478,54.73065969,2133.580143,517.4199401,4676,0.389147803,196.7061615,201.3706207,154.9766846
47523,R-50-1-10_masks.tif,29,6835,526.3259018,184.4510407,48.12770719,3.832533304,0.96535934,50.68744732,2139.588296,473.8062911,6271,0.917483541,203.184494,201.0020752,165.5345306
47524,R-50-1-10_masks.tif,30,3723,322.2842712,111.6220166,43.86169831,2.544863078,0.919560502,58.75236595,2187.017459,451.822455,3310,0.889067956,206.2870026,205.285202,158.9066467
47525,R-50-1-10_masks.tif,31,14955,948.4680374,372.94988,54.2014457,6.880810563,0.989382986,-19.2925064,4939.125978,597.4722835,4479,0.299498495,200.0031281,197.0375061,149.6338501
47526,R-50-1-10_masks.tif,32,6904,470.5269119,171.7740942,53.79624602,3.193049829,0.949693719,-70.99167669,1159.672798,474.3395133,4003,0.579808806,209.1911011,208.2008514,159.7686768
47527,R-50-1-10_masks.tif,33,11336,725.6984848,274.0594293,54.47095973,5.031294302,0.980049002,-1.646007189,1468.476976,584.845801,4900,0.432251235,202.2779541,199.3165283,150.5610199
47528,R-50-1-10_masks.tif,34,19979,1113.965512,415.7572629,68.92533445,6.031994857,0.986162318,37.94866595,2469.541669,620.3416587,7229,0.361829921,192.061142,191.761795,140.6287231
47529,R-50-1-10_masks.tif,35,6744,423.2132034,165.2181076,52.6623457,3.137310073,0.94784071,-79.71886723,1294.91548,491.8523132,5899,0.87470344,201.4310913,196.3924408,140.5814514
47530,R-50-1-10_masks.tif,36,8948,824.0243866,294.9694941,43.46641745,6.786146902,0.989083069,50.90628511,1937.493406,556.1191328,1424,0.159141708,203.9164276,204.3286591,151.8132019
47531,R-50-1-10_masks.tif,37,11532,638.8700577,270.6406167,58.45720863,4.629721861,0.976394315,84.56060414,2543.996271,498.3881374,6310,0.547173084,205.4508667,203.3117218,150.4893799
47532,R-50-1-10_masks.tif,38,10467,638.627417,267.8159708,53.51145626,5.004834282,0.979835311,0.844212125,1408.488965,595.8767555,7285,0.695996943,194.7826996,193.1986237,157.6214142
47533,R-50-1-10_masks.tif,39,6190,461.3553391,173.4813055,46.90778742,3.698347653,0.962750588,67.50826996,1617.379645,537.2628433,5506,0.889499192,198.3944855,198.8472595,163.3668671
47534,R-50-1-10_masks.tif,40,14077,1008.651804,365.3827359,59.0460647,6.188096324,0.986856246,41.89630685,1329.132841,664.3730198,9575,0.68018754,200.0274658,199.0199432,166.4141998
47535,R-50-1-10_masks.tif,41,5001,407.6984848,151.2003058,44.18363956,3.422088069,0.956351354,70.62836081,1631.014597,583.9774045,3865,0.772845431,201.7875824,204.0732269,159.312027
47536,R-50-1-10_masks.tif,42,15927,914.1837662,377.7033809,57.85366661,6.528598843,0.988199509,-6.291661696,2354.202486,746.2740001,6122,0.384378728,197.1525574,193.9362946,148.2481232
47537,R-50-1-10_masks.tif,43,13438,1060.551299,366.5957173,49.76395797,7.366691322,0.990743651,-41.90956719,992.1247954,714.2653669,6095,0.453564519,203.0045929,196.4367523,150.0721893
47538,R-50-1-10_masks.tif,44,11103,672.6690476,254.6824355,56.96860928,4.470574913,0.974661519,21.23175422,2428.620913,700.5440872,6123,0.551472575,188.5123291,189.7494659,139.0145416
47539,R-50-1-10_masks.tif,45,7610,655.0538239,238.9525872,42.34355401,5.64318685,0.984173992,32.3202629,1564.664915,723.3948752,3941,0.517871222,198.9291992,200.3547363,164.9959412
47540,R-50-1-10_masks.tif,46,7432,608.7106781,222.7277872,43.80466648,5.084567583,0.980469026,44.93443713,1302.608988,691.3702906,0,0,,,
47541,R-50-1-10_masks.tif,47,8109,575.8406204,209.6069184,51.36545206,4.080698407,0.969508903,64.58977721,1989.557035,667.8464669,5733,0.706992231,198.2021637,197.4754944,154.4320526
47542,R-50-1-10_masks.tif,48,8076,702.3675324,251.1034827,44.10692405,5.693062667,0.984452255,40.19429949,1245.056464,730.619366,5061,0.62667162,197.8994293,198.1126251,147.7862091
47543,R-50-1-10_masks.tif,49,8581,464.2842712,168.1268035,65.87463733,2.552223591,0.920043938,-78.49097558,2222.972847,660.0700385,6677,0.778114439,207.2794647,199.1190643,142.6447449
47544,R-50-1-10_masks.tif,50,11596,793.254834,311.918409,51.1818384,6.094318194,0.986445827,-14.9473452,1785.545102,782.471197,4510,0.388927216,204.1742859,199.9798279,168.713089
47545,R-50-1-10_masks.tif,51,12384,763.0121933,312.7935725,61.21004186,5.110167596,0.980666146,-9.040794217,1830.743621,791.5912468,4096,0.330749354,197.1835938,187.9736328,152.6643066
47546,R-50-1-10_masks.tif,52,5863,557.0538239,206.8913603,38.38226336,5.390285568,0.982640691,43.58195319,1279.584684,717.0189323,838,0.14293024,228.7350769,220.7303162,196.4128876
47547,R-50-1-10_masks.tif,53,13222,857.4974747,329.9491964,64.27838255,5.133128483,0.980840409,-11.48162399,1689.674633,803.3237786,6826,0.516260777,204.438324,197.80867,156.4307098
47548,R-50-1-10_masks.tif,54,6572,654.4680374,237.4403206,42.27006844,5.617221106,0.984026151,39.07402995,5161.508825,731.9254413,4475,0.680919051,184.8281555,193.1327362,157.9110565
47549,R-50-1-10_masks.tif,55,12398,774.7695526,318.4888653,50.51112546,6.305321102,0.987343529,-11.95861765,1730.405872,814.8515083,9461,0.763106953,205.7156677,198.8874359,161.4071503
47550,R-50-1-10_masks.tif,56,7209,613.3969696,225.0561195,46.07978972,4.884052659,0.978814721,34.66960301,1558.520044,781.1675683,3531,0.489804411,203.203064,203.5378113,164.9507294
47551,R-50-1-10_masks.tif,57,7070,621.882251,207.8433041,45.54325109,4.563646625,0.97569724,42.01210037,5103.026874,760.5154173,3533,0.499717115,200.6756287,201.6860962,152.1952972
47552,R-50-1-10_masks.tif,58,13473,696.8111832,245.3421196,78.53174267,3.124114037,0.947386887,56.03080427,2234.306539,752.0071254,8253,0.61255845,196.1643066,191.8073425,141.0765839
47553,R-50-1-10_masks.tif,59,14405,908.8528137,342.1890985,55.39110061,6.177690905,0.986811635,57.18810071,2127.341895,793.8380423,4888,0.339326623,189.1221313,191.4226685,142.2767944
47554,R-50-1-10_masks.tif,60,7054,555.8406204,190.0704195,49.08062938,3.872615774,0.966085233,-21.33283303,1881.50964,820.28055,5605,0.794584633,203.4924164,197.7611084,143.7370148
47555,R-50-1-10_masks.tif,61,8160,572.3259018,201.0318891,53.25050121,3.77521121,0.964279778,34.59247436,5024.590441,825.6303922,4248,0.520588235,196.6515961,196.7563629,153.500473
47556,R-50-1-10_masks.tif,62,8413,559.1543289,194.289898,56.29316184,3.451394301,0.957106005,33.73551774,5080.442529,818.8863663,4732,0.562462855,202.9213867,201.4490662,171.8461609
