image,label,area,perimeter,aspect_ratio,max_diameter,circularity
41907_mask.png,1,1607.0,148.95331880577402,1.1501981498994582,47.80167361086848,0.9101759852376005
41907_mask.png,2,1983.0,164.8528137423857,1.228090262383316,55.072679252057455,0.9169377437451832
41907_mask.png,3,1983.0,164.95331880577402,1.2125107106823754,55.60575509783138,0.9158207148620119
41907_mask.png,4,2239.0,176.8528137423857,1.125853163142242,57.0701322935211,0.8995804525783918
41907_mask.png,5,3058.0,205.68124086713192,1.1239134527462618,65.92419889539804,0.9083599498295454
41907_mask.png,6,1891.0,160.02438661763952,1.0710584420308717,50.28916384272063,0.9279595603708692
41907_mask.png,7,1500.0,144.71067811865476,1.0331891077340272,44.553338819890925,0.9001190761977546
41907_mask.png,8,2072.0,169.68124086713192,1.0442968505316295,54.3415126767741,0.9043404404378202
41907_mask.png,9,2245.0,174.02438661763952,1.0300798805916478,54.230987451824994,0.9315496049516232
41907_mask.png,10,1293.0,133.63961030678928,1.0985840339994757,42.05948168962618,0.9097833568199759
41907_mask.png,11,1077.0,120.22539674441617,1.154982613174908,40.024992192379,0.9363390359233621
41907_mask.png,12,853.0,107.7401153701776,1.022528122441519,34.48187929913333,0.923430091534802
41907_mask.png,13,2520.0,185.8233764908628,1.2004268977681556,62.64982043070834,0.9170852543182522
41907_mask.png,14,3154.0,208.65180361560903,1.0631154593531396,64.81512169239521,0.9103895556511457
41907_mask.png,15,2158.0,174.26702730475878,1.2004835642752898,57.48912940721924,0.8929576422739458
41907_mask.png,16,1633.0,151.19595949289334,1.3309652395808236,52.80151512977634,0.8976678640316974
41907_mask.png,17,1399.0,140.8528137423857,1.1454134915362928,46.87216658103186,0.8861281319722905
41907_mask.png,18,1335.0,136.71067811865476,1.217171077357355,45.12205669071391,0.8976070494298627
41907_mask.png,19,1273.0,131.39696961967,1.1881335112327656,44.654227123532216,0.9265472450374083
41907_mask.png,20,2523.0,190.12489168102786,1.2554438713939369,63.8200595424354,0.8771000893998506
41907_mask.png,21,2298.0,178.50966799187808,1.1902167244156612,59.0592922409336,0.9062257616223964
41907_mask.png,22,1755.0,154.12489168102783,1.0129740213998937,47.634021455258214,0.9284134341209342
41907_mask.png,23,2440.0,183.58073580374355,1.0804292068793122,57.4543296888929,0.9097990477787096
41907_mask.png,24,2123.0,173.58073580374358,1.1799256325009269,57.0701322935211,0.8854352511000774
41907_mask.png,25,1774.0,156.71067811865476,1.2738446431314234,52.952809179494906,0.907750088083411
