image,label,area,perimeter,aspect_ratio,max_diameter,circularity
36724_mask.png,1,2208.0,173.92388155425118,1.1080578669071948,55.47071299343465,0.9172558592070442
36724_mask.png,2,2962.0,203.7228714274745,1.0495466125001955,63.387695966961914,0.896840765190432
36724_mask.png,3,2224.0,173.92388155425118,1.083916194651392,55.02726596879042,0.9239026407955011
36724_mask.png,4,1296.0,132.46803743153546,1.0409798111915585,41.7612260356422,0.9280954880279025
36724_mask.png,5,1726.0,152.36753236814712,1.092116415257322,48.84669896727925,0.9342557666993365
36724_mask.png,6,2205.0,173.095454429505,1.1116213127370622,55.47071299343465,0.9247985312609008
36724_mask.png,7,2434.0,184.16652224137044,1.0341541341972165,56.32051136131489,0.9017975764017262
36724_mask.png,8,1578.0,146.12489168102783,1.0618937122807377,46.17358552246078,0.9286850587707299
36724_mask.png,9,1482.0,141.0538238691624,1.01679038839792,43.829214001622255,0.936026920792522
36724_mask.png,10,1748.0,156.61017305526642,1.039278256709304,48.373546489791295,0.8955943671158199
36724_mask.png,11,2104.0,169.4386001800126,1.0568178468768858,53.16013544000805,0.9209390528289189
36724_mask.png,12,1716.0,151.53910524340094,1.0131733050167304,46.87216658103186,0.9390262009726071
36724_mask.png,13,2035.0,166.61017305526644,1.0797271212279165,53.225933528685054,0.9212367332426319
36724_mask.png,14,1658.0,149.29646455628165,1.053498954740412,46.87216658103186,0.9347497191301546
36724_mask.png,15,1815.0,156.95331880577405,1.0212898202749259,48.373546489791295,0.9258603517910405
36724_mask.png,16,1866.0,161.4386001800126,1.047948581765414,50.28916384272063,0.8997186792929613
36724_mask.png,17,1780.0,156.8528137423857,1.0511311334725997,48.84669896727925,0.9091702970822042
36724_mask.png,18,1343.0,134.46803743153546,1.098131922763268,43.278170016764804,0.933356903289723
36724_mask.png,19,1466.0,141.88225099390857,1.127268774133177,45.60701700396552,0.9151403283967527
36724_mask.png,20,2457.0,183.095454429505,1.04333542254567,56.85068161420758,0.9210005624612588
36724_mask.png,21,942.0,113.39696961966999,1.2146879661627656,38.07886552931954,0.9205722288008266
36724_mask.png,22,2128.0,169.6812408671319,1.0346402265750976,52.61178575186362,0.9287820739631671
36724_mask.png,23,1877.0,160.36753236814715,1.0275679499356738,49.678969393496885,0.9171518436619697
36724_mask.png,24,1705.0,152.71067811865476,1.0159438165889423,47.53945729601885,0.9187459465775463
36724_mask.png,25,3094.0,205.58073580374358,1.0446339754085925,63.90618123468183,0.9199523669123137
36724_mask.png,26,6056.0,288.24978336205567,1.0260855515761553,88.76936408468859,0.9159204408147763
36724_mask.png,27,1582.0,147.0538238691624,1.0534222388804708,46.238512086787566,0.9193136299594723
36724_mask.png,28,1869.0,158.12489168102783,1.0547971037302948,50.21951811795888,0.9393310608029196
36724_mask.png,29,1667.0,149.88225099390857,1.0618594451222025,48.010415536631214,0.9324918614337205
36724_mask.png,30,1727.0,152.95331880577405,1.0502488191956796,48.05205510693585,0.9276505191484218
36724_mask.png,31,2617.0,188.75230867899737,1.0420229788317232,58.855755878248644,0.9230581093368044
36724_mask.png,32,1800.0,156.02438661763952,1.0427716568272156,48.83646178829912,0.9291747539149053
36724_mask.png,33,1760.0,153.53910524340094,1.047002349249323,48.38388161361178,0.9381764367959061
36724_mask.png,34,1958.0,164.2670273047588,1.0703332670970314,51.40038910358559,0.9118465424497125
36724_mask.png,35,1800.0,156.61017305526642,1.0295311433881489,48.662100242385755,0.9222367624762446
36724_mask.png,36,1911.0,160.95331880577405,1.0281982155879765,49.8196748283246,0.9269806716516955
