image,label,area,perimeter,aspect_ratio,max_diameter,circularity
51798_mask.png,1,1980.0,166.6812408671319,1.1582001308814192,56.32051136131489,0.8955742631972469
51798_mask.png,2,856.0,106.91168824543142,1.0566759810077613,33.97057550292606,0.9410945396339658
51798_mask.png,3,1526.0,144.12489168102786,1.0628372136248871,44.94441010848846,0.9231800480074955
51798_mask.png,4,1299.0,133.0538238691624,1.1110171037532994,43.01162633521314,0.922070853684353
51798_mask.png,5,1427.0,141.88225099390857,1.1139674174280985,44.721359549995796,0.890794848991928
51798_mask.png,6,1168.0,125.9827560572969,1.0189022962763423,39.35733730830886,0.9247631101181207
51798_mask.png,7,783.0,113.39696961967,1.928045594539,44.28317965096906,0.7651890182070562
51798_mask.png,8,1200.0,127.39696961966999,1.1852981690285758,41.773197148410844,0.9291223665488564
51798_mask.png,9,1293.0,134.46803743153546,1.1868269667589908,43.829214001622255,0.898607949332548
51798_mask.png,10,1722.0,160.95331880577405,1.1612461910697938,54.644304369257,0.835301264565264
51798_mask.png,11,1767.0,154.4680374315355,1.0772671192911591,49.8196748283246,0.9306130879766789
51798_mask.png,12,2181.0,178.02438661763952,1.1559064840484137,57.0087712549569,0.864781784972004
51798_mask.png,13,2425.0,183.3380951166243,1.2464125796712366,61.40032573203501,0.9066009661163045
51798_mask.png,14,1611.0,149.78174593052023,1.1671261601435348,49.040799340956916,0.9023761892372926
51798_mask.png,15,1465.0,142.22539674441617,1.1705161856300672,47.20169488482379,0.9101085217105168
51798_mask.png,16,2400.0,181.92388155425118,1.2075415830071008,60.4648658313239,0.9112586808053295
51798_mask.png,17,2233.0,176.50966799187808,1.0117405492562979,54.70831746635972,0.9006614841350359
51798_mask.png,18,1965.0,164.0243866176395,1.166301427362644,53.75872022286245,0.9178158936606983
51798_mask.png,19,1477.0,141.88225099390857,1.1567400782891437,46.32493928760188,0.9220070020750367
51798_mask.png,20,2201.0,171.78174593052023,1.028067575669506,54.12947441089743,0.9372940965607038
51798_mask.png,21,1740.0,153.53910524340097,1.139917042835604,49.8196748283246,0.9275153409232251
51798_mask.png,22,3201.0,208.99494936611666,1.0429354150403947,65.29931086925804,0.9209243500902828
51798_mask.png,23,1898.0,160.71067811865476,1.178334202721683,52.392747589718944,0.9234568452464885
51798_mask.png,24,1882.0,159.53910524340094,1.0629981085264812,50.21951811795888,0.9291699993774378
51798_mask.png,25,424.0,74.76955262170047,1.0896646205814382,23.769728648009426,0.9530729781281667
51798_mask.png,26,1187.0,126.22539674441617,1.093911724974908,40.496913462633174,0.9361966745394122
51798_mask.png,27,2005.0,165.1959594928933,1.1541245469672747,55.47071299343465,0.9232629319931365
51798_mask.png,28,1079.0,121.7401153701776,1.2625127437988561,41.23105625617661,0.9148794882083039
51798_mask.png,29,1857.0,159.29646455628165,1.1841559197720426,53.2634959423431,0.9196222990220462
51798_mask.png,30,2158.0,170.8528137423857,1.1462354861302702,55.80322571321482,0.9290028222538008
51798_mask.png,31,1785.0,156.95331880577405,1.0706561697333703,49.39635614091387,0.9105568749019325
51798_mask.png,32,2475.0,183.92388155425118,1.1186241128414107,59.22837157984339,0.919409146198767
51798_mask.png,33,1586.0,146.71067811865476,1.1643001803667066,48.05205510693585,0.9259543964350964
51798_mask.png,34,1538.0,147.78174593052023,1.2350862521884558,49.64876634922564,0.8849619809052514
51798_mask.png,35,1069.0,120.81118318204308,1.089541605473714,38.07886552931954,0.9203929721865739
51798_mask.png,36,1584.0,147.29646455628165,1.1262266212662502,47.29693436154187,0.9174457547327941
51798_mask.png,37,1401.0,137.05382386916236,1.0550435342346756,43.41658669218482,0.9372720906914487
51798_mask.png,38,1434.0,139.88225099390854,1.0237589850366415,43.56604182158393,0.920945204047314
51798_mask.png,39,1531.0,147.53910524340094,1.2387722129290084,50.695167422546305,0.8838341215611312
51798_mask.png,40,1931.0,164.61017305526642,1.0217393482693615,51.22499389946279,0.8955272279059664
51798_mask.png,41,2143.0,172.8528137423857,1.234951473533116,57.8013840664737,0.9013202491487199
51798_mask.png,42,1871.0,160.36753236814712,1.1972624942851693,53.85164807134504,0.9142200849715214
51798_mask.png,43,1664.0,150.46803743153546,1.0290953278155426,47.50789408087881,0.9235803259822111
51798_mask.png,44,2076.0,171.4386001800126,1.249684004327227,57.48912940721924,0.8876055094029367
51798_mask.png,45,637.0,92.66904755831214,1.1339313792119488,30.0,0.9321373228896116
51798_mask.png,46,2409.0,181.095454429505,1.0788013454472833,57.42821606144492,0.9230634717958803
51798_mask.png,47,1650.0,149.88225099390857,1.2586702439145685,50.695167422546305,0.9229823463501134
51798_mask.png,48,2527.0,193.23759005323592,1.1868154513994276,63.788713735268246,0.8504168972927112
51798_mask.png,49,1409.0,138.46803743153546,1.0895269062060888,44.27188724235731,0.9234678568095837
51798_mask.png,50,1027.0,126.46803743153546,1.470135054259958,45.0,0.8068982051282604
51798_mask.png,51,1681.0,152.95331880577405,1.1876113239894053,49.8196748283246,0.9029418197385621
51798_mask.png,52,452.0,84.32590180780451,2.0284266976941763,33.12099032335839,0.7987783956286924
51798_mask.png,53,2074.0,167.1959594928933,1.0734064035205597,52.839379254491625,0.932324421121938
51798_mask.png,54,1890.0,160.8528137423857,1.1476338836514177,52.009614495783374,0.9179401028244923
51798_mask.png,55,2023.0,166.02438661763952,1.0125019637796373,51.31276644267,0.9222782737027858
