sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,27432_mask.png,1,562.0,86.18376618407356,1.203919305072044,29.120439557122072,0.9508132876685952
2,27432_mask.png,2,1768.0,154.95331880577402,1.149316842431339,50.80354318352215,0.9253166136946176
3,27432_mask.png,3,2717.0,192.7523086789973,1.028759635976609,59.4138031100518,0.9189678659935626
4,27432_mask.png,4,1932.0,164.0243866176395,1.241545380367333,55.31726674375732,0.9024021916297552
5,27432_mask.png,5,1854.0,157.78174593052023,1.0621844201058743,50.0,0.9358496429161622
6,27432_mask.png,6,1918.0,161.4386001800126,1.0511400658184595,50.80354318352215,0.9247912255540728
7,27432_mask.png,7,1914.0,161.7817459305202,1.022959708834761,50.24937810560445,0.9189518608575308
8,27432_mask.png,8,2171.0,176.95331880577402,1.0889793384128226,58.83026432033091,0.871269001557393
9,27432_mask.png,9,1781.0,157.53910524340097,1.1568241559376733,50.21951811795888,0.9017725981769742
10,27432_mask.png,10,1785.0,155.78174593052023,1.0282557799238394,48.507731342539614,0.9243042515129054
11,27432_mask.png,11,1466.0,146.8528137423857,1.0615265144921486,47.38143096192854,0.8542387933110869
12,27432_mask.png,12,2198.0,173.6812408671319,1.103047767313316,55.31726674375732,0.9156546928277616
13,27432_mask.png,13,1409.0,141.0538238691624,1.152096180892212,44.82186966202994,0.8899203315766959
14,27432_mask.png,14,1551.0,150.71067811865473,1.1623752024192218,48.16637831516918,0.8580915275786978
15,27432_mask.png,15,1663.0,153.4386001800126,1.086824855241394,48.104053883222775,0.887631810137116
16,27432_mask.png,16,1785.0,158.12489168102786,1.306138172342528,53.9351462406472,0.8971139344746983
17,27432_mask.png,17,1579.0,147.0538238691624,1.1290173237932974,47.50789408087881,0.9175703044917868
18,27432_mask.png,18,376.0,71.94112549695429,1.39938769482645,25.495097567963924,0.9129421382463616
19,27432_mask.png,19,1710.0,154.61017305526642,1.224209928639307,52.3450093132096,0.8989382121857424
20,27432_mask.png,20,1245.0,131.63961030678928,1.3815204563676011,45.880278987817846,0.9028301200365194
21,27432_mask.png,21,1688.0,150.71067811865476,1.0914477496413764,48.02082881417188,0.9338868462623092
22,27432_mask.png,22,1652.0,152.12489168102783,1.0706162283818057,47.01063709417264,0.8970555613958681
23,27432_mask.png,23,1781.0,156.36753236814712,1.1972818081360947,52.009614495783374,0.9153361576609362
24,27432_mask.png,24,1851.0,158.71067811865476,1.1375737967423964,51.419840528729765,0.9234300184222524
25,27432_mask.png,25,1934.0,162.95331880577402,1.0976733387007265,52.20153254455275,0.915250371384406
26,27432_mask.png,26,1821.0,157.4386001800126,1.067092192954762,50.0,0.9232033472176572
27,27432_mask.png,27,2021.0,166.2670273047588,1.050230955729215,51.42956348249516,0.9186792630972342
28,27432_mask.png,28,2266.0,175.43860018001263,1.0918069847285388,56.32051136131489,0.9251655710311636
29,27432_mask.png,29,2147.0,171.09545442950497,1.0745146118792737,53.85164807134504,0.9216477459164476
30,27432_mask.png,30,2010.0,165.4386001800126,1.065647069679024,51.86520991955976,0.9228523616420096
31,27432_mask.png,31,1856.0,161.4386001800126,1.291099311441281,55.326304774492215,0.8948970357812092
32,27432_mask.png,32,2224.0,173.095454429505,1.0642174757176053,54.78138369920935,0.93276731679104
33,27432_mask.png,33,2139.0,175.6812408671319,1.111181647595135,56.32051136131489,0.8709031633717957
34,27432_mask.png,34,1992.0,164.61017305526642,1.0170674141169056,50.60632371551998,0.9238167985441144
35,27432_mask.png,35,1635.0,150.61017305526642,1.06312898974211,47.8539444560216,0.9057722391557432
36,27432_mask.png,36,2117.0,170.95331880577402,1.3017016428284447,58.69412236331676,0.9102813590550544
37,27432_mask.png,37,1424.0,139.9827560572969,1.0643041961936486,44.94441010848846,0.9132102418329202
38,27432_mask.png,38,2845.0,196.16652224137044,1.034964363332941,61.1310068623117,0.929056977418948
39,27432_mask.png,39,2234.0,175.19595949289334,1.159600674489288,57.38466694161429,0.9146287759584704
40,27432_mask.png,40,1636.0,149.53910524340094,1.0819266799351732,47.53945729601885,0.9193557737132552
41,27432_mask.png,41,1894.0,166.02438661763952,1.1495845950835903,52.88667128870941,0.8634676472531272
42,27432_mask.png,42,1892.0,160.6101730552664,1.0232087909453689,49.64876634922564,0.921690043334406
43,27432_mask.png,43,1999.0,165.4386001800126,1.0051329786282863,50.635955604688654,0.9178019258320284
44,27432_mask.png,44,2019.0,166.0243866176395,1.0617734070066045,52.392747589718944,0.9204546883865176
45,27432_mask.png,45,1422.0,142.12489168102783,1.1674138054725258,45.22167621838005,0.8846452847328033
46,27432_mask.png,46,1534.0,145.88225099390857,1.105423435292856,46.32493928760188,0.905795819032083
47,27432_mask.png,47,3073.0,203.82337649086284,1.0296973760420003,63.60031446463138,0.9295322043011252
48,27432_mask.png,48,659.0,100.66904755831212,1.5681176889629933,35.510561809129406,0.8171529618290337
49,27432_mask.png,49,2003.0,164.61017305526642,1.0314174249217698,50.99019513592785,0.9289181965280426
50,27432_mask.png,50,2355.0,179.6812408671319,1.003460906064126,55.36244214266564,0.9166326007668812
51,27432_mask.png,51,1943.0,165.7817459305202,1.3236113008728836,56.72741841473134,0.8884014248793952
52,27432_mask.png,52,2062.0,167.6812408671319,1.0356680628612056,52.23983154643591,0.9215726270037632
53,27432_mask.png,53,1952.0,164.61017305526644,1.1550553699185755,53.85164807134504,0.9052662604207382
54,27432_mask.png,54,2319.0,177.43860018001263,1.0707634817800356,56.302753041036986,0.9255809496251198
55,27432_mask.png,55,1682.0,150.95331880577402,1.112846262925021,48.507731342539614,0.9275781803477235
56,27432_mask.png,56,1743.0,155.19595949289334,1.0516167532031602,48.84669896727925,0.9093821610668624
57,27432_mask.png,57,1643.0,147.88225099390857,1.0343742889298595,46.57252408878007,0.9440941841962468
58,27432_mask.png,58,642.0,94.42640687119284,1.2166894283112282,31.04834939252005,0.904811191687864
59,27432_mask.png,59,1487.0,141.29646455628165,1.045499748860495,44.384682042344295,0.935962054248387
60,27432_mask.png,60,2410.0,180.2670273047588,1.0456822401357513,56.302753041036986,0.9319536476396476
61,27432_mask.png,61,1652.0,149.53910524340094,1.114235534408249,48.373546489791295,0.9283470282238984
62,27432_mask.png,62,1687.0,152.36753236814712,1.147585012948212,49.24428900898052,0.913145700128494
63,27432_mask.png,63,2023.0,168.02438661763952,1.3370343134191576,58.2494635168428,0.9004531246920535
64,27432_mask.png,64,1770.0,155.29646455628168,1.0610310218086854,49.4064773081425,0.9222740579027748
65,27432_mask.png,65,1610.0,147.88225099390854,1.0722876753031318,46.86149805543992,0.9251318542641253
66,27432_mask.png,66,2469.0,183.3380951166243,1.039865308806042,56.753854494650845,0.9230506331303736
67,27432_mask.png,67,2017.0,164.02438661763952,1.0381559372527036,51.86520991955976,0.9421041514064264
