sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
33411,B-20-1-01_masks.tif,1,3820,341.3553391,109.2643107,45.65964751,2.393016957,0.908501065,35.80413015,175.4772251,47.78900524,3600,0.942408377,200.3719482,197.9777832,141.9794464
33412,B-20-1-01_masks.tif,2,8164,644.4680374,237.9932432,46.32754216,5.137186911,0.980870964,40.11942034,257.411073,80.37383635,3566,0.436795688,188.2108765,182.7694855,143.6679688
33413,B-20-1-01_masks.tif,3,3891,446.4264069,172.2526738,34.63820207,4.972910355,0.979572875,33.69066523,280.2151118,53.30249293,2591,0.665895657,192.5233459,197.7039795,144.2859955
33414,B-20-1-01_masks.tif,4,4622,429.3553391,156.4098732,43.48450576,3.59691045,0.960576335,34.75934351,332.0804846,49.81588057,0,0,,,
33415,B-20-1-01_masks.tif,5,3702,504.0416306,189.0808568,30.21297609,6.258266522,0.987151247,74.77713379,1288.920583,23.44327391,1218,0.329011345,195.021347,199.8185577,144.8908081
33416,B-20-1-01_masks.tif,6,4732,482.7695526,179.4864478,39.61051517,4.531282842,0.975344443,-67.43255934,4065.483094,32.16504649,2947,0.622781065,205.5412292,206.9589386,145.4852448
33417,B-20-1-01_masks.tif,7,2274,293.5563492,112.1738133,29.49872645,3.802666314,0.96480309,-22.39407457,25.29639402,49.64116095,2054,0.903254178,187.2220001,172.5564728,104.5433273
33418,B-20-1-01_masks.tif,8,3166,323.2132034,116.5331015,38.28484026,3.043844527,0.944492878,28.49762948,373.3104864,46.29058749,0,0,,,
33419,B-20-1-01_masks.tif,9,14295,969.8406204,392.4032892,53.80046363,7.293678579,0.990556516,11.58454742,2680.082686,193.2464498,9840,0.688352571,200.7024384,198.7020264,162.2354736
33420,B-20-1-01_masks.tif,10,16270,1076.426407,490.7595312,45.31514948,10.82992193,0.995727835,10.04046238,2722.576829,213.5167179,9177,0.564044253,200.0095825,200.0755157,158.1225891
33421,B-20-1-01_masks.tif,11,8991,706.6690476,275.4493723,44.85655402,6.14067171,0.986651064,68.6584948,5212.191302,49.1180069,3187,0.354465577,174.3319702,190.8528442,124.9397583
33422,B-20-1-01_masks.tif,12,13998,964.0660172,341.9495023,53.68154176,6.369964259,0.987600709,41.02005673,1971.329833,154.3473353,4383,0.313116159,184.8323059,189.8044739,139.1761322
33423,B-20-1-01_masks.tif,13,9608,767.7817459,273.1140504,52.18535599,5.23353813,0.981575377,44.25800607,180.2850749,120.8862406,5365,0.558388843,179.213974,178.8838806,131.3949738
33424,B-20-1-01_masks.tif,14,5880,503.9411255,202.9080826,38.32173263,5.294856696,0.982003537,-73.96034641,1035.732823,71.33860544,5566,0.946598639,192.5388031,194.2827911,148.6108551
33425,B-20-1-01_masks.tif,15,4287,372.7695526,130.04969,44.55831555,2.918640178,0.939472137,48.50309317,243.7175181,123.2906461,3618,0.843946816,206.2175293,202.4303436,154.9209442
33426,B-20-1-01_masks.tif,16,7125,506.9116882,180.4475594,51.14141625,3.528403643,0.958997572,-37.36962802,3992.549193,147.6673684,6616,0.928561404,203.8279877,199.1348267,151.6153259
33427,B-20-1-01_masks.tif,17,6683,444.0416306,174.606577,50.19315268,3.478693162,0.957791361,-9.593360838,4091.126141,175.7553494,4879,0.73006135,199.9389191,196.2998505,136.9327698
33428,B-20-1-01_masks.tif,18,14712,1084.610173,428.6177822,48.2106604,8.89051879,0.99365406,18.99094798,2162.378059,295.3705139,7918,0.538200109,194.859436,194.6488953,157.6591339
33429,B-20-1-01_masks.tif,19,4250,326.0416306,99.59869996,56.33285414,1.768039299,0.824680894,79.71615731,978.1270588,135.8122353,4073,0.958352941,202.2776794,199.809967,151.0120239
33430,B-20-1-01_masks.tif,20,6780,458.3847763,195.4614219,46.62618091,4.192095902,0.971131651,0.426850989,3908.1441,192.8349558,5444,0.802949853,206.7630463,205.0336151,159.9718933
33431,B-20-1-01_masks.tif,21,7726,497.4558441,197.3392512,50.95277983,3.872983022,0.966091777,-10.89422382,4131.940849,198.1906549,2102,0.272068341,209.5023804,207.74263,143.7359619
33432,B-20-1-01_masks.tif,22,15121,986.9116882,405.8267142,49.94411628,8.125616077,0.992398291,76.44865867,3079.749818,157.0335295,7398,0.489253356,188.7101898,194.9347076,141.1538239
33433,B-20-1-01_masks.tif,23,7356,551.1543289,201.7404668,47.2802506,4.266907731,0.972149457,-38.12437389,4017.035481,188.4373301,5606,0.762098967,213.3990326,208.9514771,161.8958282
33434,B-20-1-01_masks.tif,24,10945,915.3969696,338.2949386,47.30280244,7.151689142,0.990175934,18.69772049,2124.293102,294.3855642,6875,0.628140704,197.4090118,194.2798615,160.4170227
33435,B-20-1-01_masks.tif,25,4741,358.9705627,141.401533,43.63060579,3.240879434,0.951205458,89.63506559,1109.726851,156.0261548,676,0.142585952,193.3461609,167.634613,169.58284
33436,B-20-1-01_masks.tif,26,14141,780.8700577,313.7095687,58.43066271,5.368920257,0.982501022,-3.388590028,3860.574146,293.2113005,10944,0.773919808,202.9244385,194.8562622,143.2608795
33437,B-20-1-01_masks.tif,27,6050,513.9411255,196.4997191,40.37331156,4.867069643,0.978665002,-20.02609005,39.73206612,234.0257851,4298,0.710413223,193.8008423,187.9972076,143.2470856
33438,B-20-1-01_masks.tif,28,13972,1054.083261,422.5923752,49.55112634,8.528411086,0.993101824,9.741438194,2671.049313,364.8976524,5229,0.374248497,203.3641205,200.6240234,163.3407898
33439,B-20-1-01_masks.tif,29,13538,767.9411255,315.7663869,59.17994819,5.335698941,0.982280467,-3.667227853,3808.118334,308.6557837,6857,0.506500222,197.2967834,190.6663208,137.54776
33440,B-20-1-01_masks.tif,30,5847,456.3847763,200.8339259,39.52978222,5.080572535,0.980437992,84.91088231,1038.210022,188.4898238,5440,0.930391654,194.3073578,196.4503632,143.7533112
33441,B-20-1-01_masks.tif,31,15929,1129.622366,402.551615,52.96839354,7.599845646,0.99130534,40.21694341,2066.398205,327.2066043,606,0.038043819,212.2706299,194.3399353,205.6551208
33442,B-20-1-01_masks.tif,32,6205,437.5563492,184.7925336,44.65518467,4.138210041,0.970363384,-89.90950927,876.127639,211.6127317,6059,0.976470588,192.709198,192.5065155,155.182373
33443,B-20-1-01_masks.tif,33,14799,1127.279221,403.4933042,49.32800059,8.179802533,0.992499051,39.2141859,2029.129806,355.09129,7241,0.489289817,194.2944336,194.091568,155.903183
33444,B-20-1-01_masks.tif,34,15203,959.2964646,357.8613385,57.12540806,6.26448634,0.987176915,20.90501127,1976.466158,395.9998684,6106,0.401631257,181.3236237,180.3308258,137.1580353
33445,B-20-1-01_masks.tif,35,3454,287.8994949,115.0930846,40.43659564,2.846260492,0.93624862,82.16762025,845.2058483,246.9832079,3157,0.914012739,205.6867218,205.1190948,163.4472656
33446,B-20-1-01_masks.tif,36,2143,221.0710678,84.18620361,34.33726347,2.451744697,0.913038756,89.70196184,928.330378,247.1479235,1629,0.760149323,203.0841064,206.807251,146.3492889
33447,B-20-1-01_masks.tif,37,6557,494.2842712,203.452959,42.83695746,4.749472677,0.977583157,-77.77375596,1081.09059,261.5327131,5867,0.894768949,196.602005,195.9193726,151.9212494
33448,B-20-1-01_masks.tif,38,4469,358.0416306,126.175244,47.20302711,2.67303289,0.927385594,-75.05856439,841.3365406,298.0698143,4257,0.952562094,196.3664551,193.9720459,151.8132477
33449,B-20-1-01_masks.tif,39,5821,466.3847763,206.4716823,38.17797043,5.408136682,0.982756104,88.38849685,1093.6894,310.1022161,4797,0.824085209,196.7608948,199.7702789,147.5153198
33450,B-20-1-01_masks.tif,40,8491,562.0416306,238.3108377,46.61642445,5.112164661,0.980681397,-86.01646771,871.9240372,341.4823931,7063,0.831821929,193.1953888,192.8898468,148.6678467
33451,B-20-1-01_masks.tif,41,15130,981.8406204,396.2582563,53.03220247,7.472030915,0.991003977,-10.71451606,3691.699471,555.7257766,8799,0.581559815,202.9315796,199.9939728,155.0101166
33452,B-20-1-01_masks.tif,42,11103,679.9411255,279.1382233,54.06804428,5.16272092,0.981061537,-8.843787799,3743.805998,516.6016392,4323,0.389354229,213.7999115,206.5898743,157.9803314
33453,B-20-1-01_masks.tif,43,14058,911.8233765,333.7303567,54.26608717,6.149887971,0.986691313,-37.99413164,2899.658913,518.2437758,7666,0.545312278,205.4309998,199.9565582,143.1317444
33454,B-20-1-01_masks.tif,44,7263,633.6396103,245.5547722,39.34408483,6.241211946,0.987080471,-53.13874602,945.9233099,474.302079,36,0.004956629,214.5,212.4444427,195.1111145
33455,B-20-1-01_masks.tif,45,15709,1107.781746,419.4607017,49.44236624,8.483831452,0.993028883,-19.43179347,4587.833026,618.9504743,7901,0.502960087,198.845459,196.095047,141.2083282
33456,B-20-1-01_masks.tif,46,12238,820.2842712,356.9029755,45.4338977,7.855433797,0.991864206,-83.03045209,4881.781092,461.391077,5341,0.436427521,203.8586426,204.177124,151.3742676
33457,B-20-1-01_masks.tif,47,3760,385.9411255,143.1965435,34.69458467,4.127345661,0.970204756,-58.26126739,1044.667021,476.8053191,3488,0.927659574,199.7227631,193.0599213,137.741684
33458,B-20-1-01_masks.tif,48,14332,1176.752309,449.4826039,45.68198305,9.839384674,0.994822025,23.84339613,4964.022118,700.2910271,0,0,,,
33459,B-20-1-01_masks.tif,49,19089,1166.166522,449.9424466,70.15724564,6.413342521,0.987768908,25.81039653,5002.370318,683.4236471,11658,0.610718215,194.8871155,193.532074,153.7916412
33460,B-20-1-01_masks.tif,50,18806,1162.083261,498.7018476,49.58490354,10.05753389,0.995044764,-10.37369853,2151.30033,774.4629905,9236,0.491119855,200.2011719,196.215683,145.8318481
33461,B-20-1-01_masks.tif,51,8748,640.0832611,256.2581611,45.79896987,5.595282204,0.983899613,-66.6213472,3177.354367,583.1071102,5918,0.676497485,200.5146942,199.2448425,150.3017883
33462,B-20-1-01_masks.tif,52,4948,416.7695526,145.6765519,44.59445083,3.266696845,0.951993055,-49.78742159,876.0266774,618.8906629,0,0,,,
33463,B-20-1-01_masks.tif,53,4983,425.5979797,145.0148936,46.62245249,3.110408952,0.946909194,-53.78657231,1026.431868,616.8749749,1001,0.200883002,204.3656311,203.6363678,162.456543
33464,B-20-1-01_masks.tif,54,11717,879.5391052,328.6271385,47.28103248,6.950506816,0.989595956,25.200858,5327.343689,746.6410344,4816,0.411026713,182.361084,188.480896,131.6283264
33465,B-20-1-01_masks.tif,55,12447,856.9533188,306.7412766,57.40950072,5.34304031,0.982329565,28.57206609,5359.155138,714.6988029,6477,0.520366353,188.2671051,183.0331879,144.7424774
33466,B-20-1-01_masks.tif,56,4450,409.6984848,154.1993926,39.63331703,3.890650699,0.966404378,-64.02952677,921.7213483,673.3224719,3850,0.865168539,202.221817,201.8270111,151.155838
33467,B-20-1-01_masks.tif,57,13991,879.882251,335.8698653,58.51946844,5.739455164,0.984704531,70.87611155,3134.451576,698.6931599,8289,0.592452291,196.9026489,195.7371216,147.0271454
33468,B-20-1-01_masks.tif,58,16062,935.8233765,349.5042631,60.76029877,5.752181444,0.984772659,41.56804472,3077.518615,791.7134852,8808,0.548375047,202.0428009,198.7412567,141.5105591
33469,B-20-1-01_masks.tif,59,15499,1167.137085,436.2108127,51.88798941,8.406778092,0.99290005,-31.32765574,4772.754178,857.4616427,4699,0.30318085,204.7393036,197.3777466,152.9757385
33470,B-20-1-01_masks.tif,60,16762,1251.622366,441.5451096,57.06778442,7.737204346,0.991612607,31.61707007,3382.338563,880.2276578,9408,0.561269538,196.65625,196.183136,147.0970459
33471,B-20-1-01_masks.tif,61,8569,653.2964646,229.2050166,52.48871902,4.366748149,0.973425632,37.40699225,3136.365037,787.1005952,165,0.019255456,221.4484863,208.0606079,198.0969696
33472,B-20-1-01_masks.tif,62,12132,848.7106781,322.6671268,51.37390871,6.280758752,0.987243702,-23.89643242,4857.259397,875.8946588,8991,0.741097923,208.2937317,203.0545044,163.4713593
33473,B-20-1-01_masks.tif,63,4543,569.3969696,221.6748922,29.49905424,7.514644042,0.991106171,-40.27324045,1955.211094,809.9189963,784,0.17257319,211.0701599,207.8175964,134.05867
33474,B-20-1-01_masks.tif,64,13769,1035.965512,393.2752535,48.18471778,8.161825402,0.992465846,50.01717617,4220.384124,845.9292614,9106,0.661340693,195.6721954,200.474411,149.3582306
33475,B-20-1-01_masks.tif,65,7941,737.0538239,280.6477803,39.14748293,7.168986593,0.990223518,60.4347882,4288.305503,817.5987911,4691,0.590731646,194.6288605,202.5391235,158.4320984
33476,B-20-1-01_masks.tif,66,11292,840.0243866,307.895624,48.12673947,6.397599909,0.987708265,-32.14874061,4806.263018,876.1536486,9475,0.839089621,205.0301819,199.0475006,165.3013153
33477,B-20-1-01_masks.tif,67,19184,1136.267027,444.7399116,55.69990519,7.984572149,0.992126282,-22.9383149,2575.693338,967.3591013,7971,0.415502502,201.5235291,195.3135071,136.1691132
33478,B-20-1-01_masks.tif,68,11572,876.9533188,334.1520775,48.673354,6.865195225,0.989334372,-60.4590597,5158.554355,851.7928621,5844,0.505012098,206.7766876,203.314682,168.1160126
33479,B-20-1-01_masks.tif,69,17971,1019.781746,393.7949781,66.66555126,5.907023502,0.985566282,65.89258007,3023.29236,861.8404095,4103,0.228312281,202.3356018,201.1506195,139.5566711
33480,B-20-1-01_masks.tif,70,11133,784.7106781,287.5149071,50.83630053,5.65570083,0.984244508,-29.91864084,4487.541184,922.8599659,7277,0.653642325,206.2958679,203.8772888,149.5425262
33481,B-20-1-01_masks.tif,71,11130,802.9533188,303.8159716,47.51263819,6.394424373,0.987695977,-60.2077,5180.895957,884.3236298,9172,0.824079066,205.0678101,200.4844055,162.5762177
33482,B-20-1-01_masks.tif,72,10489,854.5685425,309.0644877,45.40265731,6.807189402,0.989150827,72.29733955,914.889694,863.5535323,6532,0.62274764,197.6310425,196.1973419,166.8488922
33483,B-20-1-01_masks.tif,73,10641,905.0538239,342.4255366,44.76792661,7.64890319,0.991416993,70.00460059,907.0125928,903.4102998,6241,0.586505028,193.9020996,193.8192596,158.377182
33484,B-20-1-01_masks.tif,74,15427,1182.936075,410.707461,49.38603236,8.316267604,0.992744096,-47.43365621,5222.978609,1124.083231,6387,0.41401439,207.8921204,198.6176605,146.971817
33485,B-20-1-01_masks.tif,75,6109,399.7989899,151.1952581,52.70494049,2.868711295,0.93727584,7.129759932,4790.119496,1123.950728,2462,0.40301195,204.3647461,196.9516602,151.9906616
