sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
17668,B-160-1-01_masks.tif,1,13193,673.4974747,245.1150975,70.95526937,3.454501684,0.957184863,22.87038971,3657.210566,100.26461,7883,0.597513833,192.7761078,189.8770752,160.5953369
17669,B-160-1-01_masks.tif,2,13146,693.4558441,296.9983443,58.00886296,5.119878741,0.980740139,3.787590062,3731.749201,137.063061,6507,0.494979461,206.5821381,205.0190582,180.8440094
17670,B-160-1-01_masks.tif,3,18751,934.0416306,421.0121216,58.80426736,7.159550496,0.990197603,88.82747444,962.3715002,30.64279238,3750,0.199989334,175.2997284,177.305603,145.0226593
17671,B-160-1-01_masks.tif,4,19608,1245.053824,525.2334165,55.57316576,9.451205618,0.994386727,76.87281906,3237.692727,55.54584863,8383,0.42752958,203.2178192,202.5878601,180.1513824
17672,B-160-1-01_masks.tif,5,18988,1026.894444,385.6603294,64.1149554,6.015138387,0.986084106,52.43220939,3546.418317,121.2556351,10737,0.565462397,194.5696259,192.5492249,169.9173889
17673,B-160-1-01_masks.tif,6,12262,659.2132034,294.1825997,55.38945102,5.311166554,0.982114902,2.77666293,3780.010847,133.2208449,6721,0.548116131,204.5301361,204.1853943,183.3750916
17674,B-160-1-01_masks.tif,7,11892,715.4558441,304.4419457,50.46799565,6.032376395,0.986164081,83.56739324,5294.579213,34.23435923,5409,0.454843592,192.7049408,196.9844666,161.8062439
17675,B-160-1-01_masks.tif,8,11491,830.2670273,272.6836154,55.67012213,4.898204009,0.978938271,-52.41422702,2807.366548,101.1750936,4713,0.410147072,209.7154694,206.8669586,176.0691681
17676,B-160-1-01_masks.tif,9,18962,1282.710678,543.2694147,79.31573243,6.849453419,0.989285025,76.51877641,3209.53449,121.2333615,5800,0.305874908,194.4667206,201.131897,167.166214
17677,B-160-1-01_masks.tif,10,12900,776.8528137,279.6924908,61.42681559,4.553263719,0.975584889,-51.68271093,2865.181705,120.4276744,3282,0.254418605,196.65448,197.814743,173.2605133
17678,B-160-1-01_masks.tif,11,14552,1038.083261,422.7047056,46.63546071,9.064019079,0.993895417,78.01083933,3239.712136,94.73708081,7519,0.516698736,201.237793,194.9497223,172.0945587
17679,B-160-1-01_masks.tif,12,27184,1313.823376,492.1635665,73.90499155,6.659409009,0.988661181,-67.23449728,2438.123749,165.4916495,6189,0.227670689,202.3275146,199.6787872,157.7476196
17680,B-160-1-01_masks.tif,13,21642,869.2964646,318.1138344,90.43175284,3.517722751,0.958742837,-63.92702222,5312.200074,165.7616209,0,0,,,
17681,B-160-1-01_masks.tif,14,8807,502.1837662,164.8765363,72.56354084,2.272167736,0.897944674,-33.16735871,45.87033042,154.9004201,0,0,,,
17682,B-160-1-01_masks.tif,15,22420,1130.450793,397.3754102,73.04695813,5.439999425,0.982959258,-51.68864221,2478.68488,233.3856378,7036,0.31382694,199.6664276,197.4033508,152.3961029
17683,B-160-1-01_masks.tif,16,20240,1121.296465,453.9102497,58.75772205,7.725116527,0.991586227,73.80142456,4074.56996,201.3903656,11674,0.576778656,201.0190125,202.9801331,180.9921265
17684,B-160-1-01_masks.tif,17,7096,498.6690476,174.2071792,53.65856217,3.246586791,0.951381244,-40.52031762,57.83089064,230.8235626,4650,0.65529876,194.4303284,194.5563507,147.9255981
17685,B-160-1-01_masks.tif,18,14001,800.8528137,287.7438039,64.55406309,4.457408103,0.974509641,-41.81308617,3478.661524,283.0557103,6870,0.490679237,200.0986938,199.1422119,166.9772949
17686,B-160-1-01_masks.tif,19,25851,1205.580736,435.0613209,77.55348907,5.609822667,0.983983646,-67.12955004,2579.619976,270.6504971,6436,0.248965224,205.6465149,200.2543488,145.2759552
17687,B-160-1-01_masks.tif,20,15523,865.3553391,359.3144761,59.56446502,6.03236302,0.986164019,-82.67247443,665.6178574,252.4729112,5586,0.359853121,193.9328613,195.4027863,170.3664551
17688,B-160-1-01_masks.tif,21,24811,1244.693434,431.241661,77.71822602,5.548784153,0.983626389,-46.46198691,2600.210673,367.869977,5756,0.231993874,200.3545837,195.174942,136.0740051
17689,B-160-1-01_masks.tif,22,17565,989.7817459,369.5039987,66.98670402,5.516079707,0.983430017,-65.5115379,678.1579846,318.4890407,7404,0.421520068,202.56604,200.4814911,180.7489166
