sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
42132,B-50-1-01_masks.tif,1,2835,379.2132034,150.6885229,28.53257051,5.281281015,0.981910044,70.0081455,3385.418342,23.78412698,0,0,,,
42133,B-50-1-01_masks.tif,2,2908,333.6984848,122.5272679,32.29168476,3.794390686,0.964646577,-60.88158197,4350.589065,27.67228336,2598,0.893397524,210.7217102,205.2086182,141.1166229
42134,B-50-1-01_masks.tif,3,12030,823.1543289,332.0732776,50.43977544,6.583559794,0.988396865,19.30304349,696.6059019,161.5387365,6918,0.575062344,191.9851074,187.6529388,149.0539246
42135,B-50-1-01_masks.tif,4,11487,728.4264069,293.4804038,51.65051805,5.682041825,0.984391405,15.74531164,765.4998694,135.5743884,9152,0.796726735,191.0854492,184.7245483,147.6682739
42136,B-50-1-01_masks.tif,5,9573,794.7106781,288.8721072,44.58013503,6.479839215,0.988020167,-26.69490348,861.4342421,167.9229082,6532,0.682335736,201.2357635,195.442749,162.3256226
42137,B-50-1-01_masks.tif,6,9338,787.0538239,310.5249762,40.67990267,7.633375595,0.991381887,-27.22987826,906.6773399,173.4583423,8109,0.868387235,201.7178497,197.3108826,164.1896667
42138,B-50-1-01_masks.tif,7,4144,351.9411255,117.8519466,47.19232427,2.497269385,0.916324128,-49.92454365,4381.082288,72.58783784,3918,0.94546332,203.9073486,198.3624268,155.6253204
42139,B-50-1-01_masks.tif,8,3882,413.8406204,146.7904075,35.63595325,4.119166013,0.97008448,-46.57202413,4442.559505,124.1942298,3742,0.963936115,205.4559021,195.8580933,148.3760071
42140,B-50-1-01_masks.tif,9,4425,404.1837662,133.0015762,48.67738863,2.732307133,0.930618364,-43.69168277,4306.772881,140.2931073,3034,0.685649718,211.4620972,208.1077728,163.2890625
42141,B-50-1-01_masks.tif,10,5416,413.0121933,139.7719459,50.40665464,2.772886773,0.932707029,-36.76916664,4472.133863,160.2717873,5028,0.928360414,204.4152679,197.5290375,153.9753418
