sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,15993_mask.png,1,1644.0,149.53910524340094,1.1361636096959495,49.04079934095692,0.9238514009685768
2,15993_mask.png,2,1499.0,142.71067811865476,1.157852891973015,46.87216658103186,0.9249080455940244
3,15993_mask.png,3,1553.0,145.29646455628165,1.192852968757956,48.05205510693585,0.9244240293472404
4,15993_mask.png,4,1579.0,148.95331880577405,1.2569446285068138,50.60632371551998,0.8943172872994215
5,15993_mask.png,5,1735.0,156.95331880577405,1.2947555668517323,53.46026561849464,0.8850510800867523
6,15993_mask.png,6,973.0,113.39696961967,1.1228991240000643,37.12142238654117,0.9508670686021276
7,15993_mask.png,7,1333.0,144.22539674441617,1.57094769834214,50.99019513592785,0.8052978299671805
8,15993_mask.png,8,1681.0,151.29646455628165,1.2431535228245802,50.80354318352215,0.9228264166700948
9,15993_mask.png,9,1181.0,130.3259018078045,1.1419935810227044,43.01162633521314,0.8737723228261299
10,15993_mask.png,10,1474.0,144.81118318204307,1.149370297267051,46.14108798023731,0.8832896541182748
11,15993_mask.png,11,1141.0,125.39696961967,1.2731000319242418,43.2781700167648,0.9118458497804616
12,15993_mask.png,12,1240.0,134.5685424949238,1.3899796056755351,49.04079934095692,0.8604872743089229
13,15993_mask.png,13,1033.0,120.81118318204308,1.2556134506311305,40.60788100849391,0.8893975119445564
14,15993_mask.png,14,835.0,108.8111831820431,1.4593026711911292,38.58756276314948,0.8862357682485288
15,15993_mask.png,15,1300.0,133.63961030678928,1.3073731613309942,46.400431032480725,0.9147087114199292
16,15993_mask.png,16,1569.0,146.95331880577402,1.0925589360483074,47.29693436154187,0.9130067961105872
17,15993_mask.png,17,1210.0,127.98275605729688,1.226763342352207,43.46262762420146,0.928308480107951
18,15993_mask.png,18,1447.0,140.22539674441617,1.0966739934925602,45.803929962395145,0.924751491074104
19,15993_mask.png,19,1835.0,164.0243866176395,1.5671741007155298,60.4648658313239,0.8570952492963773
20,15993_mask.png,20,1438.0,138.81118318204307,1.0060060495159306,43.41658669218482,0.9378207509031204
21,15993_mask.png,21,1096.0,120.91168824543142,1.094780733507677,39.21734310225516,0.942071461936866
22,15993_mask.png,22,1594.0,148.12489168102786,1.037882017167551,45.803929962395145,0.9129396923736048
23,15993_mask.png,23,1048.0,121.15432893255073,1.325500018479692,41.617304093369626,0.8972082820247144
24,15993_mask.png,24,1615.0,150.36753236814712,1.11760245623394,48.60041152089147,0.8975822284505117
25,15993_mask.png,25,1272.0,133.0538238691624,1.2783350242153415,45.31004303683677,0.9029054086886044
26,15993_mask.png,26,2644.0,202.50966799187808,1.5330558625783606,69.26037828369117,0.8101767791914003
27,15993_mask.png,27,1436.0,139.29646455628165,1.18247845658732,46.61544808322666,0.9300025004241144
28,15993_mask.png,28,2144.0,171.4386001800126,1.0712084018611272,54.037024344425184,0.9166792929479268
29,15993_mask.png,29,921.0,113.49747468305831,1.3215658361439864,38.897300677553446,0.898456586977393
30,15993_mask.png,30,1560.0,144.71067811865476,1.0266939721896278,45.12205669071391,0.9361238392456648
31,15993_mask.png,31,852.0,107.49747468305831,1.1132077194181589,34.828149534536,0.9265160240603184
32,15993_mask.png,32,1401.0,137.88225099390854,1.071786212024069,43.41658669218482,0.926043248097844
33,15993_mask.png,33,1037.0,119.1543289325507,1.2725212222483606,40.311288741492746,0.917844204950736
34,15993_mask.png,34,1519.0,142.95331880577405,1.0426964753078345,44.7213595499958,0.9340694176663182
35,15993_mask.png,35,1775.0,154.61017305526642,1.0096484239314587,48.05205510693585,0.9331083781460192
36,15993_mask.png,36,1125.0,124.81118318204308,1.3270386151599285,43.41658669218482,0.907518288985146
37,15993_mask.png,37,1433.0,143.29646455628165,1.3722491403078596,49.36598018878993,0.8769707399056872
38,15993_mask.png,38,1953.0,162.0243866176395,1.1016593070451055,51.85556864985669,0.9348702407096552
39,15993_mask.png,39,1492.0,143.0538238691624,1.2287981955331844,47.51841748206689,0.9161777595059724
40,15993_mask.png,40,1887.0,162.36753236814712,1.16043841192427,53.2634959423431,0.899463166347926
41,15993_mask.png,41,2090.0,170.8528137423857,1.112578625231397,54.45181356024793,0.8997293320252289
42,15993_mask.png,42,2388.0,181.78174593052023,1.1588240623058588,58.69412236331676,0.9081208476812196
43,15993_mask.png,43,1013.0,119.1543289325507,1.368696968160558,41.88078318274385,0.8966019089827343
44,15993_mask.png,44,1243.0,132.66904755831214,1.204098977930409,43.04648650006177,0.8874456603608714
