sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
1,R-100-1-10_masks.tif,1,12080,728.0832611,280.4487839,58.00557721,4.834858946,0.978376628,-21.00800822,1157.166142,113.4040563,6756,0.559271523,205.5266418,203.5099182,172.4006805
2,R-100-1-10_masks.tif,2,12265,765.9827561,297.012437,54.6861809,5.431215567,0.982903614,-25.94167029,1206.056258,120.9373013,7318,0.596657155,202.6477203,196.6661682,173.8271332
3,R-100-1-10_masks.tif,3,10461,681.1543289,260.1839286,54.75298136,4.75195911,0.977606878,-26.41623275,1261.985661,112.6980212,7908,0.755950674,204.7804718,200.9099579,171.2848969
4,R-100-1-10_masks.tif,4,8352,644.1837662,228.6679919,49.81280872,4.590546041,0.975984716,-68.82012705,1298.476533,208.4379789,3732,0.44683908,201.650589,199.4742737,139.1666718
5,R-100-1-10_masks.tif,5,8709,745.1543289,277.4402829,42.26668091,6.564042335,0.988327353,-66.37717262,1489.076013,240.3215065,5496,0.631071306,202.1885071,201.5769653,153.561142
6,R-100-1-10_masks.tif,6,19122,1002.124892,387.9066007,81.26995865,4.773062607,0.977806699,72.08944844,1170.022958,329.0524527,7572,0.395983684,196.1745911,195.9253845,159.1808014
7,R-100-1-10_masks.tif,7,18727,877.7401154,313.1650012,82.47049398,3.797297506,0.964701672,9.012677531,5339.795803,546.6242858,10595,0.565760666,205.4142456,207.3394928,160.7725372
8,R-100-1-10_masks.tif,8,15507,818.7695526,345.8632493,64.74985575,5.341529264,0.982319476,8.275329976,5401.908106,572.9287419,4196,0.270587477,188.8548584,185.8758392,161.1096344
9,R-100-1-10_masks.tif,9,15980,956.3259018,384.8053969,72.29045535,5.323045692,0.982195362,-5.136363169,5140.399812,611.4624531,7001,0.438110138,200.9968567,200.4912109,166.6276245
10,R-100-1-10_masks.tif,10,14914,913.8406204,364.5327953,58.22882311,6.2603497,0.987159853,-11.14962898,5065.142148,628.3417594,9476,0.635376157,201.4819489,202.0799866,165.2568665
11,R-100-1-10_masks.tif,11,6928,572.2842712,225.0851332,45.63926246,4.931831083,0.979227542,82.03036471,166.2484122,487.8705254,4152,0.599307159,189.0510559,188.2552948,163.1743774
12,R-100-1-10_masks.tif,12,10902,776.6101731,286.5443159,52.56927049,5.450794984,0.983027273,46.68944859,104.8128784,561.1393322,7039,0.645661347,197.5851746,196.0951843,180.500351
