sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
37079,R-225-1-10_masks.tif,1,9539,594.5685425,217.4895748,58.05695893,3.746141355,0.963712779,-43.91384567,67.85931439,77.78865709,4114,0.431282105,200.0875092,193.2469635,157.502182
37080,R-225-1-10_masks.tif,2,8546,708.1248917,268.7226294,47.39705619,5.669605899,0.984322311,-41.7648106,86.08776036,117.788205,3238,0.378890709,200.5833893,197.4098206,150.8523712
37081,R-225-1-10_masks.tif,3,9234,700.2253967,246.3873198,62.83471452,3.92119741,0.966934686,-31.52003991,124.4598224,134.9849469,0,0,,,
37082,R-225-1-10_masks.tif,4,10848,657.9827561,211.8029073,68.96657801,3.071094918,0.945501835,48.64003478,274.4512353,63.94754794,7960,0.733775811,195.0314026,193.6581726,155.4551544
37083,R-225-1-10_masks.tif,5,10344,649.1543289,235.031165,59.66839177,3.938955921,0.967237199,59.7120888,471.6320572,51.79756381,8172,0.790023202,194.0494385,191.7861023,172.7584381
37084,R-225-1-10_masks.tif,6,6786,543.254834,187.2498082,58.1700419,3.219007622,0.950522818,40.48580374,545.573239,51.80400825,3312,0.48806366,200.5458984,197.1585083,204.7487946
37085,R-225-1-10_masks.tif,7,10899,587.254834,205.5209382,71.63442877,2.869024598,0.937289997,35.57213852,630.4783008,70.40333976,6897,0.63281035,186.997818,185.1705017,153.3075256
37086,R-225-1-10_masks.tif,8,10135,593.3553391,216.8883607,65.75901573,3.298230034,0.952929196,-21.69563272,1003.659201,78.52067094,4081,0.402664036,190.6152954,183.9237976,152.0191193
37087,R-225-1-10_masks.tif,9,12263,632.0832611,233.2427267,68.77151016,3.391560344,0.955543693,-27.6701593,1054.523689,104.059284,5688,0.463834298,205.0854492,201.9697571,163.2246857
37088,R-225-1-10_masks.tif,10,17643,1076.450793,399.7979862,58.45546267,6.839360565,0.989253206,43.63473682,2002.516012,132.2674715,9284,0.526214363,195.597702,195.6276398,166.3922882
37089,R-225-1-10_masks.tif,11,16530,890.9533188,325.1303587,68.5997877,4.73952427,0.977487866,29.63375699,3360.530853,121.5707804,3554,0.215003025,209.1522217,210.6536255,170.0416412
37090,R-225-1-10_masks.tif,12,12709,900.1837662,369.0066986,46.32812563,7.965068596,0.992087521,-88.88762915,3729.095444,21.83547093,0,0,,,
37091,R-225-1-10_masks.tif,13,4436,344.8700577,113.7106977,52.4944865,2.166145538,0.887062422,-46.55768346,38.76330027,41.58769161,3232,0.72858431,193.6831665,185.0578613,146.6608887
37092,R-225-1-10_masks.tif,14,13291,893.882251,347.3628088,53.63091526,6.476913683,0.988009277,62.16448171,437.4278835,83.53863517,4620,0.347603642,197.7052002,193.7480469,165.269043
37093,R-225-1-10_masks.tif,15,7964,522.3847763,212.2072857,52.82844602,4.016913267,0.968517014,-6.680154951,950.1978905,89.34718734,0,0,,,
37094,R-225-1-10_masks.tif,16,13860,964.8944443,338.5520165,55.72442728,6.07546875,0.986361009,-40.98654213,4055.152958,131.6508658,4846,0.34963925,204.3869171,199.4523315,157.4199371
37095,R-225-1-10_masks.tif,17,15551,1129.279221,397.2898751,56.75081088,7.000602615,0.989745093,-38.96374703,4077.741882,172.3620989,4776,0.307118513,205.5312042,200.9710999,155.4777985
37096,R-225-1-10_masks.tif,18,19562,1185.580736,419.4007317,107.584857,3.898324947,0.966538808,46.08991806,1432.452868,203.9717309,6548,0.3347306,187.9842682,187.2451172,170.0503998
37097,R-225-1-10_masks.tif,19,19560,1016.526912,442.2493379,58.75202699,7.527388596,0.991136397,4.981084251,3469.086912,229.170092,9192,0.46993865,196.6121674,195.8966522,170.9181824
37098,R-225-1-10_masks.tif,20,16142,920.5685425,364.7795199,68.95375913,5.290204979,0.981971584,11.38624159,4729.499319,203.8436997,5235,0.324309255,192.703537,191.2584534,165.6083984
37099,R-225-1-10_masks.tif,21,7675,564.6690476,202.3691618,53.27877374,3.798307422,0.964720783,59.43628372,402.0131596,115.0164169,4334,0.564690554,196.0069275,195.4665375,169.1425934
37100,R-225-1-10_masks.tif,22,11083,815.4974747,327.8666728,47.26055947,6.937426821,0.98955648,77.78630782,3657.777678,131.541911,6110,0.551294776,205.0975494,201.9055634,175.31604
37101,R-225-1-10_masks.tif,23,16865,989.5391052,341.4007878,70.70439759,4.828565117,0.978319596,-21.27842434,812.2605396,240.2760747,6603,0.391520901,197.2192993,188.8738403,157.5347595
37102,R-225-1-10_masks.tif,24,10448,628.3259018,222.7207844,67.1575671,3.316391496,0.953455882,-26.94460782,738.4675536,209.1423239,2179,0.208556662,199.0757294,194.3726501,153.2055969
37103,R-225-1-10_masks.tif,25,17071,1021.580736,391.4668787,74.55595578,5.250645298,0.981696357,-39.36863688,1087.468572,276.2582743,6469,0.378946752,201.0684814,197.2541351,156.8639679
37104,R-225-1-10_masks.tif,26,14995,877.1543289,312.33729,67.49922386,4.627272316,0.976369014,-76.07814025,235.8562854,170.0331444,7901,0.52690897,198.3398285,196.1826324,166.4638672
37105,R-225-1-10_masks.tif,27,15871,899.7401154,354.4348457,82.71645916,4.284937355,0.972386657,87.28302162,3670.147124,202.235965,8025,0.505639216,203.6215515,202.1264801,177.4277954
37106,R-225-1-10_masks.tif,28,12055,695.882251,244.5291807,63.88948064,3.827377814,0.965264275,-29.17241098,868.3563667,260.831937,5516,0.457569473,200.2070313,196.7679443,168.0270081
37107,R-225-1-10_masks.tif,29,13474,852.8528137,307.2782731,58.45364012,5.256785932,0.981739492,-53.79130824,1016.936322,241.4191777,4452,0.330414131,201.2158508,196.0503082,162.2234955
37108,R-225-1-10_masks.tif,30,16750,1029.195959,382.8126584,73.27759722,5.224143162,0.981508424,66.35513206,1979.488657,212.6677015,10738,0.641074627,203.0679779,200.4460754,181.357605
37109,R-225-1-10_masks.tif,31,20766,968.6690476,412.1744152,68.24469036,6.039655438,0.986197644,-9.053002452,620.3961764,363.1203409,7706,0.371087354,198.0491791,193.079422,166.4868927
37110,R-225-1-10_masks.tif,32,13825,924.7106781,337.2113058,53.89839163,6.25642613,0.987143638,69.16955179,1950.546618,248.8116456,6183,0.447233273,198.5574951,197.7095337,166.8387451
