sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
12525,B-20-1-01_masks.tif,1,25034,1314.994949,508.2648395,64.66033064,7.860535733,0.991874807,66.96156771,2308.152672,95.3047056,14376,0.574259008,185.671402,186.6043396,150.3457184
12526,B-20-1-01_masks.tif,2,23801,1209.338095,462.5848845,81.99298515,5.641761714,0.984165931,65.66658666,1340.300786,189.279274,7398,0.310827276,182.1720734,180.1991119,153.4179535
12527,B-20-1-01_masks.tif,3,13746,1152.752309,430.2998657,53.7230326,8.009597464,0.992175601,-24.07721607,5054.608977,321.7038411,8946,0.650807508,190.1011658,190.6885834,149.1025085
12528,B-20-1-01_masks.tif,4,14657,795.5979797,327.3206945,60.54725478,5.406036915,0.982742589,-79.34065929,4876.773419,317.8461486,7454,0.508562462,184.5680237,182.7244415,148.0315247
12529,B-20-1-01_masks.tif,5,19867,886.2842712,387.7072509,66.70604587,5.81217558,0.985087762,86.83576215,5233.482509,370.8535763,6801,0.342326471,186.0971985,184.1885071,135.9702911
12530,B-20-1-01_masks.tif,6,8364,457.3553391,151.6185764,71.26120572,2.127645398,0.882664747,-65.02575285,4928.715925,413.5443568,5522,0.660210426,187.1676941,187.2423096,142.2301636
12531,B-20-1-01_masks.tif,7,17955,1098.409163,373.2307519,65.19448478,5.724882299,0.984625953,30.11423094,5261.536898,563.4310777,9730,0.541910331,178.1604309,177.5024719,143.6937256
12532,B-20-1-01_masks.tif,8,23135,1161.823376,392.1817894,82.13880776,4.774622375,0.977821362,27.54880955,5251.850832,687.8364815,9204,0.397838772,183.5996246,183.3117065,135.3315887
12533,B-20-1-01_masks.tif,9,21982,1000.710678,381.9882522,78.5212078,4.864778102,0.978644678,68.44121513,2025.660768,577.8808116,0,0,,,
12534,B-20-1-01_masks.tif,10,28759,1453.4386,573.1099764,69.1442447,8.288614314,0.992695421,75.06068056,3045.009979,609.7755833,13291,0.462150979,188.5697784,187.3986206,154.1898956
12535,B-20-1-01_masks.tif,11,20775,925.0121933,343.9115776,80.02861359,4.297357685,0.972548293,-89.71657507,3999.533911,614.1741516,9565,0.460409146,191.1638336,189.37323,151.8109741
12536,B-20-1-01_masks.tif,12,13574,917.0954544,344.7502495,51.513238,6.692459315,0.988773531,33.13496376,2313.632312,759.3770443,10575,0.779062914,196.46875,192.4985352,165.9320068
12537,B-20-1-01_masks.tif,13,13441,837.5391052,300.5182581,64.22549704,4.679111442,0.97689588,29.89449011,2266.185328,771.6218287,7153,0.532177665,196.2390594,192.2365417,161.2505188
12538,B-20-1-01_masks.tif,14,13537,727.4558441,319.5007699,58.04339834,5.504515225,0.983359731,87.74678848,3202.563419,701.4264608,3924,0.289872202,204.3993378,203.9179382,150.8455658
12539,B-20-1-01_masks.tif,15,16454,964.3675324,380.0213749,66.40622967,5.722676574,0.984614007,65.10046869,2815.984624,854.6401483,11044,0.67120457,193.5258026,190.7510834,173.3764954
12540,B-20-1-01_masks.tif,16,11537,748.9533188,268.341113,57.18727801,4.69232183,0.977027316,51.66719366,4874.305799,908.5801335,6682,0.579180029,178.8991394,179.2069702,149.3018494
12541,B-20-1-01_masks.tif,17,21881,1234.651804,470.3704699,60.7407795,7.743899137,0.991627164,-66.04415984,2476.810749,924.514099,10423,0.476349344,201.6917419,202.0022125,162.4095764
12542,B-20-1-01_masks.tif,18,7498,461.1126984,169.5127151,57.54656476,2.945661757,0.940612447,-18.61653755,712.5698853,909.0085356,3433,0.457855428,185.1191406,179.1459351,139.7288055
12543,B-20-1-01_masks.tif,19,9105,787.6396103,296.5014588,41.17652204,7.200740717,0.990309974,66.22119029,2801.089951,889.6733663,5123,0.56265788,201.1854401,199.3443298,160.5678253
12544,B-20-1-01_masks.tif,20,17999,995.4974747,401.0495127,64.52714121,6.21520658,0.986971415,84.63414668,2264.08806,897.5864215,6923,0.38463248,190.742157,188.2507629,155.6128845
12545,B-20-1-01_masks.tif,21,25564,1182.693434,394.4041516,86.39709349,4.565016434,0.975712005,-48.35332523,4640.151619,997.3839775,13104,0.512595838,197.8958282,191.4489441,140.8890381
12546,B-20-1-01_masks.tif,22,13302,711.3553391,273.2853756,64.09715535,4.263611609,0.97210576,10.27529675,485.8251391,1008.292963,9950,0.748007818,190.2975922,186.7991943,156.4635162
12547,B-20-1-01_masks.tif,23,21614,985.9827561,382.4501013,75.2932323,5.079475134,0.980429454,76.12951207,3449.810493,943.0730082,6271,0.290136023,182.3296051,179.8075256,138.5396271
12548,B-20-1-01_masks.tif,24,14972,932.5685425,362.1029096,57.64950819,6.281110125,0.987245139,74.06184303,5121.96794,938.4421587,6677,0.445965803,186.3065796,183.0464325,145.7542267
12549,B-20-1-01_masks.tif,25,22183,967.2964646,340.3088331,92.17679724,3.69191427,0.962618134,-74.18656551,5021.482892,1013.591759,10405,0.469052878,195.3853912,188.8173065,135.8711243
12550,B-20-1-01_masks.tif,26,8608,506.5269119,183.4163667,60.94083513,3.009744883,0.943189923,76.89865825,631.3942844,991.103973,5097,0.592123606,186.2115021,180.8167572,143.8510895
12551,B-20-1-01_masks.tif,27,13212,748.0832611,291.2252644,61.92012938,4.703240566,0.977135102,69.30239969,5320.383212,1062.713291,8584,0.649712383,182.0752563,182.0350647,150.2424316
12552,B-20-1-01_masks.tif,28,7520,480.5269119,177.6018615,56.97869339,3.116987262,0.947139298,69.6727898,626.5586436,1058.008644,5618,0.747074468,175.3232422,169.3175507,138.1468506
12553,B-20-1-01_masks.tif,29,20538,943.2375901,331.310503,86.10203799,3.847882242,0.965640055,49.87824769,2074.929448,1164.823985,9550,0.464991723,183.1594696,181.0977936,149.3179016
12554,B-20-1-01_masks.tif,30,12187,725.1126984,297.4435299,53.22453566,5.588466413,0.983859994,84.86302279,660.1715763,1124.017314,7038,0.577500615,189.9948883,188.8843384,149.2300415
12555,B-20-1-01_masks.tif,31,18204,972.5269119,432.1529577,57.19461395,7.555833109,0.991203302,84.1716665,4639.593221,1174.15123,7905,0.434245221,192.9275208,191.6311188,147.1319427
12556,B-20-1-01_masks.tif,32,15276,797.9411255,324.2399726,68.38034971,4.741712699,0.97750888,-10.17046158,1883.074234,1389.28823,5218,0.341581566,185.7033386,176.7460785,128.2431946
12557,B-20-1-01_masks.tif,33,13962,775.3553391,320.7185111,60.53062309,5.298450515,0.982028165,81.99410579,1636.129208,1273.094399,5513,0.39485747,191.4391479,188.4589081,155.881012
12558,B-20-1-01_masks.tif,34,20277,1085.580736,407.6578598,64.19533163,6.350272668,0.987523205,62.52827597,3181.82024,1390.71194,11150,0.549884105,187.6887054,186.4145355,158.4787445
12559,B-20-1-01_masks.tif,35,16155,895.3380951,318.6403587,67.49733106,4.720784567,0.977306703,39.03352156,3092.102136,1435.240607,9774,0.605013928,189.6249237,187.6950073,162.898407
12560,B-20-1-01_masks.tif,36,23110,972.8528137,356.146857,83.79638283,4.250145949,0.97192617,63.3852115,625.454868,1461.882129,7601,0.328905236,176.672287,171.6174164,142.4404755
12561,B-20-1-01_masks.tif,37,21675,991.3380951,356.8259536,82.62376516,4.318684254,0.972822527,32.42984284,1601.674141,1593.280231,6830,0.315109573,179.7046814,176.2516785,138.6342621
12562,B-20-1-01_masks.tif,38,26313,1111.84062,464.5772946,73.54283845,6.317097686,0.987390975,-81.88743532,3871.490138,1480.170638,8812,0.334891498,189.4034271,184.1656799,141.0735321
12563,B-20-1-01_masks.tif,39,18430,1165.681241,421.7728563,59.34341317,7.107323859,0.990052286,67.40619489,2492.233424,1547.960228,7458,0.404666305,187.0847473,183.3944702,153.0702667
12564,B-20-1-01_masks.tif,40,25081,1208.267027,458.0632067,75.0121741,6.106518205,0.986500302,68.56847535,2343.637335,1547.001954,7237,0.288545114,193.3855133,185.7696533,160.3440704
12565,B-20-1-01_masks.tif,41,16925,835.8406204,339.6108871,68.22265823,4.977977932,0.979614876,79.91517591,4319.545761,1543.200709,8119,0.479704579,192.9959412,189.7003326,153.7897491
12566,B-20-1-01_masks.tif,42,24714,1394.249783,510.3680663,64.8419,7.870961004,0.991896405,56.48995431,5052.148782,1657.593753,10130,0.409889132,182.3826294,180.5973358,158.8564606
12567,B-20-1-01_masks.tif,43,22021,862.2253967,325.5245517,87.11990651,3.736511719,0.963521956,-21.89827489,4332.76972,1720.485991,12860,0.583988011,187.2964172,182.1812592,131.5440063
12568,B-20-1-01_masks.tif,44,19835,1130.450793,397.1860074,67.79202834,5.858889565,0.985326373,49.43508437,5047.946559,1734.395261,3516,0.177262415,185.5591583,180.4163818,136.214447
12569,B-20-1-01_masks.tif,45,21859,1213.764502,453.3097994,66.29365518,6.837906255,0.989248609,-38.81182313,276.7748296,1827.960931,7138,0.326547418,192.6570435,189.1746979,135.5253601
12570,B-20-1-01_masks.tif,46,12428,699.3969696,256.8683871,64.75593872,3.96671552,0.967701778,23.93203686,1820.067107,1768.800853,6553,0.527277116,188.5399017,184.8695221,155.1765594
12571,B-20-1-01_masks.tif,47,25869,1087.296465,414.1304094,86.22473561,4.802918866,0.978084843,17.78914764,4219.177974,1889.832464,10844,0.419188991,185.0940552,183.8324432,153.5415955
12572,B-20-1-01_masks.tif,48,23876,1099.480231,388.053977,81.63660789,4.753430931,0.977620902,39.04276942,108.381094,1975.423438,7527,0.315253811,174.8652802,166.2880249,125.1287384
12573,B-20-1-01_masks.tif,49,16848,829.5979797,348.0113791,71.64289187,4.857584194,0.978580686,-82.26916982,5280.993887,1968.017806,5652,0.335470085,181.4513397,175.3043213,138.5546722
12574,B-20-1-01_masks.tif,50,15984,926.509668,347.5530575,59.90484697,5.801751863,0.985033722,-54.54971821,5295.016391,2060.023649,4856,0.303803804,187.6808014,178.1853333,143.0529175
12575,B-20-1-01_masks.tif,51,21144,1072.568542,437.9612562,63.95384482,6.848083292,0.989280714,74.91188074,1486.263006,2056.026627,9576,0.452894438,192.1011963,189.1281281,143.8900452
12576,B-20-1-01_masks.tif,52,19174,1097.865007,405.8321013,62.1005393,6.535081754,0.98822305,-41.57147185,5311.696412,2144.366173,6011,0.313497444,199.282486,199.4421844,145.0048218
12577,B-20-1-01_masks.tif,53,23800,1166.793939,419.2730121,77.92591476,5.380405394,0.982576312,38.05435435,3757.866092,2159.105882,6785,0.285084034,181.4045715,178.7532806,158.3016968
12578,B-20-1-01_masks.tif,54,24188,1325.320851,468.6990536,67.42604903,6.951305323,0.989598359,40.66241285,4293.080453,2203.773813,10545,0.43595998,188.1560974,188.3504944,138.5188293
12579,B-20-1-01_masks.tif,55,37601,1457.279221,493.013334,112.8211828,4.369864965,0.973464043,31.64655167,1163.19917,2329.230898,12197,0.324379671,196.098877,192.9726105,161.4134674
12580,B-20-1-01_masks.tif,56,27511,1269.865007,468.3181413,78.62173028,5.956599271,0.985807264,55.94505248,4548.760387,2199.328814,7728,0.280905819,182.0888977,178.9910736,149.3440704
12581,B-20-1-01_masks.tif,57,25186,1050.610173,393.5277149,88.64234877,4.439500085,0.974300864,67.2151295,1813.090765,2224.719646,6001,0.238267291,183.509079,178.9799957,155.7103882
12582,B-20-1-01_masks.tif,58,15700,724.3675324,243.8648498,87.86481835,2.775455004,0.932835991,-46.05260354,3697.345796,2285.286242,0,0,,,
12583,B-20-1-01_masks.tif,59,25884,1259.480231,494.1992095,72.17725724,6.847021187,0.98927737,61.97175283,192.9696338,2353.130389,6837,0.264140009,177.4472656,174.4687653,148.8086853
12584,B-20-1-01_masks.tif,60,13215,744.8111832,273.8695057,63.28646014,4.327458118,0.97293415,-67.37299073,3402.033523,2305.343776,6755,0.511161559,195.7447815,190.7788239,146.1447754
12585,B-20-1-01_masks.tif,61,4799,479.5979797,177.1133858,37.03477842,4.782353057,0.977893817,28.33005311,5400.615337,2317.682642,0,0,,,
12586,B-20-1-01_masks.tif,62,16406,969.6396103,377.4648196,60.28333066,6.261512352,0.987164652,14.33487561,3611.293185,2455.224369,6283,0.382969645,207.075119,206.2204437,159.6608276
12587,B-20-1-01_masks.tif,63,32879,1374.551299,513.1575693,83.81879479,6.122225577,0.986569955,64.58490867,3291.98829,2402.307886,4492,0.13662216,192.5202637,188.3953705,154.0652313
12588,B-20-1-01_masks.tif,64,26451,1202.308658,430.4839373,80.40974861,5.353628693,0.982400018,29.23599573,1842.702204,2479.743337,12732,0.48134286,190.1958771,188.3807678,163.9646606
12589,B-20-1-01_masks.tif,65,26457,1264.793939,486.3152145,77.16700441,6.302113425,0.987330559,61.36713285,954.6343879,2425.575311,7872,0.297539404,188.2214203,183.4947968,143.5275726
12590,B-20-1-01_masks.tif,66,23912,1256.024387,485.7493795,65.5049733,7.415458019,0.990865556,-70.5200887,2278.214913,2405.197976,7646,0.319755771,191.1332703,187.8091888,138.9837799
12591,B-20-1-01_masks.tif,67,34323,1416.509668,541.6838774,85.47537002,6.337309534,0.987471785,72.42323269,4053.007517,2474.110742,7579,0.220814031,182.0407715,174.7248993,139.5860901
12592,B-20-1-01_masks.tif,68,17955,987.7817459,368.1447969,68.8815981,5.344603015,0.98233999,22.36686964,3699.607407,2567.187246,5453,0.303703704,177.1806335,172.9631348,140.5415344
12593,B-20-1-01_masks.tif,69,23804,951.1126984,401.4533769,80.30726988,4.998966812,0.979787459,-1.401833254,222.7556293,2579.74353,7651,0.321416569,179.8702087,175.2278137,143.4855499
12594,B-20-1-01_masks.tif,70,26200,1201.722871,443.9055279,76.32922888,5.815668971,0.985105807,29.96895479,636.9242748,2650.531756,9667,0.368969466,181.4237061,175.1888885,140.4572296
12595,B-20-1-01_masks.tif,71,27068,999.882251,346.1833436,112.7592899,3.070109291,0.945465828,10.17910748,1195.908711,2642.274198,10580,0.390867445,182.8675842,175.2776031,149.1281738
12596,B-20-1-01_masks.tif,72,18677,873.1126984,369.0710331,68.88415333,5.357851047,0.982427995,-81.78475023,987.4109332,2585.229266,7852,0.42041013,193.4559326,191.4593658,137.9205322
12597,B-20-1-01_masks.tif,73,17636,865.4386002,315.1689724,73.71572997,4.275464308,0.97226241,33.36363291,4326.413189,2660.271887,7883,0.446983443,184.9018097,182.6852722,149.1797485
12598,B-20-1-01_masks.tif,74,17677,873.4386002,302.0542928,80.46084598,3.754053157,0.963868435,56.5429546,2642.613283,2677.796572,2068,0.116988177,169.2867432,161.8462219,125.4071579
12599,B-20-1-01_masks.tif,75,18377,1045.882251,400.5833989,61.45398403,6.518428467,0.988162436,72.76337665,2674.979757,2767.705175,3300,0.179572291,207.0475769,205.3375702,152.4130249
12600,B-20-1-01_masks.tif,76,20412,1039.781746,404.3287575,67.31301133,6.00669543,0.986044681,68.87862042,183.3532236,2838.753233,8738,0.428081521,188.9876404,187.7261353,156.0361633
12601,B-20-1-01_masks.tif,77,36136,1558.291414,574.1964425,88.01875361,6.523569341,0.988181198,51.73147773,3335.414683,3008.804682,10133,0.280412885,181.0182648,174.5691376,144.8292694
12602,B-20-1-01_masks.tif,78,6800,500.0832611,175.3635798,52.64115613,3.331301832,0.953881648,-49.67157851,55.32205882,2908.292353,2533,0.3725,184.5602112,186.7394409,153.3845215
12603,B-20-1-01_masks.tif,79,10046,663.882251,235.9975923,57.35652912,4.114572411,0.970016613,-40.18148823,71.3196297,2958.078539,4548,0.4527175,194.9577789,196.7196503,161.163147
12604,B-20-1-01_masks.tif,80,18429,1087.03658,397.5210585,61.86607185,6.425509923,0.987815471,-42.33837452,891.532693,3048.669217,7054,0.382766292,204.0198517,202.7873535,155.1650085
12605,B-20-1-01_masks.tif,81,18902,928.1837662,376.5004815,65.27960531,5.767505483,0.98485409,80.95167173,1314.191408,2951.90583,7486,0.396042747,185.0730743,179.7420502,151.7680969
12606,B-20-1-01_masks.tif,82,26211,1165.053824,412.6167884,97.8270926,4.217817145,0.971487821,-86.1900921,3681.881882,2967.657358,8022,0.30605471,188.6159363,182.4971313,143.6140594
12607,B-20-1-01_masks.tif,83,16161,1116.024387,432.3305959,73.27088693,5.900441689,0.985533827,67.91440866,4898.758678,3035.595384,8104,0.501454118,190.4664307,187.5113525,149.3614197
12608,B-20-1-01_masks.tif,84,27839,1230.769553,539.4905298,67.45930126,7.997274204,0.992151373,-89.29211909,1317.814756,3021.009878,9593,0.344588527,201.5506134,199.45961,167.7310486
12609,B-20-1-01_masks.tif,85,14903,869.2964646,326.2469743,61.17934743,5.332632466,0.982259899,67.1122444,5139.201369,3048.184661,5782,0.387975575,182.8839569,180.3626709,137.4126587
12610,B-20-1-01_masks.tif,86,8116,595.4974747,221.1770551,49.60133735,4.459094593,0.974529171,-27.65289063,45.55914243,3090.680508,2014,0.248151799,181.238327,180.5595856,138.7711029
12611,B-20-1-01_masks.tif,87,12316,915.0538239,331.6451911,49.93166496,6.641981423,0.988601257,68.8270439,4877.718171,3066.968577,6508,0.528418318,189.8295898,182.3643188,153.2172699
12612,B-20-1-01_masks.tif,88,15285,829.3553391,330.2188856,66.35617595,4.976460456,0.979602313,-4.547494392,908.0804056,3193.466667,6576,0.430225711,188.5413666,183.0036469,140.7916718
12613,B-20-1-01_masks.tif,89,16605,839.6396103,321.0815053,67.35909608,4.766713391,0.977746864,23.11074058,1281.668594,3196.544113,6900,0.415537489,186.2156525,183.0382538,160.3144989
12614,B-20-1-01_masks.tif,90,30244,1259.865007,461.9089595,85.20611536,5.421077555,0.982839051,56.35174624,1926.57866,3197.532767,0,0,,,
12615,B-20-1-01_masks.tif,91,13070,934.7523087,324.4132773,53.25996498,6.091128249,0.986431529,-33.32103399,4497.049656,3223.604055,7309,0.559219587,189.497467,189.4750366,139.5327606
