sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
32751,R-20-1-10_masks.tif,1,14192,830.509668,300.475048,64.36940353,4.667979374,0.976784242,45.86300332,1731.025789,95.25380496,8411,0.592657835,194.9070282,193.0561218,145.4828186
32752,R-20-1-10_masks.tif,2,10294,739.1959595,265.9718159,53.1819973,5.0011626,0.979805386,41.92238485,1787.829707,84.72673402,7712,0.749174276,193.4861298,191.5474548,156.6950226
32753,R-20-1-10_masks.tif,3,5721,501.7989899,217.1893797,36.92039762,5.882639236,0.98544549,83.57119304,3203.14508,20.70354833,0,0,,,
32754,R-20-1-10_masks.tif,4,13768,789.1543289,298.136191,66.38962072,4.490704838,0.974891092,-69.95206322,4282.882408,49.1162115,1845,0.134006392,217.2558289,211.7143707,144.7582703
32755,R-20-1-10_masks.tif,5,8480,639.7401154,237.8487633,51.50405467,4.618059002,0.976273482,-53.16538896,4438.094811,61.08396226,1708,0.201415094,213.4069061,212.282196,148.9912109
32756,R-20-1-10_masks.tif,6,7489,547.8406204,199.204085,50.68617906,3.930146023,0.967087648,-61.33404749,4536.1139,45.50941381,0,0,,,
32757,R-20-1-10_masks.tif,7,21572,1124.811183,464.3018421,62.10805743,7.475710259,0.99101287,-75.86437867,1424.489709,77.48451697,6631,0.307389208,194.8366699,191.3061371,134.24823
32758,R-20-1-10_masks.tif,8,12572,782.6690476,308.4063544,56.69438664,5.439804056,0.982958023,-74.41020913,2340.852529,60.69615017,5077,0.403833917,196.2481842,195.6385651,154.5991669
32759,R-20-1-10_masks.tif,9,25632,1428.208153,367.4001277,108.1703681,3.396495122,0.955675775,-57.30873414,1864.262718,231.1879682,5553,0.216643258,197.4145508,193.4738007,131.0208893
32760,R-20-1-10_masks.tif,10,21582,1217.865007,433.2979481,69.13149515,6.267735815,0.987190294,-48.21872627,2017.303169,218.0848856,10736,0.49745158,204.4509125,196.7496338,155.3603821
32761,R-20-1-10_masks.tif,11,17956,1043.63961,403.4400059,61.44340381,6.566042583,0.988334505,75.30657341,2364.134273,145.212965,5869,0.326854533,194.9764862,197.2141724,150.9163361
32762,R-20-1-10_masks.tif,12,16714,986.6518036,372.2911924,66.34730075,5.611248508,0.983991851,41.22673838,3824.774201,241.7874237,6119,0.366100275,191.3459778,190.04216,140.8916473
32763,R-20-1-10_masks.tif,13,14879,868.9949494,316.9249814,61.91771526,5.118486367,0.980729556,45.1353338,3868.264467,216.8300961,8164,0.548692788,197.5600128,195.0791321,149.5039215
32764,R-20-1-10_masks.tif,14,13487,862.2253967,309.8589522,82.19967402,3.769588577,0.964171159,-9.965699232,1407.123452,250.7384148,5940,0.440424112,192.9082489,188.7205353,143.7624512
32765,R-20-1-10_masks.tif,15,21627,1074.669048,448.6631017,66.23719552,6.773582398,0.989042307,-11.89645268,3075.89809,353.4262727,6804,0.314606742,200.1228638,192.2949677,125.4957352
32766,R-20-1-10_masks.tif,16,17778,1034.124892,401.3286542,58.63260119,6.844803847,0.989270384,21.28679433,120.7714591,341.5650804,6603,0.371414107,176.9653168,172.3807373,159.5111389
32767,R-20-1-10_masks.tif,17,14197,1065.965512,375.6237759,49.78618494,7.544739094,0.991177298,50.98548778,1251.232373,260.9654152,6231,0.438895541,185.5998993,182.1160278,143.5933228
32768,R-20-1-10_masks.tif,18,19629,1224.308658,499.9769766,59.93148883,8.34247549,0.992789778,-60.11529321,2100.048958,278.7581639,4731,0.241020938,207.4548645,205.5732422,147.97612
32769,R-20-1-10_masks.tif,19,14304,1021.823376,352.8013936,60.82887151,5.799900358,0.985024092,50.29240482,1227.958963,297.1600252,6714,0.469379195,198.1383667,194.5673218,150.722229
32770,R-20-1-10_masks.tif,20,11843,792.7106781,292.2515105,53.11807407,5.501922192,0.983343909,-61.71281883,2090.402854,239.2329646,6039,0.509921473,198.4388123,190.6590424,138.6456299
32771,R-20-1-10_masks.tif,21,16526,1019.23759,381.7484213,62.39113903,6.118632024,0.986554067,-36.07862066,4075.095062,310.6174513,6851,0.414558877,209.0097809,204.8579712,157.6648712
32772,R-20-1-10_masks.tif,22,21954,1096.367532,405.0380284,95.57379345,4.2379612,0.971762157,8.173212165,3670.627631,398.0030974,8466,0.385624488,197.4322052,193.7145081,145.9476776
32773,R-20-1-10_masks.tif,23,16829,1031.823376,382.0177182,59.93667604,6.373688758,0.987615286,-33.99423042,3991.436092,348.7084794,6490,0.385643829,207.7089386,202.2257385,146.6172638
32774,R-20-1-10_masks.tif,24,11226,834.5685425,311.9440786,72.00945633,4.331987693,0.972991507,-5.723725998,4521.292713,345.2316943,4585,0.408426866,203.5631409,201.4835358,149.811554
32775,R-20-1-10_masks.tif,25,21426,1172.610173,461.0423935,87.05979387,5.295698198,0.982009308,-19.24788975,1532.209745,404.9677028,8543,0.39872118,193.1478424,186.7805176,140.0024567
32776,R-20-1-10_masks.tif,26,23902,1217.497475,511.8616684,74.55210998,6.865824033,0.989336336,2.815216732,2836.684754,448.0419212,10025,0.419420969,197.1256866,195.2266388,150.7775574
32777,R-20-1-10_masks.tif,27,18939,990.1248917,364.7119154,87.54623356,4.165934964,0.970762466,13.98994032,3775.096943,374.7211046,6961,0.367548445,198.5697479,198.4798126,142.8843536
32778,R-20-1-10_masks.tif,28,17234,967.2964646,363.0823753,71.67529288,5.065655971,0.980321458,70.66240513,1231.89364,376.6863758,7247,0.420505977,190.364151,186.6706238,155.0463715
32779,R-20-1-10_masks.tif,29,17137,1176.166522,468.2366621,59.06934228,7.926898185,0.992010828,-64.47779145,4778.369493,419.9577522,9523,0.555698197,204.3332977,200.2083435,149.005249
32780,R-20-1-10_masks.tif,30,18295,1020.367532,386.4676067,63.18093067,6.116839411,0.986546131,68.95911326,1765.57595,391.8205521,10555,0.576933588,187.180954,190.4639435,159.5046844
32781,R-20-1-10_masks.tif,31,15189,1006.852814,365.3038585,55.91522455,6.533173414,0.988216127,-64.53700924,4762.418263,382.021002,8320,0.54776483,201.8383484,196.2850952,143.7114258
32782,R-20-1-10_masks.tif,32,13010,856.0243866,317.3942889,56.7934531,5.588571774,0.983860608,-37.91362885,2937.550576,505.6526518,4953,0.380707148,208.9713287,203.029068,149.21138
32783,R-20-1-10_masks.tif,33,17112,869.254834,364.3059152,64.04462358,5.688313786,0.984426078,13.29894459,3558.732761,568.0236092,7918,0.462716223,195.4811859,193.0131378,156.2206421
32784,R-20-1-10_masks.tif,34,22885,1281.23759,472.9140302,89.8057269,5.2659674,0.981803702,-64.69832943,3832.445619,566.9528075,6960,0.304129342,202.6987,197.6534424,141.7228394
32785,R-20-1-10_masks.tif,35,13286,905.3380951,331.2020983,51.95852304,6.374355522,0.987617893,-56.6208466,4760.696297,514.7483065,5149,0.387550805,210.4760132,207.1248779,139.678772
32786,R-20-1-10_masks.tif,36,8705,613.1543289,217.9429429,52.96398301,4.114927361,0.970021865,-32.76838586,2964.215853,546.1492246,5150,0.591614015,203.6347504,194.5438843,155.4413605
32787,R-20-1-10_masks.tif,37,18540,940.5269119,410.3073508,64.40870526,6.370371041,0.987602302,85.12324097,1053.864725,475.8668824,11009,0.593797195,195.7645569,192.0509644,150.0845642
32788,R-20-1-10_masks.tif,38,13864,783.9411255,322.9202346,62.38214639,5.176484832,0.98116308,0.554952247,1784.889498,603.5621033,5915,0.426644547,188.5621338,182.8297577,151.9090424
32789,R-20-1-10_masks.tif,39,18633,1210.752309,414.4644517,82.17540511,5.043655717,0.980147667,19.68568396,1289.477486,637.8339505,5966,0.320184619,180.55867,179.4656372,150.3067322
32790,R-20-1-10_masks.tif,40,16600,909.1543289,351.4267851,72.69134155,4.834506801,0.978373443,81.13171995,200.645241,538.7154819,8225,0.495481928,188.3852844,187.5023651,147.639389
32791,R-20-1-10_masks.tif,41,12537,680.5269119,273.5816301,60.71004539,4.506365105,0.97506753,9.947348183,3517.805775,617.6488793,6939,0.553481694,195.8276367,192.0197449,154.4736938
32792,R-20-1-10_masks.tif,42,17427,894.5269119,389.271303,59.08456526,6.588375514,0.98841392,82.83301347,1048.783038,524.5054226,8861,0.508463878,197.5122375,195.2385712,143.0471802
32793,R-20-1-10_masks.tif,43,14308,914.7523087,347.1145286,57.94119807,5.990806889,0.985970032,-44.11709141,3040.158093,613.1052558,5792,0.404808499,204.8741302,198.6400146,148.5265808
32794,R-20-1-10_masks.tif,44,11906,866.0243866,289.8943927,57.50454594,5.041243052,0.980128468,55.30587,5314.337645,604.0438434,5715,0.480010079,190.5387573,192.2199402,162.9424286
32795,R-20-1-10_masks.tif,45,18584,1115.480231,402.5537643,72.96378679,5.517172038,0.983436633,35.03989123,876.7860525,692.5831898,7007,0.37704477,188.4780884,186.126297,145.5650024
32796,R-20-1-10_masks.tif,46,14068,962.8944443,345.1929269,52.8267676,6.534432119,0.988220694,47.2051417,5304.966235,662.5764856,8569,0.60911288,199.3131104,201.4352875,168.2393494
32797,R-20-1-10_masks.tif,47,13666,986.6518036,362.8656751,50.36321304,7.204974688,0.990321415,35.17980777,839.011342,715.4537538,7437,0.544197278,193.6518707,190.4858093,150.183136
32798,R-20-1-10_masks.tif,48,12328,902.9949494,337.0375922,48.300945,6.977867455,0.989677811,-46.10751526,2918.837768,668.1795912,7238,0.587118754,208.5327454,204.6065216,169.2200928
32799,R-20-1-10_masks.tif,49,20522,1067.497475,454.0334561,66.28510576,6.84970554,0.989285818,87.43331493,1560.098382,643.2604035,7673,0.373891434,196.2646942,189.6254425,158.6207428
32800,R-20-1-10_masks.tif,50,11878,799.9411255,318.2209294,54.83698265,5.803034996,0.98504039,85.91397287,1570.398805,687.9264186,5220,0.439467924,192.0791168,194.5120697,151.9354401
32801,R-20-1-10_masks.tif,51,16819,1136.852814,423.5882143,66.18555367,6.400010136,0.987717578,21.84811962,743.7787621,875.1157619,7245,0.430762828,188.8687439,183.3196716,142.0941315
32802,R-20-1-10_masks.tif,52,17611,1062.610173,387.9263163,63.38123353,6.120523295,0.986562432,21.81167684,701.2331497,890.7250014,6703,0.380614389,198.7460785,192.0611725,154.3258209
32803,R-20-1-10_masks.tif,53,26536,1363.296465,546.0180078,90.89776043,6.006946764,0.986045857,-89.26223396,3757.702291,741.6494573,9128,0.343985529,199.1586304,198.1966553,153.4311981
32804,R-20-1-10_masks.tif,54,15061,840.1837662,335.7330276,58.38710692,5.750122677,0.984761669,82.09197315,5213.740123,752.0686541,7310,0.485359538,192.4001312,191.136795,151.8389893
