sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
48079,R-225-1-10_masks.tif,1,10275,699.0538239,260.4779319,52.40411588,4.970562474,0.979553371,58.97047324,1513.661606,63.76107056,212,0.020632603,213.8679199,205.9858551,211.1981201
48080,R-225-1-10_masks.tif,2,8564,625.3969696,222.9487183,55.93138771,3.986110973,0.968020504,53.1647695,1574.995213,52.7009575,0,0,,,
48081,R-225-1-10_masks.tif,3,15514,1042.610173,393.106277,69.45718801,5.659691793,0.984266898,65.86414152,1829.699433,65.97499033,8100,0.522109063,196.1971588,196.6688843,182.1208649
48082,R-225-1-10_masks.tif,4,13124,819.0538239,307.1876161,63.71617681,4.8211872,0.978252452,60.89522516,1460.881591,83.88380067,7951,0.605836635,202.8244171,203.0904236,177.8942261
48083,R-225-1-10_masks.tif,5,12223,738.6690476,296.0601005,61.54987804,4.810084275,0.978150816,72.30123109,3615.634951,47.02806185,7345,0.600916305,202.4371643,203.0940704,186.3218536
48084,R-225-1-10_masks.tif,6,8120,771.9827561,280.6458029,38.1757011,7.351424985,0.990704986,65.60403925,1793.344089,86.00628079,3534,0.435221675,203.848053,205.9940643,173.4552917
48085,R-225-1-10_masks.tif,7,15277,778.7695526,318.2011763,67.51519169,4.713030776,0.977231102,9.211621992,1388.021405,208.0783531,9342,0.611507495,187.4832001,184.4497986,159.1900024
48086,R-225-1-10_masks.tif,8,28649,1265.39697,507.8291033,91.66065484,5.540317208,0.983575887,88.98829995,856.7905686,93.81308248,14461,0.504764564,194.4943695,195.825119,171.4156036
48087,R-225-1-10_masks.tif,9,21866,1114.308658,379.3952225,80.47675429,4.714345476,0.977243947,41.17739425,3700.195646,225.0485228,11909,0.544635507,194.8858032,194.1452637,172.2116089
48088,R-225-1-10_masks.tif,10,18299,968.9949494,353.5244506,71.71404706,4.929640218,0.979208878,-49.97243451,1579.491174,233.7427182,7936,0.433684901,204.1906433,205.0972748,173.8064575
48089,R-225-1-10_masks.tif,11,17600,979.5391052,369.313177,86.90459343,4.249639316,0.971919379,67.29736233,3914.846307,182.6509659,7907,0.449261364,203.5291443,201.1025696,184.3125153
48090,R-225-1-10_masks.tif,12,20188,1048.024387,389.7008919,70.59673742,5.520097756,0.983454334,-65.28143442,579.6577175,207.6761938,5479,0.271398851,198.5063019,195.5672607,159.812561
48091,R-225-1-10_masks.tif,13,20875,916.6690476,356.7624215,79.52858951,4.485964402,0.974837312,-1.825579997,778.9511856,308.6583952,12700,0.608383234,204.3074799,200.3052826,181.6052704
48092,R-225-1-10_masks.tif,14,22297,1202.568542,481.6081591,70.27236443,6.853450329,0.989297587,3.156748104,301.862717,426.2630399,13425,0.602098937,195.8709869,193.1409302,176.6956482
48093,R-225-1-10_masks.tif,15,15797,1059.4386,389.401862,64.58537793,6.02925731,0.986149661,-68.141063,575.0144331,264.2821422,5047,0.319491043,205.3447571,201.1089783,166.991684
48094,R-225-1-10_masks.tif,16,23197,1108.367532,424.8824244,74.3900818,5.711546675,0.984553513,-17.60716722,851.9658577,364.8943829,10592,0.456610769,199.3466797,195.1617279,174.0014191
48095,R-225-1-10_masks.tif,17,17976,1075.296465,407.023174,63.26026545,6.434104744,0.987848202,-17.83315313,905.8329996,371.4104361,8513,0.473575879,200.4624634,197.6787262,174.6336212
48096,R-225-1-10_masks.tif,18,16750,902.7106781,338.0558178,76.09105245,4.442780155,0.974339296,66.54071745,3886.143522,261.6603582,7576,0.452298507,201.4235687,200.2104034,176.888855
48097,R-225-1-10_masks.tif,19,9458,681.7401154,255.0842312,47.82438959,5.333768678,0.982267524,66.15460952,3910.885599,223.8093677,6870,0.726369211,211.1045074,205.8270721,187.4013062
48098,R-225-1-10_masks.tif,20,21323,1135.63961,452.463036,89.24866454,5.069689707,0.980353074,-5.704998935,4295.015476,479.0427238,14954,0.701308446,208.9608765,207.2898865,190.2618103
48099,R-225-1-10_masks.tif,21,13812,803.4558441,340.9049491,53.74205061,6.343355812,0.987495808,-2.861417731,4256.095352,434.1577614,9746,0.705618303,210.8015594,208.0293427,189.4057007
48100,R-225-1-10_masks.tif,22,24563,1149.279221,422.0923289,78.66592437,5.365631083,0.982479371,49.34866295,1306.448724,400.5215161,15223,0.619753287,194.7126007,192.1029968,184.9635468
48101,R-225-1-10_masks.tif,23,22747,1026.911688,437.0037866,68.2706947,6.401044966,0.987721574,-79.22038718,546.6398206,338.5457863,2855,0.125511056,214.3695221,200.3502655,199.2350311
48102,R-225-1-10_masks.tif,24,26298,1321.480231,494.722698,71.91729356,6.879050553,0.989377523,67.05443266,1477.696441,391.4161913,15033,0.571640429,193.0455017,193.9992065,176.2785797
48103,R-225-1-10_masks.tif,25,13923,952.4091629,327.767668,58.91827437,5.563090086,0.983711189,48.80043319,1256.381814,428.8598003,10940,0.785750198,203.2547607,203.4953308,184.9820862
48104,R-225-1-10_masks.tif,26,14368,865.4974747,331.2506366,62.98670209,5.259056684,0.981755404,-78.20586661,558.2411609,389.715618,6076,0.422884187,203.2542725,203.0054321,178.0304413
48105,R-225-1-10_masks.tif,27,21794,1103.338095,344.9937635,101.172988,3.409939453,0.956032622,-47.25818854,992.1671561,502.1092044,0,0,,,
48106,R-225-1-10_masks.tif,28,23636,1292.024387,506.3344157,64.62818269,7.834576102,0.991820651,17.21660062,2707.091809,601.9747419,11087,0.469072601,207.4762268,204.300354,181.8630829
48107,R-225-1-10_masks.tif,29,15076,913.9238816,320.4846991,70.6654437,4.535239324,0.975387985,-49.60077993,957.218692,454.3636243,5601,0.371517644,200.3188782,200.3226166,174.3501129
48108,R-225-1-10_masks.tif,30,16812,1046.793939,380.6840457,57.07688596,6.669670906,0.988696245,-44.42930723,2504.77867,517.4177968,8397,0.499464668,208.8231506,205.3563232,186.2341309
48109,R-225-1-10_masks.tif,31,18682,1121.296465,431.7143631,63.27530454,6.822793921,0.989200668,17.19950389,2754.00926,588.5709239,11677,0.625040146,206.3130035,204.7806854,184.5505676
48110,R-225-1-10_masks.tif,32,18825,1098.225397,426.8384896,64.57149944,6.610323336,0.988491177,-12.68036513,4187.833094,623.1095352,5651,0.300185923,208.6598816,205.5613098,174.4358521
48111,R-225-1-10_masks.tif,33,19158,1157.722871,429.5642246,76.25346738,5.633373004,0.984118358,-48.29672871,2514.079236,572.0217142,5919,0.308957094,205.3755646,202.112854,166.6795044
48112,R-225-1-10_masks.tif,34,22206,1096.994949,405.737587,70.7581379,5.734147322,0.984675981,-27.40041093,4086.478835,578.9184455,11369,0.511978744,207.780899,205.263443,183.9832916
48113,R-225-1-10_masks.tif,35,25372,1139.539105,428.8806708,99.19913075,4.323431743,0.972883012,-86.29356263,575.8431736,474.4960586,11541,0.454871512,199.4491882,199.5051575,174.5682373
48114,R-225-1-10_masks.tif,36,17387,946.1248917,345.2997502,79.81224064,4.326400905,0.972920737,-20.55672491,5335.093863,578.6525565,7028,0.404210042,201.6982117,199.9826355,176.4225922
48115,R-225-1-10_masks.tif,37,17480,952.0243866,356.7986904,68.331905,5.221553394,0.981489903,29.32913391,1541.186041,583.215389,10463,0.598569794,190.2262268,188.7754974,169.7200623
48116,R-225-1-10_masks.tif,38,14620,935.9238816,334.1166428,62.48464324,5.34718013,0.982357161,35.08973316,4788.695622,573.0330369,6397,0.4375513,199.8721313,198.4550629,178.9448242
48117,R-225-1-10_masks.tif,39,12734,738.0832611,270.3156702,61.93139741,4.364759743,0.973401083,-19.65743632,5386.31836,584.2820795,6504,0.510758599,205.4651031,203.0327454,180.4014435
48118,R-225-1-10_masks.tif,40,19828,1042.124892,397.4090583,65.33139158,6.0829725,0.98639487,72.98561937,1311.992334,537.1729373,8842,0.445935041,202.9081726,197.8960571,175.97229
48119,R-225-1-10_masks.tif,41,13732,1010.409163,360.8842185,62.10135842,5.811212955,0.985082783,35.55552491,4763.213443,611.4009613,6867,0.500072823,212.4483795,211.0364075,189.6038971
48120,R-225-1-10_masks.tif,42,22102,1280.651804,466.7149259,75.84184821,6.153791567,0.986708306,68.69690095,1313.866211,596.6449643,7301,0.330332097,203.3673401,199.7635956,167.6401825
48121,R-225-1-10_masks.tif,43,23656,947.254834,378.6281292,88.35491794,4.285309047,0.972391515,-6.296699604,769.5572793,686.6766994,13534,0.57211701,203.5088654,199.6304932,178.7004547
48122,R-225-1-10_masks.tif,44,11818,691.1543289,255.1070298,60.92237153,4.187411346,0.97106606,21.91830477,4711.062193,639.0798782,5863,0.496107632,205.354599,203.2452698,176.388031
48123,R-225-1-10_masks.tif,45,23968,1239.923882,454.4364637,103.3946869,4.395162626,0.973772738,14.03355362,361.3507593,772.0156459,10365,0.432451602,202.3640137,197.8356018,179.2683105
48124,R-225-1-10_masks.tif,46,23600,1186.509668,453.8770151,67.80520524,6.693837347,0.988778179,22.94653475,458.4736017,753.0712288,0,0,,,
48125,R-225-1-10_masks.tif,47,18933,1054.267027,387.5331828,75.33424393,5.144183609,0.98092347,25.46285628,505.6143242,718.1868167,0,0,,,
48126,R-225-1-10_masks.tif,48,20952,1161.740115,426.419049,74.92393104,5.691359797,0.984442876,82.19891129,1117.141943,606.432226,2483,0.118508973,224.0241699,206.5481262,214.7112427
48127,R-225-1-10_masks.tif,49,11126,657.3553391,250.8633549,63.38333828,3.957875392,0.967554916,-10.63590022,4128.457757,664.3629337,3653,0.328330038,212.1949158,210.1697235,174.2425385
48128,R-225-1-10_masks.tif,50,17301,947.5979797,380.5988199,62.32171205,6.107001997,0.986502455,83.3103666,3060.401248,607.5622796,6336,0.366221606,198.9127197,196.6338348,170.8952026
48129,R-225-1-10_masks.tif,51,22758,1291.521861,448.0329803,79.2074793,5.656447905,0.984248703,48.14019784,974.4973636,756.3618947,9340,0.410405132,198.0293427,193.0153046,170.5289154
48130,R-225-1-10_masks.tif,52,19129,1106.669048,463.7132518,66.5380453,6.969144491,0.98965182,83.50443623,3046.255946,651.6254901,5110,0.267133671,203.6375732,203.6986237,172.1712341
48131,R-225-1-10_masks.tif,53,25583,1258.325902,524.6990098,68.83016572,7.623096709,0.991358529,81.66852799,1129.978697,661.779502,10910,0.426455068,197.8782806,197.3692932,169.4096222
48132,R-225-1-10_masks.tif,54,23191,1091.63961,413.8812922,90.81611217,4.557355323,0.975629257,86.43293755,5087.7167,659.7782761,8082,0.348497262,202.4140015,201.5052032,168.7921295
