image,label,area,perimeter,aspect_ratio,max_diameter,circularity
54884_mask.png,1,799.0,120.66904755831214,2.07097764791715,48.16637831516918,0.6895485882022117
54884_mask.png,2,2469.0,183.095454429505,1.081089276000616,58.25804665451803,0.9254987337064909
54884_mask.png,3,2611.0,187.92388155425118,1.0662157623471502,59.77457653551382,0.9290793073331249
54884_mask.png,4,1269.0,130.46803743153546,1.1133714584134173,42.15447781671598,0.93683525773747
54884_mask.png,5,2093.0,168.85281374238573,1.0580353508685267,53.23532661682466,0.9224917443902417
54884_mask.png,6,2771.0,194.75230867899737,1.0462468205071105,60.440052945046304,0.9180813399432554
54884_mask.png,7,964.0,115.7401153701776,1.0954695670946741,36.359317925395686,0.9043136287317832
54884_mask.png,8,2531.0,184.7523086789974,1.0156949064632743,57.28001396647874,0.931799045043323
54884_mask.png,9,3178.0,208.65180361560903,1.1498068620673454,68.35202996254024,0.9173170601963668
54884_mask.png,10,2826.0,196.8528137423857,1.0671513899779523,62.80127387243033,0.9164288820488642
54884_mask.png,11,3926.0,231.7228714274745,1.0802754294286927,73.24616030891995,0.9188028979670609
54884_mask.png,12,2854.0,198.99494936611666,1.074998418919413,62.80127387243033,0.9056903180662305
54884_mask.png,13,537.0,85.25483399593904,1.3631334703777696,30.0,0.9284234975615744
54884_mask.png,14,1003.0,118.22539674441617,1.116459856212184,38.62641583165593,0.9017564073146612
54884_mask.png,15,2630.0,190.16652224137044,1.1881846907015972,63.06346010171025,0.9138974890737052
54884_mask.png,16,3409.0,218.65180361560903,1.164793238194799,71.34423592694787,0.8960468904506421
54884_mask.png,17,3518.0,220.06601717798213,1.137809541690822,71.69379331573968,0.9128506562025133
54884_mask.png,18,2763.0,194.50966799187808,1.1889763215194102,64.28841264178172,0.9177161274393256
54884_mask.png,19,3301.0,214.55129855222071,1.1066460080178286,69.28924880528002,0.901141713635839
54884_mask.png,20,1673.0,153.4386001800126,1.117499146447772,49.36598018878993,0.8929693435714943
54884_mask.png,21,1534.0,144.36753236814712,1.1047793657451164,46.14108798023731,0.9249029339314863
54884_mask.png,22,2208.0,173.3380951166243,1.116271505496123,55.71355310873648,0.9234659650307332
54884_mask.png,23,1512.0,143.29646455628165,1.0457189641108922,45.0,0.9253173473394273
54884_mask.png,24,3492.0,219.1370849898476,1.0881649483116915,69.92138442565336,0.9138024929359738
54884_mask.png,25,2648.0,189.6812408671319,1.0248115412091672,58.60034129593445,0.924866567486892
54884_mask.png,26,4144.0,241.86500705120545,1.1143354100785146,77.17512552629896,0.8901916824389531
54884_mask.png,27,2339.0,179.68124086713186,1.1940057819328045,59.21148537234985,0.9104049482775948
54884_mask.png,28,2925.0,198.40916292848976,1.007512571799523,61.39218191268331,0.9337105903918281
54884_mask.png,29,3143.0,209.48023074035518,1.125733848244814,67.08203932499369,0.9000531534285575
54884_mask.png,30,2947.0,199.92388155425115,1.0946521304934012,63.60031446463138,0.9265324829296342
54884_mask.png,31,2487.0,185.68124086713192,1.0724345003765419,58.309518948453004,0.9064619731409488
54884_mask.png,32,3435.0,216.89444430272832,1.0233601931629182,67.23094525588644,0.9175711492502899
54884_mask.png,33,1976.0,164.36753236814715,1.0888274350206257,53.009433122794285,0.9191041644653127
54884_mask.png,34,4018.0,235.3797256769669,1.1352653886138988,75.8023746329889,0.9113426423846345
54884_mask.png,35,1997.0,163.4386001800126,1.0301835457275084,51.19570294468082,0.9394607945761103
54884_mask.png,36,1658.0,150.95331880577405,1.115248206178816,48.41487374764082,0.9143428198671375
54884_mask.png,37,2735.0,193.68124086713192,1.1112510978707464,62.80127387243033,0.9162037752610447
