sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
11824,R-160-1-10_masks.tif,1,13184,759.7401154,287.6223995,63.04109233,4.562459007,0.975684429,66.95709227,327.0423999,50.15708434,0,0,,,
11825,R-160-1-10_masks.tif,2,7816,507.4558441,189.1599055,60.30247458,3.136851462,0.947825037,11.73019386,460.6890993,68.8111566,3487,0.446136131,191.9655914,192.3705139,172.9948425
11826,R-160-1-10_masks.tif,3,12713,726.3259018,261.2060968,68.48754925,3.81392092,0.965014271,-21.00249648,525.0383072,95.38606151,5732,0.450877055,191.9024811,186.44104,149.2145844
11827,R-160-1-10_masks.tif,4,11399,664.4680374,235.8192307,63.67173538,3.703672112,0.962859676,-51.93402915,1544.318274,65.83568734,3273,0.28713045,209.9832001,211.090744,161.7002716
11828,R-160-1-10_masks.tif,5,14666,756.2253967,279.064132,68.10786012,4.097385111,0.969760613,-27.50492185,1616.890427,112.1310514,7137,0.486635756,199.1088715,195.6016541,155.8733368
11829,R-160-1-10_masks.tif,6,15305,797.5979797,317.6828576,62.60376769,5.074500614,0.980390681,77.32954717,1915.555701,45.06729827,7750,0.506370467,194.1071014,198.0018005,162.5052948
11830,R-160-1-10_masks.tif,7,21416,1140.693434,423.8705887,66.30578136,6.39266411,0.987689158,44.77762509,2792.024935,132.4929959,12426,0.580220396,196.2486725,197.3225555,165.6879883
11831,R-160-1-10_masks.tif,8,7951,590.4264069,213.6550029,58.91467913,3.6265156,0.961230312,25.13662683,2826.934851,67.83687586,122,0.015343982,223.8934479,218.4180298,228.942627
11832,R-160-1-10_masks.tif,9,10608,593.1126984,235.8817289,60.13391462,3.92260724,0.966958856,15.16125432,2887.884898,98.78478507,6510,0.613687783,201.9511566,204.0066071,170.0639038
11833,R-160-1-10_masks.tif,10,13569,655.3553391,255.6166226,69.41290192,3.682552025,0.962424104,14.83078423,2948.390449,106.4710001,9434,0.695261257,196.467453,197.0332794,162.4409637
11834,R-160-1-10_masks.tif,11,14514,778.9116882,289.9505064,68.25052005,4.248326697,0.971901774,-71.31717788,3130.151716,46.58322998,3910,0.269395067,212.0524292,213.6910553,155.556015
11835,R-160-1-10_masks.tif,12,18159,1002.994949,371.7942596,67.58941782,5.500776181,0.983336909,-35.97048882,3864.8126,122.1817281,9548,0.525799879,208.1832886,204.7540894,166.9160004
11836,R-160-1-10_masks.tif,13,20568,1111.296465,415.1231884,66.30735672,6.260590211,0.987160846,15.67382369,4538.938886,198.2689615,13652,0.663749514,201.2863312,202.6648102,173.9209595
11837,R-160-1-10_masks.tif,14,15407,770.2842712,305.5022241,67.97851748,4.49409954,0.974929498,2.136665306,4592.507756,133.3613293,10723,0.695982346,206.3584747,206.2388306,178.35466
11838,R-160-1-10_masks.tif,15,10178,670.3259018,245.1458655,55.85067758,4.38930871,0.973701789,23.8611791,4888.724504,99.56818628,7015,0.689231676,206.8521729,211.0144043,178.4766998
11839,R-160-1-10_masks.tif,16,8653,602.1837662,237.7043722,49.59325422,4.793078735,0.977993754,18.01748155,4933.503294,93.93308679,7555,0.873107593,200.7524872,203.6397095,187.6303101
11840,R-160-1-10_masks.tif,17,19847,940.4680374,361.9174275,74.99693825,4.825762704,0.978294129,-20.5409618,5084.199224,146.9376228,10337,0.520834383,203.5749207,202.9262848,165.0542755
11841,R-160-1-10_masks.tif,18,26974,1221.053824,483.9083074,74.03827176,6.535921164,0.988226092,13.73518983,4045.965485,244.7086824,14050,0.520871951,201.5240631,201.8591461,176.432663
11842,R-160-1-10_masks.tif,19,21882,1241.923882,458.3482893,78.27206808,5.855834661,0.985310945,22.204652,4696.98172,232.4682844,11791,0.538844713,199.1657257,200.7196198,164.4448242
11843,R-160-1-10_masks.tif,20,5755,462.8700577,173.5529855,48.77807015,3.558012544,0.959691433,-8.218454612,4702.164726,71.52893136,66,0.011468288,211.1060638,201.4545441,213.9090881
11844,R-160-1-10_masks.tif,21,22589,1100.769553,459.0306697,65.39370539,7.01949319,0.989800498,1.778301907,3968.746868,260.6815264,13392,0.592854929,200.4455719,200.6412811,173.1116333
11845,R-160-1-10_masks.tif,22,16883,837.2964646,314.6531733,76.09417742,4.135049276,0.970317366,27.47386233,4822.462181,163.746609,6359,0.376651069,197.7010498,199.872467,162.9353638
11846,R-160-1-10_masks.tif,23,22280,1066.183766,459.0899181,64.11952159,7.159908663,0.990198589,82.47876892,2263.434246,93.4779623,7746,0.347666068,200.0207825,197.6303864,163.9460297
11847,R-160-1-10_masks.tif,24,17204,1016.267027,366.5305299,61.28664349,5.98059396,0.985921732,-63.78496188,635.2687166,152.0192978,12964,0.753545687,200.478714,200.0215149,171.6909943
11848,R-160-1-10_masks.tif,25,20212,961.1959595,342.3919434,77.75060069,4.403720877,0.973875946,23.01775704,4772.731941,245.5052939,11358,0.5619434,194.3943481,193.6456299,164.7845612
11849,R-160-1-10_masks.tif,26,21107,1257.823376,488.3132962,63.88235226,7.643946708,0.99140581,22.93996791,4530.023784,323.6835647,9098,0.431041834,205.5607758,207.173996,174.8158875
11850,R-160-1-10_masks.tif,27,11153,671.1543289,244.9212907,68.12811223,3.595010675,0.960533801,56.31620991,75.78499059,181.01327,6576,0.589617143,177.4364319,182.08638,162.0935211
11851,R-160-1-10_masks.tif,28,22224,1295.923882,501.2432876,62.67750211,7.99718034,0.992151188,69.0203946,2279.343862,174.1483081,13760,0.619150468,197.0607605,200.3972321,173.1255798
11852,R-160-1-10_masks.tif,29,20889,1140.409163,426.4272983,66.17313869,6.444114739,0.987886156,-61.93082273,1798.759539,208.4347264,7679,0.367609747,207.2969208,206.8759003,160.8252411
11853,R-160-1-10_masks.tif,30,26350,1442.048773,525.5465842,69.92904795,7.515425986,0.99110803,-42.69402831,1552.801404,316.5393928,10424,0.395597723,208.0446014,206.1161804,174.5541992
11854,R-160-1-10_masks.tif,31,16432,1010.124892,364.503411,60.19942786,6.054931483,0.986267685,17.65158454,4933.015579,315.8148734,9908,0.602969815,196.9379272,199.4843597,168.3568878
11855,R-160-1-10_masks.tif,32,19714,1033.338095,359.3437602,75.16691219,4.780610906,0.97787752,-61.63317894,1967.636756,231.8199249,12253,0.621537993,206.3579559,204.1273956,176.1873779
